Questions,Answer
Do I have to have a pet to get flea bites?,"'While most home flea infestations occur in homes with pets, fleas can infest home without pets as well. This may happen in several scenarios.' If you recently moved into a home where previous owners had pets with fleas, and they were not properly eradicated, you may find yourself with a flea infestation. Used furniture may come infested with fleas. Neighborhood dogs or cats that have fleas may hang out near your home Pests such as rats or mice, or wild animals such as opossums, raccoons, squirrels, and skunks also can carry fleas and bring them into your home. A common public place where fleas may be found is in dog parks. They also may be found in large natural parks that are home to wild animals such as opossums, raccoons, squirrels, and skunks that can carry fleas."
What does an insect bite look like?,"'You may be bitten by an insect and get a small, painful, ''itchy'', red bump on the skin. Some ''insect bites'' may be serious and you can see the marks at the site of bite. There may be oozing from the marks in the case of a ''black widow spider bite'' or a wasp bite.''It is very difficult to know whether you were bitten by an insect if you have not seen it. However, the treatment for most ''insect bites'' is similar.' "
What  does a flea bite look like?,"'Flea bites'' look like red spots over the legs and ankles. They may appear in a cluster of two or three.''The bites are usually present over the exposed area. Marks may appear in a line of three bites called the\xa0 “breakfast, lunch, dinner pattern.” Some people may experience ''allergic'' reactions to it.''Fleas are wingless, 2 to 8-mm long, oval caterpillar-like bloodsucking parasites that mostly feed on humans and animals (cat, dog, rodents and even birds). They may jump as high as 150 times their height and travel from one body to another over a great distance. They can survive in extreme conditions for a long time without any food, even for one to two months. They were the most common transmitter of ''bubonic plague'' in the past.''If\xa0 your dermatologist suspects a ''flea bite'', they will inquire about your living conditions and recent exposure after your skin examination . There is no laboratory test to confirm that fleas are the causal agent of these ''rashes''.''If you are diagnosed/suspected to have a flea bite' Do not scratch. Wash the site with water and an antiseptic soap. Apply a cold cloth to the area to relieve the pain, redness and swelling. Take over-the-counter oral antihistamines to relieve itching such as cetirizine or loratadine. Apply some soothing lotion such as calamine or pramoxine. Avoid taking hot showers because they may worsen your itching by incubating the larvae inside the bite. You must visit your dermatologist if you find pus oozing from the sores or if the infection worsens."
What do bedbug bites look like?,"'Bedbugs'' are small red-brown insects that often live on furniture or a bed. If they bite you, you may see\xa0''If you get a ''bug bite' Red spots on the body. Itching and redness on the site of the bite (often in a line or cluster). A painful swelling if you have an allergy. Severe allergic reactions (rarely). Put a cold wet cloth on it to relieve your pain. Do not scratch to avoid spreading the infection. Keep that area clean. Apply over-the-counter antihistamine cream to ease your itching. Use steroidal creams (hydrocortisone) after consulting with your dermatologist. Always show the bites on a child to a doctor."
What are the differences between flea bites and bedbug bites?,"'It is very difficult to differentiate a flea bite and ''bedbug'' bite from looking at the ''rash''. To detect the cause of your bite, your dermatologist will examine the skin and consider your personal history and the places you visited recently.''Bedbugs'' mostly live around furniture and your bed, whereas fleas may infest your pets and any rodents in or around your living space.''Bedbug bites'' typically appear on the exposed areas such as the face, neck, hand or arms. They typically appear in a straight line or in a zigzag pattern across your skin. However, a flea bite typically appears over the ankles and lower legs.''Bedbug bites may lead to chronic ''itchy'' ''pimples'' on your skin or you may get large ''bumps'' that are painful and warm to the touch. ''Flea bites'' are easily infected by scratching and can form pus-filled ''pimples''.''Both types of bites are not usually painful, but you should check the site properly in case you have been bitten. With a flea bite, you may break out in ''hives'' (''urticaria'') sometimes, or rarely, you may get severe hypersensitivity reactions such as respiratory symptoms.''If you have been bitten by a bedbug, the itchy red bumps may last for several days. However, a flea bite takes several weeks to resolve.' "
How can I prevent the recurrence of flea and bedbug bites?,"'Eradication of fleas and ''bedbugs'' from your surroundings is essential to stop the continuation of bites and ''rashes''.''You must make sure your house and surrounding areas are completely treated for fleas, especially larvae and ''bedbugs''.''You must consult\xa0 pest control services to address any old furniture and beds for bedbugs. They can address issues with fleas and rodents such as rats and mice as well.''You must maintain the cleanliness of your home by frequently vacuuming and washing the bed linens.''You must keep your pets clean and they should be treated for any fleas.''You must wash your hands after touching pets.' "
What is flexible sigmoidoscopy?,"'Flexible sigmoidoscopy is a procedure that allows your doctor to examine the rectum and the lower (sigmoid) colon. The flexible sigmoidoscope is a flexible tube 60 cm long and about the thickness of your little finger.  It is inserted gently into the anus and advanced slowly into the rectum and the lower colon. It is an accurate and simple method of investigating the cause of ''rectal bleeding'', change in bowel habit, and rectal symptoms such as ''pain'' and ''diarrhea''.  Flexible sigmoidoscopy also is a part of colon screening and surveillance for ''colon cancer''. ' "
What is the preparation for flexible sigmoidoscopy?,"'In order to obtain accurate results, the rectum and the lower colon must be completely clean of ''stool''. Your doctor will give you detailed instructions on how to cleanse your colon. In general, this requires the use of one or two enemas prior to the procedure and may also call for a ''laxative'' and some dietary modifications. Under special circumstances, such as the presence of significant ''diarrhea'', the preparation may be waived.' "
Do I continue my medications for flexible sigmoidoscopy?,"'In general, you can continue to take your regular medicines. You should, however, inform your doctor of all the prescription and non-prescription medications you are taking as well as any ''allergies'' you may have. Certain ''drugs'' increase the risk of bleeding if biopsies are performed; these include ''aspirin'', blood thinners such as ''warfarin'' (''Coumadin''), and ''NSAIDs'' such as ''Motrin'' and ''Advil''. Your doctor may ask you to stop these medications for several days before the procedure. You should also alert your doctor if you have an ''artificial heart'' valve, hip or knee prosthesis, or have a disease of the ''heart'' valves such as mitral stenosis, ''aortic stenosis'', or ''mitral regurgitation''. Patients with these conditions may need antibiotics prior to ''colonoscopy'', or dental procedures to prevent infection of the heart valves or the prosthesis.' "
What can I expect during flexible sigmoidoscopy?,"'Flexible sigmoidoscopy is generally well tolerated and rarely causes any significant ''pain''. There may be a sensation of fullness, ''bloating'', pressure, or cramping during the procedure. In most instances, you will be lying on your left side while the instrument is advanced through the rectum and the colon under direct vision on a TV monitor. As the instrument is withdrawn, a careful examination is made of the lining of the colon. The procedure usually takes only 5 to 15 minutes.'  "
What if something abnormal is found during flexible sigmoidoscopy?,"'If the doctor finds an area in the colon that needs further evaluation, a biopsy (small sample of tissue) can be obtained and sent to the pathology department for examination under a microscope. If a polyp is found, the doctor may remove the polyp at the same time. Polyps are small growths on the inner lining of the colon and the rectum. Most polyps are benign (not cancerous), but some polyps are ''precancerous''. Patients with precancerous polyps are usually asked to return for a colonoscopy after a more vigorous colon cleansing. Colonoscopy is a longer version of flexible sigmoidoscopy where the doctor examines the entire length of the colon. For more, please read the Colonoscopy article. The advantage of colonoscopy over flexible sigmoidoscopy is the ability to find and remove polyps in the parts of colon that are beyond the reach of the flexible sigmoidoscope. Removal of all of the precancerous polyps during colonoscopy has been shown to prevent colon ''cancer''.' "
What happens after the flexible sigmoidoscopy?,"'After the procedure, the examiner will explain the findings to you. You may have some residual cramping or bloating because of the air that was instilled into your colon during the procedure. This should quickly disappear with the passage of ''gas'' or flatus. It can be expedited by ''walking'"" about in the room. Under most circumstances, you should be able to resume your regular activities upon leaving the doctor's office or the hospital."" "
What are the complications of flexible sigmoidoscopy?,"'Flexible sigmoidoscopy and biopsy are generally safe when the procedure is performed by properly trained individuals. Possible but rare complications include a perforation (making a hole in the wall of the colon) and bleeding from the biopsy site. The former may call for surgery.''Although complications following flexible sigmoidoscopy are rare, it is important to recognize the early signs of any possible complication. Contact your physician or the examiner if you notice any of the following: '  severe abdominal pain,  fever and/or chills, and  rectal bleeding of more than a few teaspoons."
Conclusions,"'If you still have any questions about the procedure, reasons for doing it, alternative tests, costs, and insurance coverage, do not hesitate to speak to your doctor or the staff. Most endoscopists are highly trained specialists and welcome your questions regarding the procedure, and their medical credentials and training.' "
Should you get the shot? Is it safe?,"""Changes to a pregnant woman's immune system can make her more sensitive to the flu. You should get the ""'flu vaccine'' as soon as it is available in your area.' The flu shot is the only flu vaccine approved for pregnant women. You should not get the nasal spray. If you get the flu shot during your 
	pregnancy it will provide some protection to your baby after he or she is born. Once the baby is born, breastfeeding will help your baby stay healthy during flu season. If you have flu-like symptoms, contact your health care provider as soon as possible."
Why does being pregnant put me at higher risk for getting the flu?,"'Changes to your immune system during pregnancy can make you more sensitive to the flu. This can result in serious problems for your unborn baby, including premature ''labor and delivery''. Additionally, ''fever'' in early pregnancy can lead to ''birth defects''.' "
How can I protect myself and my unborn child from the flu?,"'Get vaccinated as soon as the vaccine is available in your area. You will need to get the flu shot. ''The nasal spray flu vaccine is not recommended for pregnant women.'' If you get the flu shot during your pregnancy, research shows it provides some protection to your baby both while you are pregnant and after the baby is born.''In addition, follow our everyday steps to keep you and your baby healthy this flu season.' "
"How can I protect my baby once he or she is born?
","'Breastfeeding'' protects ''babies'' because ''breast milk'' passes your antibodies to your baby. The antibodies in breast milk help fight off infection. Studies show that ''babies'' who are ''breastfed'' do not get as sick and are sick less often than babies who are not breastfed.''If you get the flu, do not stop breastfeeding. Unless directed by your health care provider, continue to nurse your baby while being treated for the flu.' "
"If I have the flu, what should I do?","'If you get ''flu-like'' symptoms, contact your health care provider immediately. If necessary, your health care provider will prescribe an antiviral medicine to treat you. If you have a ''fever'' you should take ''Tylenol'' (or the store brand equivalent).' "
When should I get emergency care?," Seek immediate medical attention if you experience: Difficulty breathing or 
	shortness of breath Pain or pressure in the chest or abdomen 
	Sudden dizziness Confusion Severe or persistent vomiting High fever Decreased or no movement by your baby"
More reasons you need a flu shot if you are pregnant,"""If you're pregnant, a flu shot is your best protection against serious illness from the flu. A flu shot can protect pregnant women, their unborn babies, and even the baby after birth.""""        If you're pregnant, a flu shot is your best protection against serious illnesses caused by the flu. ""'The flu is more likely to cause severe illness in pregnant women than in women who are not pregnant. Changes in the immune system, ''heart'' and ''lungs'' during pregnancy make pregnant women more prone to severe illness from flu, which can lead to hospitalization or even death. A pregnant woman with the flu also has a greater chance of serious problems for her unborn baby, including ''miscarriage'' or preterm birth.''''A flu shot can protect pregnant women, their unborn babies, and even the baby after birth.' "
The flu shot is the best protection against the flu,"'Getting a flu shot is the first and most important step in protecting against flu. When given during pregnancy, the flu shot has been shown to protect both the mother and her baby (up to 6 months old) from flu. The flu shot is safe to get at any time while you are pregnant, during any trimester. (The nasal spray vaccine should not be given to women who are pregnant.) ' "
The flu shot is safe for pregnant women,"'Flu shots are a safe way to protect pregnant women and their unborn children from serious illness and complications of flu, like ''pneumonia''. The flu shot has been given to millions of pregnant women over many years. Flu shots have not been shown to cause harm to pregnant women or their babies. It is very important for pregnant women to get the flu shot.' "
Early treatment is important for pregnant women,"'If you get sick with flu-like symptoms, call your doctor right away. If needed, the doctor will prescribe an antiviral medicine that treats the flu.''Pregnant women who get a ''fever'' should treat it with a fever-reducing medicine containing ''acetaminophen'' (such as ''Tylenol'') and contact their doctor as soon as possible.' "
Pregnancy and influenza vaccine safety,'Influenza'' (flu) vaccine safety studies are reporting good news for pregnant women. This research was presented at the 49th Annual Meeting of the Infectious Diseases Society of America (IDSA) in October 2011.' 
Influenza vaccination during pregnancy protects newborns from getting influenza.,'Pregnant women who get ''influenza'' vaccine pass their immunity to their babies in the form of flu antibodies. This protection lasts for several months after birth. Influenza protection was seen in newborns up to four months old. Babies born to women who were not vaccinated during pregnancy showed no antibody protection.' 
Influenza vaccination does not cause miscarriage.,'Research shows no association between flu vaccination during pregnancy and miscarriage. This largest study conducted during the ''first trimester'' showed pregnant women who got the flu vaccine were no more likely to miscarry than those who did not get the flu vaccine.' 
More pregnant women are getting vaccinated against influenza.,"'The number of pregnant women receiving influenza vaccine has increased dramatically in the last couple of years in large part due to a national effort to vaccinate against the 2009 ''H1N1'' pandemic influenza during the 2009-10 influenza season. Prior to 2009, less than 15 percent of pregnant women got vaccinated. In the past two influenza seasons, over half of pregnant women were vaccinated.' "
Should you get the shot? Is it safe?,"""Changes to a pregnant woman's immune system can make her more sensitive to the flu. You should get the ""'flu vaccine'' as soon as it is available in your area.' The flu shot is the only flu vaccine approved for pregnant women. You should not get the nasal spray. If you get the flu shot during your 
	pregnancy it will provide some protection to your baby after he or she is born. Once the baby is born, breastfeeding will help your baby stay healthy during flu season. If you have flu-like symptoms, contact your health care provider as soon as possible."
Why does being pregnant put me at higher risk for getting the flu?,"'Changes to your immune system during pregnancy can make you more sensitive to the flu. This can result in serious problems for your unborn baby, including premature ''labor and delivery''. Additionally, ''fever'' in early pregnancy can lead to ''birth defects''.' "
How can I protect myself and my unborn child from the flu?,"'Get vaccinated as soon as the vaccine is available in your area. You will need to get the flu shot. ''The nasal spray flu vaccine is not recommended for pregnant women.'' If you get the flu shot during your pregnancy, research shows it provides some protection to your baby both while you are pregnant and after the baby is born.''In addition, follow our everyday steps to keep you and your baby healthy this flu season.' "
"How can I protect my baby once he or she is born?
","'Breastfeeding'' protects ''babies'' because ''breast milk'' passes your antibodies to your baby. The antibodies in breast milk help fight off infection. Studies show that ''babies'' who are ''breastfed'' do not get as sick and are sick less often than babies who are not breastfed.''If you get the flu, do not stop breastfeeding. Unless directed by your health care provider, continue to nurse your baby while being treated for the flu.' "
"If I have the flu, what should I do?","'If you get ''flu-like'' symptoms, contact your health care provider immediately. If necessary, your health care provider will prescribe an antiviral medicine to treat you. If you have a ''fever'' you should take ''Tylenol'' (or the store brand equivalent).' "
When should I get emergency care?," Seek immediate medical attention if you experience: Difficulty breathing or 
	shortness of breath Pain or pressure in the chest or abdomen 
	Sudden dizziness Confusion Severe or persistent vomiting High fever Decreased or no movement by your baby"
More reasons you need a flu shot if you are pregnant,"""If you're pregnant, a flu shot is your best protection against serious illness from the flu. A flu shot can protect pregnant women, their unborn babies, and even the baby after birth.""""        If you're pregnant, a flu shot is your best protection against serious illnesses caused by the flu. ""'The flu is more likely to cause severe illness in pregnant women than in women who are not pregnant. Changes in the immune system, ''heart'' and ''lungs'' during pregnancy make pregnant women more prone to severe illness from flu, which can lead to hospitalization or even death. A pregnant woman with the flu also has a greater chance of serious problems for her unborn baby, including ''miscarriage'' or preterm birth.''''A flu shot can protect pregnant women, their unborn babies, and even the baby after birth.' "
The flu shot is the best protection against the flu,"'Getting a flu shot is the first and most important step in protecting against flu. When given during pregnancy, the flu shot has been shown to protect both the mother and her baby (up to 6 months old) from flu. The flu shot is safe to get at any time while you are pregnant, during any trimester. (The nasal spray vaccine should not be given to women who are pregnant.) ' "
The flu shot is safe for pregnant women,"'Flu shots are a safe way to protect pregnant women and their unborn children from serious illness and complications of flu, like ''pneumonia''. The flu shot has been given to millions of pregnant women over many years. Flu shots have not been shown to cause harm to pregnant women or their babies. It is very important for pregnant women to get the flu shot.' "
Early treatment is important for pregnant women,"'If you get sick with flu-like symptoms, call your doctor right away. If needed, the doctor will prescribe an antiviral medicine that treats the flu.''Pregnant women who get a ''fever'' should treat it with a fever-reducing medicine containing ''acetaminophen'' (such as ''Tylenol'') and contact their doctor as soon as possible.' "
Pregnancy and influenza vaccine safety,'Influenza'' (flu) vaccine safety studies are reporting good news for pregnant women. This research was presented at the 49th Annual Meeting of the Infectious Diseases Society of America (IDSA) in October 2011.' 
Influenza vaccination during pregnancy protects newborns from getting influenza.,'Pregnant women who get ''influenza'' vaccine pass their immunity to their babies in the form of flu antibodies. This protection lasts for several months after birth. Influenza protection was seen in newborns up to four months old. Babies born to women who were not vaccinated during pregnancy showed no antibody protection.' 
Influenza vaccination does not cause miscarriage.,'Research shows no association between flu vaccination during pregnancy and miscarriage. This largest study conducted during the ''first trimester'' showed pregnant women who got the flu vaccine were no more likely to miscarry than those who did not get the flu vaccine.' 
More pregnant women are getting vaccinated against influenza.,"'The number of pregnant women receiving influenza vaccine has increased dramatically in the last couple of years in large part due to a national effort to vaccinate against the 2009 ''H1N1'' pandemic influenza during the 2009-10 influenza season. Prior to 2009, less than 15 percent of pregnant women got vaccinated. In the past two influenza seasons, over half of pregnant women were vaccinated.' "
What is the stomach flu (gastroenteritis)?,"'Gastroenteritis is a nonspecific term for various inflammatory problems in the gastrointestinal tract with the most common symptoms and signs being diarrhea, ''nausea'', ''vomiting'', and ''abdominal pains''. Gastroenteritis is often referred to as the ""stomach flu,"" however, it is not related to the ''influenza'' virus.''In the U.S., less than 2% of the estimated 100 million people with stomach ''flu symptoms'' per year ever require hospitalization, but in developing countries it is a leading cause of death, mainly due to dehydration.' "
What are the signs and symptoms of stomach flu (gastroenteritis)?,"'The signs and symptoms of stomach flu may vary depending upon the cause.''Symptoms may occur in some individuals with either viral or bacterial stomach flu. Symptoms also may be seen with other causes of stomach flu (drugs, food ''allergies'', toxins), for example:'   The primary symptom of viral gastroenteritis (stomach flu) is diarrhea (non-bloody). Nausea, vomiting, and some abdominal cramping may accompany the diarrhea. Mild fever (about 100 F or 37.77 C), chills, headache, and muscle aches along with feeling tired may occur in some individuals with viral gastroenteritis. Vomiting is occasional. Symptoms usually last about two to five days and then begin to resolve with viral gastroenteritis. Bacterial gastroenteritis (stomach flu) shares many of the symptoms as viral stomach flu, but in some individuals, bacteria may cause bloody diarrhea (hemorrhagic gastroenteritis). Abdominal pain Weight loss Muscle aches and pains Headache Eosinophilia (mainly in allergic gastroenteritis) Electrolyte loss Severe gastroenteritis means the person has signs of dehydration; this is a medical emergency."
What are the signs and symptoms of stomach flu (gastroenteritis) in children?,"'Children with gastroenteritis or stomach flu usually have diarrhea, but may have other symptoms, for example:' Diarrhea Refusing to eat or drink or are very thirsty Either increased or low or no urine output Weight loss Lethargy Bloody diarrhea Pinched skin that does not rapidly go back to normal is a sign of dehydration, along with decreased fluid intake."
How is the stomach flu (gastroenteritis) spread?,"'Most viral and bacterial causes of the stomach flu can be transfer to other people by direct and indirect contact, usually by the fecal-oral route.' Direct contact could involve an infant's hand touching feces-contaminated surfaces and then touching a sibling or relative; indirect contact would be like touching a door knob or railing on a cruise ship or in a dorm that is contaminated and the person touches the contaminated surface and transfers the agent by touching their mouth. Another common way to get stomach flu is drinking or eating contaminated foods and liquids."
What causes the stomach flu (gastroenteritis)?,"'Bacteria and ''viruses'' -- infectious agents -- (the most common cause) are the most frequent causes of gastroenteritis in the U.S. and worldwide. Infections cause diarrhea and other symptoms by causing inflammation of the gastrointestinal (GI) tissue. The infections increase the fluid content in the ''intestines'"" and colon by changing the gastrointestinal tract's ability to absorb water and by increasing the speed of transit (motility) for things you ingest. This, in turn, causes diarrhea. Infectious agents may physically damage intestinal cells directly or indirectly with secreted toxins."" "
What are the most common causes of the stomach flu (gastroenteritis)?,"'The most prevalent cause of gastroenteritis in the U.S. and the world is '' Norovirus''. It causes about 50%-70% of viral gastroenteritis cases, while '' Rotavirus, Astrovirus, ''Adenovirus'', and ''Sapovirus'' ''strains'' cause most of the other viral gastroenteritis infections. ''Norovirus'' also was listed as the leading cause of gastroenteritis in children under 5 years old according to the Centers for Disease Control and ''Prevention'' (CDC).''Bacterial causes of gastroenteritis that occur worldwide are ''Salmonella, Shigella, Campylobacter Aeromonas'', and '' ''Escherichia coli'' (''E. coli'') ''strains of bacteria. Other bacteria like ''Clostridium, ''Vibrio'', Campylobacter'', and ''Yersinia spp'' can cause outbreaks occasionally. Occasionally, some bacterial causes of gastroenteritis (for example, ''Salmonella'' and , certain ''E. coli'' strains) may produce hemorrhagic or bloody diarrhea.''Parasites such as ''Giardia'', Cryptosporidium'', and ''Entamoeba'' infections can cause gastroenteritis and occasionally, other parasites have outbreaks such as the ''Cyclospora'' outbreak that occurred in 2012 to 2013 in the U.S.''There are many other less frequent causes of gastroenteritis such as food ''allergies'' (eosinophilic gastroenteritis), antibiotics, and toxins. Gastroenteritis symptoms are frequently listed as possible side effects of many medicines.''In most instances, food and ''drinks'' come into contact with feces contaminated with the infecting agent. This can happen in the fields, or in transport, storage, and processing of food and drinks. In processed foods and drinks, this contamination is relatively rare, but when it occurs, an outbreak of the disease is often traced back to faulty equipment, human errors in the processing and/or a breakdown of quality-control procedures.'  "
Is the stomach flu (gastroenteritis) contagious?," The large majority of causes (viral and bacterial) of gastroenteritis are contagious, usually through food or water contamination. In addition, they can be transferred person to person. Exposures to body fluids (for example, feces or droplets containing infectious agents) are common sources that transmit the disease to others (See transmission section). A few causes of gastroenteritis are not contagious, for example, food allergies or the side effects of medications."
Who gets the stomach flu (gastroenteritis)?,"'Gastroenteritis (stomach flu) is a common, worldwide disease and almost everyone suffers from it a few times in their life because it is almost impossible to avoid contact with some of the viral and bacterial causes.' People living in crowded conditions (military, cruise ships, dorms) are at higher risk, as are people living in developing countries who often have a diet that contains contaminated food or water. Infants, children, and some adults (elderly, immunosuppressed) are at higher risk because of immature or depressed immune systems and also because they can become dehydrated faster than older children and adults. Some people taking antibiotics are at higher risk because the antibiotics depress the normal GI microbes and allow bacteria or viruses like Clostridium difficile to predominate and cause disease. People who do not practice good hygiene and hand washing techniques are at higher risk, as are those who eat under cooked and/or unwashed foods or drink from potentially contaminated fluid sources (rivers, streams, unpasteurized milk, for example)."
When should you call a doctor for the stomach flu (gastroenteritis)?,"'If gastroenteritis symptoms last more than about five days, increase in severity (fever of 101 F or 38.33 C or higher), or a person develops bloody diarrhea, dehydration, constant ''abdominal pain'' or other symptoms see a physician. The patient may have some gastroenteritis symptoms but may have a disease more serious than self-limiting gastroenteritis. Signs and ''symptoms of dehydration'' may include decreased or no urine production, dry ''mucus'' membranes, ''dry mouth'' or skin, no tears, ''weakness'', ''lightheadedness'' and ''low blood pressure'', while children may show little or no urination, become lethargic, have skin that ""tents up"" when pinched. Signs of dehydration in anyone are good reasons to see a doctor immediately.' "
How do you know that you have the stomach flu (gastroenteritis)?,"'There are no specific tests for gastroenteritis, thus gastroenteritis is most often diagnosed by the symptoms it produces, mainly diarrhea. Because gastroenteritis is usually a self-limited disease, the large majority of people are never seen or diagnosed by a doctor. However, during outbreaks like those seen on cruise ships, viral and bacterial cultures or ''PCR'' and other immunologically based tests can eventually identify the causative pathogen. By the time this identification occurs, most of the individuals with gastroenteritis have begun to recover.''When gastroenteritis symptoms become severe, most public health officials and health care professionals run such tests to identify the causative agent of a specific disease, based on all of the history of the patients, physical exams, and symptoms. In addition, patients with similar histories of recent food or drink they had in common with others often helps to discover the source of the disease (for example, people who got diarrhea had salads from the same food source).' 

Read Doctor's View
  "
Are the stomach flu (gastroenteritis) and food poisoning the same condition?,"'Although the stomach flu and ''food poisoning'' share some common symptoms such as diarrhea, nausea and vomiting, ''stomach cramps'', muscle aches, for example, they are not exactly the same condition.''Consequently, there is some crossover between the two terms.''In addition:' Stomach flu or gastroenteritis means any nonspecific inflammatory problem in the gastrointestinal tract; some doctors consider the stomach flu to be more narrowly defined as a viral infection that attacks the digestive system. Food poisoning specifically is caused by eating or drinking contaminated food or fluid that contains bacteria, viruses, parasites and/or their toxins they produce. Food poisoning usually is found in small outbreaks that occur among individuals that have ingested the same foods or drink, and symptoms occur rapidly within hours; whereas the stomach flu has a more gradual onset of symptoms and usually lasts longer than food poisoning. Stomach flu is highly contagious and can be spread quickly to other individuals; whereas food poisoning usually requires ingesting the poison and does not easily spread to other individuals."
Are the stomach flu (gastroenteritis) and the flu (influenza) the same infection?,"'Although both the stomach flu and the flu (influenza) may be caused by viruses, the viral genus and species are different for each entity.' The viruses that cause the majority of stomach flu (gastroenteritis) are Norovirus spp; whereas the viruses that cause influenza are mainly Influenza A and B viral spp and subtypes. Stomach flu results mainly in problems with the gastrointestinal tract while influenza (flu) involves the respiratory tract. These two problems are not the same thing."
What foods are recommended to eat (diet ) when you have the stomach flu (gastroenteritis)?,"'Some health care professionals suggest a special diet for the gastroenteritis, especially for viral and/or bacterial infections in children. First and foremost is adequate fluid rehydration to prevent dehydration.''The diet frequently suggested is termed the ""BRAT"" diet. This diet consists of foods that are not usually irritating but soothing for the gastrointestinal tract. The ''BRAT diet'"" stands for bananas, rice, applesauce and toast. Although some doctors think this diet may not markedly benefit patients, others recommend it for both adults and children for a day or two to make the transition from the resolving symptoms of acute gastroenteritis to the patient's previously normal diet."" "
"What natural and home remedies help soothe stomach flu (gastroenteritis) 
symptoms?"," Home treatment consists of adequate fluid intake so dehydration is prevented Clear fluids are recommended (Pedialyte especially for young children, Gatorade, PowerAde and other sports drinks), but not fruit juices or milk as they may prolong the symptoms Salt Ginger Baking soda Apple cider vinegar Basil Chamomile tea Asafetida spice Zinc Cinnamon Mint Turmeric Yogurt"
What is the treatment for the stomach flu (gastroenteritis)?,"'Most people with the stomach flu require no formal treatment. The key to a rapid and safe recovery at home (home remedy) is proper hydration. If dehydration occurs, the patient should be evaluated by a doctor. Many health care professionals choose to begin IV fluids, the treatment of choice for rapid rehydration.''Other medications may be prescribed to reduce the symptoms of gastroenteritis. To reduce vomiting, ''promethazine'' (Phenergan), ''prochlorperazine'' (''Compazine''), or ''ondansetron'' (''Zofran'') are often used. Some physicians suggest using these agents only as a suppository or rapidly disintegrating tablet on the tongue since patients may vomit the pills up. Others may prescribe ''diphenoxylate and atropine'' (''Lomotil'') or lopermadine (''Imodium'') to slow diarrhea while others do not as the drugs may prolong the disease in some individuals. Many doctors recommend no medical treatment for gastroenteritis symptoms as all of the drugs have side effects and if the patient stays well hydrated, the symptoms usually stop soon anyway.'""As the gastroenteritis symptoms abate, especially vomiting, doctors may recommend a BRAT diet (bananas, rice, apples and toast) for a day or two before returning to the patient's regular diet. Potatoes, lean meat like chicken and whole grains can help replace nutrients and ""'electrolytes'' lost with diarrhea.''Patients who have more serious symptoms or other symptoms in addition to gastroenteritis need to be evaluated, diagnosed, and treated by a physician because the patient will likely have a specific disease that will need treatment. The treatment will depend on the cause of the illness (for example, salmonellosis or ''Clostridium difficile'' toxin). Antibiotics and other treatments may not be recommended for some of these diseases so an accurate diagnosis of the disease is important. For ''Clostridium difficile'' infected patients, antibiotic sensitivity testing may need to be done to determine the most effective antibiotics to use.' 

Read Doctor's View
  "
How long does the stomach flu (gastroenteritis) last?,"'Depending upon the cause of gastroenteritis, it may be considered acute or chronic.' Acute gastroenteritis (viral) lasts about seven to 14 days, and is then usually self-cured. Chronic gastroenteritis (for example, allergic gastroenteritis) may last for months or longer if not diagnosed and appropriately treated."
What are complications of the stomach flu (gastroenteritis)?,"'Most patients who get gastroenteritis have no complications and will completely recover. The major complication for some patients is dehydration; infants, children, the elderly and immunosuppressed are at higher risk for this complication. In many third world countries, hydration of infants is difficult at best so there are many infant deaths worldwide due to dehydration caused by gastroenteritis.'  "
What is the prognosis for the stomach flu (gastroenteritis)?,"'The prognosis (outlook) for complete recovery is excellent in most people infected with viral and bacterial caused gastroenteritis, as long as the person keeps well hydrated. Because infants, children, ''pregnant'' women, and adults that are elderly or immunosuppressed, usually dehydrate faster than healthy adults and sometimes are more difficult to rehydrate orally, their prognosis can range from excellent to poor. Their prognosis depends on how dehydrated they become and how effective are the attempts to rehydrate the patient.''The prognosis for those patients that develop gastroenteritis symptoms as part of a specific disease process (for example, ''shigellosis'') vary from good to poor, depending on the severity of the specific disease process.' "
Can you prevent from getting the stomach flu (gastroenteritis)?,"'There is no diet that will prevent gastroenteritis but food preparation plays a strong role in preventing gastroenteritis. In general, there are some actions people can do to prevent or reduce the chance of getting gastroenteritis, including:''There is a vaccine available against rotavirus that has reduced this infection in children. Also, there is a vaccine available against cholera-causing bacteria (''Vibrio''), but it is not widely available. A clinical trial of a Norovirus vaccine was done with some success. It is likely in the near future commercial ''vaccines'' against some causes will be available.' Hand washing, especially before eating and after any close association with an infected person or items (clothing, bedding, toys) they have touched Launder items daily that infected persons wear Avoid direct contact with infected individuals when possible Do not eat undercooked foods, especially meats Do not eat raw foods or drink untreated water Do not drink untreated or unpasteurized fluids, especially milk Thoroughly wash any produce, especially in third world countries, before eating While traveling, avoid all raw foods and ice; drink only from sealed bottled products and use bottled water for tooth brushing"
Which specialties of doctors treat the stomach flu (gastroenteritis)?,"""Most individuals with viral or mild bacterial caused gastroenteritis require no treatment or can be treated by the patient's primary care provider or pediatrician. For more patients with more severe gastroenteritis, such infectious disease specialists, gastroenterologists, ""'emergency medicine'' specialists, allergists, critical care physicians, and hematologists may be consulted.' "
