Questions,Answer
What tests diagnose pulmonary embolism?,"'The health care professional should keep a high level of suspicion that a pulmonary embolus may be the cause of chest pain or shortness of breath. The first step in the diagnosis is taking a history of the chest pain, including its characteristics, its onset, and any associated symptoms that may direct the diagnosis to pulmonary embolism. The provider may also ask questions about risk factors for deep vein thrombosis.''Physical examination will concentrate initially on the heart and lungs, since chest pain and shortness of breath may also be the major complaints for ''heart attack'', ''pneumonia'', ''pneumothorax'' (collapsed lung), dissection of an ''aortic aneurysm'', among other conditions.''In pulmonary embolism, the chest examination is often normal, but if there is some associated inflammation on the surface of the lung (the pleura), a rub may be heard (pleura inflammation may cause friction, which can be heard with a stethoscope).''The physical examination may also include examining the arms and legs, looking for signs of a DVT, including warmth, redness, tenderness, and swelling.''People with a pulmonary embolus may have no physical findings and have a normal physical exam.'  "
PERC Rule for Pulmonary Embolus,"'It is important to be able to determine the risk for pulmonary embolus to decide whether testing is needed to look for a PE.''One risk stratification tool is the PERC rule. If the patient has no risk factors for PE and normal vital signs, the potential for pulmonary embolism is low (less than 2%). No further testing may be necessary, depending upon the situation.''A negative PERC test requires that NO is the answer to the following statements:''If the answer is YES to any of these questions, then the diagnosis of pulmonary embolus still needs to be considered.' Age older than 50 Heart rate faster than 100 SaO2 on room air less than 95% Prior DVT or PE Trauma or surgery within the last 4 weeks Hemoptysis (coughing up blood) Hormone use Unilateral leg swelling (only one leg involved)"
"Basic testing (CBC, electrolytes, BUN, creatinine blood test, chest X-ray, EKG)","'Basic testing in the diagnosis of pulmonary embolism may include:''Chest X-ray is often normal in pulmonary embolism.''EKG may be normal, but may also show indirect signs of PE. These include tachycardia (heart rate >100), and changes associated with ''right ventricle'' strain.' CBC (complete blood count), Electrolytes, BUN (blood urea nitrogen), Creatinine blood test (to assess kidney function; see below), INR, PTT (to measure blood clotting capabilities), Chest X-ray, and Electrocardiogram (Electrocardiography; EKG, ECG)."
D-dimer blood test,"'If the suspicion for pulmonary embolism is low, a D-dimer blood test can be used for reassurance that a blood clot may not be present. The D-dimer blood test measures one of the breakdown products of a blood clot. If this test is normal, then the likelihood of a pulmonary embolism is very low. Unfortunately, this test is not specific for blood clots in the lung. It can be positive for a variety of reasons including pregnancy, injury, recent surgery, cancer, or infection.''D-dimer is not helpful if the potential risk for a blood clot is high.''The purpose for the PERC rule and D-dimer test is to minimize the need for imaging studies and decrease ''radiation'' exposure risk.' "
CT scan,"'CT scan (''computerized tomography'') of the chest is usually the imaging test of first choice to look for pulmonary embolus. Dye is injected into a vein in the upper arm. This allows the pulmonary arteries to be outlined looking for blood clots. Care needs to be taken with people who have dye ''allergies'', have kidney issues or who are in their ''first trimester'' of pregnancy.' "
Pulmonary angiogram,"'Historically, the gold standard for the diagnosis of pulmonary embolus was a pulmonary ''angiogram'', in which a catheter was threaded into the pulmonary arteries, usually from veins in the groin or wrist. Dye was injected into the pulmonary arteries and could identify whether blood clots were present. This is an invasive test and requires a skilled radiologist to insert the catheter.''CT scan is more commonly used today, and pulmonary angiography is most often performed in unusual circumstances.' "
Ventilation-perfusion scans,"'Ventilation-perfusion scans (V/Q scans) are another less commonly used test in people who cannot undergo a chest CT scan to make the diagnosis of pulmonary embolism.''The scan uses inhaled ''gas'' (V) and injected dye (Q) to compare areas of lung where air can enter with those areas of lung that are getting blood supply. If there is a mismatch, then there is a possibility that a blood clot exists.''V/Q scans take hours to perform and are read by a radiologist as low, medium, and high probability that a blood clot is present. A low probability result means that there is still a 5%-15% change that a PE exists. For that reason, V/Q scans are not often performed.' "
Venous Doppler ultrasound,"'Instead of imaging the lung, ''ultrasound'' of the legs (or arms, if clinically appropriate) may be used to look for blood clots in a patient suspected of having a pulmonary embolus. If a deep vein thrombosis (DVT) exists, it can be inferred that someone complaining of chest pain and/or shortness of breath may be suffering from a pulmonary embolism. The initial treatment for deep vein thrombosis and pulmonary embolus may be similar, depending upon the clinical situation.'  "
Echocardiography,'Echocardiography'' or ''ultrasound of the heart'' may be helpful looking for right heart strain as a complication of a pulmonary embolus.' 
What is the treatment for pulmonary embolism?,"'When patients with a PE are admitted to the hospital, it is because they are unstable with abnormal vital signs, or there is concern that they will become unstable. The initial treatment of choice is ''unfractionated ''heparin'', an injectable blood thinner that is continuously given intravenously.''If vital signs are not stable, other alternative treatments may be considered based on the clinical situation. Complications can include ''shock'' with ''hypotension'' (''low blood pressure''), ''confusion'', ''coma'', or ''heart failure''.''Tissue plasminogen activator (tPA) or ''alteplase'' is an injectable clot-busting drug.''Thrombolytic therapy''Thrombectomy, embolectomy''Once vital signs are stable, anticoagulation with oral medication will follow the intravenous heparin or tPA, and these will be maintained after discharge to home.'   The best treatment for a pulmonary embolus is prevention. Minimizing the risk of deep vein thrombosis is key in preventing a potentially fatal illness. The treatment for PE is anticoagulation. Once the diagnosis of PE is made, it is important to know the severity of the illness and whether the patient needs to be hospitalized or whether treatment can occur at home. The Pulmonary Embolus Severity Index (PESI) can help risk stratify who is stable and who may potentially be unstable. It takes the following factors into account:AgeSexHistory of cancer, heart disease, lung diseaseVital signsMental status Age Sex History of cancer, heart disease, lung disease Vital signs Mental status All patients with abnormal vital signs (heart rate, respiratory rate, blood pressure, and oxygen saturation) need to be admitted to the hospital. Those who have unstable social situations, have difficulty obtaining medication or have difficulty understanding their medication may require observation prior to being discharged to home. Peripheral thrombolysis (thrombo= clot + lysis= dissolve) is the use of a clot-busting drug injected into a vein, with the expectation that it will “dissolve” the blood clot in the pulmonary artery. Catheter-directed thrombolytic therapy is the use of a catheter threaded into the pulmonary artery where the clot is lodged and the clot-busting drug is injected directly into it. A catheter is inserted into the pulmonary artery and the clot is sucked out."
Anticoagulation,"'Anticoagulation, or blood thinning, is the treatment of choice for both deep vein thrombosis and pulmonary embolism.''Anticoagulation prevents further blood clot formation and prevents embolization of a clot to the lung from existing clots. Under normal conditions, the body will activate a system that will break down blood clots within 4 to 6 weeks.''The American College of Chest Physicians has published guidelines regarding the choice of medications to anticoagulate a patient with VTE. The recommendations were based on review of multiple ''clinical trials'' and meta-analyses (statistical evaluation) in the medical literature.''Apixaban and rivaroxiban are oral medications that have a relatively rapid onset of action and become effective within 3 to 4 days.''Edoxiban and dabigatran take long to become effective and, therefore, there is a two-step process in their use. Either intravenous heparin or subcutaneous enoxaparin need to be used until the oral medications become effective.''Coumadin'' (''warfarin'') has historically been the medication of choice for the treatment of VTE. It takes many days to reach its therapeutic range in the body and, therefore, it too requires the use of heparin or enoxaparin until the medicine is effective.''Certain clinical situations also affect the choice of anticoagulation. Pregnancy, those who are ''breastfeeding'', the presence of ''liver'' or ''kidney failure'', and the presence of anti-phospholipid syndrome may require specific anticoagulation medications. The health care professional needs to match the clinical situation with the appropriate medication.''The dosing of Coumadin is monitored by blood test. INR (international normalized ratio) is used to guide the amount of Coumadin that is taken each day to keep the blood appropriately thinned. Certain foods and medications can interact with Coumadin and affect the dosing.''DOACs do not need blood tests to monitor their effectiveness or dosing. There are ''drug interactions'' that need to be considered when they are prescribed.' In patients with VTE and no cancer, the drug of choice is a direct oral anticoagulant (DOAC) such as:apixaban (Eliquis)rivaroxiban (Xarelto)edoxiban (Sayvessa)dabigatran (Pradaxa) apixaban (Eliquis) rivaroxiban (Xarelto) edoxiban (Sayvessa) dabigatran (Pradaxa) In patients with VTE and active cancer, the drug of choice is enoxaparin (Lovenox).The National Comprehensive Cancer Network suggests that DOACs may be an acceptable alternative to enoxaparin. The National Comprehensive Cancer Network suggests that DOACs may be an acceptable alternative to enoxaparin."
Duration of treatment,"'People usually take anticoagulation medications for a minimum of 3 to 6 months. At that time, the decision will be made based upon their risk of developing recurrent clots as to whether they should continue with long-term therapy.''Risk stratification may include whether the blood clot was provoked or unprovoked. An example of a provoked blood clot would be a patient who broke his or her leg, was placed in a cast, and was sedentary. Those who have VTE often undergo hypercoagulable evaluations looking for genetic or familial causes of blood clots.''If the health care professional, in consultation with the patient (shared decision-making), decides that lifelong therapy is required, that decision should be reviewed every year to determine if the risk of clotting still exists and whether the risk of clotting is greater than the risk of bleeding.'  "
Can pulmonary embolism cause death?,"'Patient survival depends upon:''There are more than 900,000 cases of DVT and PE in the United States, and 60,000-100,000 people die each year from the condition. In addition, 25% of cases of PE cause sudden death, and 10%-30% of patients with PE will die within the first month of diagnosis.' the underlying health of the patient, the clot burden of the pulmonary embolus, the effect it has on the heart and its ability to pump blood to the organs of the body, vital sign stability, the cause of the pulmonary embolus, and the ability for the diagnosis to be made and early initiation of treatment."
Can pulmonary embolism be prevented?,"'Minimizing the risk of deep vein thrombosis minimizes the risk of pulmonary embolism. The embolism cannot occur without the initial DVT.' In the hospital setting, the nursing staff works hard to minimize the potential for clot formation in immobilized patients.Compression stockings are routinely used.Surgery patients are out of bed walking (ambulatory) earlier.Low-dose heparin or enoxaparin is prescribed for deep vein thrombosis prevention. Compression stockings are routinely used. Surgery patients are out of bed walking (ambulatory) earlier. Low-dose heparin or enoxaparin is prescribed for deep vein thrombosis prevention. DVT in the legs may require the placement of vena cava filters to prevent clots in the legs from embolizing to the lung. The filter sits in the large vein that leads from the legs to the heart. Those who have had hip or knee replacements may be prescribed DOACs to prevent DVTs. For long travel, getting up and walking or stretching every couple hours may prevent clot formation. Compression stockings may be helpful in preventing recurrent DVT in people with a previous history of a clot. Those on hormone therapy, including birth control pills, should be counseled regarding the risk of DVT. Smoking cessation reduces risk of clot. In those who are overweight, weight loss may decrease the risk of clot formation."
Embryo vs. fetus week by week,"  The terms embryo and fetus both refer to the developing baby inside the mother’s womb (uterus). The distinction between embryo and fetus is made based on gestational age. An embryo is the early stage of human development in which organs are critical body structures are formed. An embryo is termed a fetus beginning in the 11th week of pregnancy, which is the 9th week of development after fertilization of the egg. A zygote is a single-celled organism resulting from a fertilized egg. The zygote divides to become a ball of cells that eventually implants in the wall of the uterus. This ball of cells, known as a blastocyst, develops into the embryo and placenta. Doctors date pregnancy from the first day of the last menstrual period."
What is an embryo?,"'Doctors define pregnancy according to the date of a woman’s last ''menstrual period''.' The first two weeks of pregnancy are counted as the time prior to ovulation, in which the body is preparing to release an egg. Week #3 begins with release of an egg, or ovulation. If the egg is fertilized by a sperm cell, it is known as a zygote. The zygote divides and becomes a collection of cells known as a blastocyst. In week #4 of pregnancy, the blastocyst implants in the wall of the uterus and develops into the placenta and embryo. The blastocyst is considered an embryo at the point when the amniotic sac develops (by about day 10 to 12 after fertilization, or at the start of week #5 of pregnancy). An embryo represents the early stage of human development, roughly corresponding to the 5th-10th weeks of pregnancy."
What is a fetus?,"'After the embryonic period has ended at the end of the 10th week of pregnancy, the embryo is now considered a fetus. A fetus is a developing baby beginning in the 11th week of pregnancy.' "
The developing embryo: Week #4 to Week #11,"'The embryonic period of development is the stage in which most organs are formed. Organs begin to form, and the embryo elongates and starts to assume a human-like shape. The ''heart'' and main blood vessels are formed, and the heart starts beating by the 6th week. The primitive brain and spinal cord (neural tube) also begin to form.''By 12 weeks of pregnancy almost all of the baby’s organs are formed, including the arms and legs. The brain and spinal cord, however, continue to develop throughout pregnancy. The baby is about 2 inches long at the end of the embryonic period.''Most ''birth defects'' occur during the embryonic period, the critical time when organs are forming. The embryonic period is the time of greatest susceptibility to the negative effects of ''drugs'', ''radiation'', and viral infections.' "
Fetal period: week #12 to week #40,"'The fetal period is a time of growth of the developing baby. The organs and structures formed in the embryonic period continue to grow and develop.''The ''second trimester'' begins in the 13th week. By about 14 weeks of pregnancy, the gender of the fetus can be identified. Women can begin to feel movement of the fetus somewhere between the 16th and 20th weeks of pregnancy. The baby grows to about 2 pounds during the ''second trimester''.''In the ''third trimester'', starting in the 27th week, the baby assumes the size and characteristics of a ''newborn'' and prepares for birth. The fetus will open its eyes and breathe in the ''amniotic fluid''.' "
Your first prenatal visit with your doctor or midwife,"'You should set up an appointment with your doctor or ''midwife'' as soon as you have a positive ''pregnancy test'' result. At the initial visit, your doctor or midwife will'  Discuss your medical history and any effect this may have on your pregnancy. Estimate your due date. Perform a physical examination. Order lab work to look for any infections and to determine your blood type, immunity against certain infections, and your red blood cell count Discuss any medications you are taking, and whether you will need to alter these during pregnancy and discuss the need for vitamins or supplements during pregnancy Discuss expected weight gain, activity level, and nutrition for a healthy pregnancy Provide contact information to call in case you have any questions, or are worried that something is wrong Answer any questions you may have Set up your next appointment and discuss how often you should visit your doctor or midwife."
Which stage has the most risk of miscarriage?,"'The greatest risks of ''miscarriage'' are in the very early ''stages of pregnancy''. An estimated 25% or more of ''pregnancies'' end in the very early stages, many before a woman even knows that she is ''pregnant'' or has missed a ''menstrual period''. Most other miscarriages happen in the first 12 weeks of pregnancy when the embryo is developing.' "
What is an electromyogram?,"'An electromyogram (EMG) is a test that is used to record the electrical activity of muscles. When muscles are active, they produce an electrical current. This current is usually proportional to the level of the muscle activity. An EMG is also referred to as a myogram.''EMGs can be used to detect abnormal electrical activity of muscle that can occur in many diseases and conditions, including muscular dystrophy, inflammation of muscles, pinched nerves, peripheral nerve damage (damage to nerves in the arms and legs), ''amyotrophic lateral sclerosis'' (''ALS''), ''myasthenia gravis'', ''disc herniation'', and others.'  "
Why is an EMG test done?,"'An EMG is often performed when patients have unexplained muscle ''weakness''. The EMG helps to distinguish between muscle conditions in which the problem begins in the muscle and muscle weakness due to nerve disorders. The EMG can also be used to detect true weakness, as opposed to weakness from reduced use because of ''pain'' or lack of motivation. EMGs can also be used to isolate the level of nerve irritation or injury.'  "
How is an intramuscular EMG done?,"'A needle is inserted through the skin into the muscle. The electrical activity is detected by this needle (which serves as an electrode). The activity is displayed visually on an oscilloscope and may also be detected audibly with a speaker.''Since skeletal muscles are often large, several needle electrodes may need to be placed at various locations to obtain an informative EMG.''After placement of the electrode(s), the patient may be asked to contract the muscle (for example, to bend the leg).''The presence, size, and shape of the wave form (the action potential) produced on the oscilloscope provide information about the ability of the muscle to respond to nervous stimulation. Each muscle ''fiber'' that contracts produces an action potential. The size of the muscle fiber affects the rate (how frequently an action potential occurs) and the size (the amplitude) of the action potential.' "
Is an EMG painful?,"'Yes. There is some discomfort at the time the needle electrodes are inserted. They feel like shots (intramuscular injections), although nothing is injected during an EMG. Afterwards, the muscle may feel a little sore for up to a few days.'  "
How do you prepare for an intramuscular EMG?,"""For adults, no special preparation is needed. For infants and children, the physical and psychological preparation depends on the child's age, behavior, and prior experience. (For instance, has the child been traumatized by another medical or dental procedure?)"" "
What other test is done during an intramuscular EMG?,"""A nerve conduction velocity (NCV) test is often done at the same time as an EMG. In this test, the nerve is electrically stimulated while a second electrode detects the electrical impulse 'down-stream' from the first. This is usually done with surface patch electrodes (they are similar to those used for an ""'electrocardiogram'') that are placed on the skin over the nerve at various locations. One electrode stimulates the nerve with a very mild electrical impulse. The resulting electrical activity is recorded by the other electrodes. The distance between electrodes and the time it takes for electrical impulses to travel between electrodes are used to calculate the speed of impulse transmission (nerve conduction velocity). A decreased speed of transmission indicates nerve disease.''The NCV test can be used to detect true nerve disorders (such as neuropathy) or conditions whereby muscles are affected by nerve injury (such as ''carpal tunnel syndrome''). Normal body temperature must be maintained for the NCV test, because low body temperatures slow nerve conduction.''Previous contributing authors and editors: Medical Author: Frederick Hecht, MD, FAAP, FACMG''Medical Editor: Barbara K. Hecht, Ph.D.' "
What is borderline personality disorder (BPD)?,"'Borderline personality disorder (BPD) is a ''mental illness'"" that is part of the group of mental illnesses called personality disorders. Like other personality disorders, it is characterized by a consistent pattern of thinking, feeling, and interacting with others and with the world that tends to result in significant problems for the sufferer. Specifically, BPD is associated with a pattern of unstable ways of seeing oneself, feeling, behaving, and relating to other people that markedly interferes with the individual's ability to function. Also, as with other personality disorders, the person is usually an adolescent or adult before they can be assessed as meeting full symptom criteria for BPD.""'Historically, BPD has been thought to be a set of symptoms that includes both mood problems (neuroses) and distortions of reality (psychosis) and therefore was thought to be on the borderline between mood problems and ''schizophrenia''. However, it is now understood that while the symptoms of BPD may straddle those symptom complexes, this illness is more closely related to other personality disorders in terms of how it may develop and occur within families. BPD is now understood to occur equally in men and women in the general population, while mostly in women in groups of people who are receiving mental health treatment (clinical populations). The frequency with which this disorder occurs is also thought to be considerably higher than previously thought, affecting nearly 6% of adults over the course of a lifetime.'  "
What other disorders often occur with BPD?,"'Men with BPD are more likely to also have a substance-related disorder and women with this illness are more likely to suffer from an eating disorder. In adolescents, BPD tends to co-occur with more anxious and peculiar personality disorders like schizotypal and passive aggressive personality disorder, respectively. Adults who have ''antisocial personality disorder'', also colloquially called sociopaths, may be more likely to also have BPD. Interestingly, even people who have some symptoms (traits) of BPD but do not meet full diagnostic criteria for the illness can have traits of both BPD and ''narcissistic personality disorder''.''While there has been some controversy as to whether or not BPD is truly its own disorder or a variation of ''bipolar disorder'', research supports the theory that BPD, like virtually every medical or other mental health disorder, can present in nearly as many unique and complex ways as there are people who have it. In other words, some individuals with BPD will have that disorder alone, while others will have it in combination with bipolar or another mental disorder. Still others will appear to have BPD but really qualify for the diagnosis of ''bipolar disorder'' and vice versa.''Obsessive compulsive disorder'' (''OCD'') can also co-occur with BPD. It is thought to be particularly true of people who have ''OCD'' and bipolar disorder. BPD is not recognized worldwide. It is most closely diagnosed as emotionally unstable personality disorder in the International Classification of Disease, or ICD-10. Although countries like China and India recognize mental disorders that have some symptoms in common with BPD, its existence is not formally recognized.' "
What causes borderline personality disorder?,"'Although there is no specific cause for BPD, it is understood to be the result of a combination of biological predispositions, ways of understanding the world, and social stressors (biopsychosocial model). Biologically, people with BPD are more likely to have abnormalities in the size of the hippocampus, in the size and functioning of the amygdala, and in the functioning of the frontal lobes, which are the areas of the brain that are understood to regulate emotions and integrate thoughts with emotions. Although some research indicates that people with BPD seem to have areas of the brain that are more and less active compared to individuals who do not have the disorder, other research contradicts that.''While BPD is not thought to be genetic, it can somewhat run in families. Psychologically, BPD seems to make a person more vulnerable to having unstable ''moods'', particularly impulsive aggression. Socially, this disorder predisposes sufferers to developing insecurity, to be more likely to excessively expect to be criticized or rejected and negatively personalize disinterest or ''inattention'' from other people. These tendencies result in BPD sufferers having significantly impaired social relationships. In addition to these problems, people with BPD are more likely to have suffered from ''trauma'' in the form of childhood abuse or neglectful ''parenting''.' "
What are the risk factors for borderline personality disorder?,"'Adults who come from families of origin where divorce, neglect, sexual abuse, substance abuse, or death occurred are at higher risk of developing BPD. In children, the risk for developing this disorder appears to increase when they have a learning problem or certain temperaments. Adolescents who develop ''alcohol abuse'' or ''addiction'' are also apparently at higher risk of developing BPD compared to those who do not.' "
What are borderline personality disorder symptoms and signs?,"'As per the ''DSM'' (''Diagnostic and Statistical Manual of Mental Disorders, Fifth Edition'') definition, in order to qualify for the diagnosis of BPD, an individual must have at least five of the following symptoms:'   Distorted, unstable self-image, in that they may drastically and rapidly change in the way they understand their own likes, dislikes, strengths, challenges, goals, and even their basic value as a person, even to the point of having feelings of worthlessness Repeatedly unstable relationships, in that individuals with this disorder repeatedly, rapidly, and drastically change from seeing another person as nearly perfect (idealizing) to seeing the same person as being bad or nearly worthless (devaluing) Unstable emotions (affects), in that the sufferer experiences marked, rapid mood swings (for example, severe depression/dysphoria, guilt, anger, irritability, joy, euphoria, anxiety, including panic attacks and sadness) that are stress related, even if the stresses may be seen as minor or negligible to others Frantic efforts to avoid loneliness or being abandoned, whether the abandonment is real or imagined Significant impulsivity (the person tends to act before thinking), in at least two aspects that can be self-damaging (for example, sexual behaviors, eating or spending habits, driving behaviors, or in the use of substances) Repeated self-mutilating behaviors, thoughts of suicide, suicidal behaviors, threats, or attempts Chronic, persistent feelings of emptiness Inappropriate, intense hostility or anger, a lack of restraint or other difficulty managing those or other potentially negative emotions when they occur Transient, stress-related paranoid thoughts or severe dissociation (lapses in memory)"
How do health care professionals diagnose borderline personality disorder?,"'There is no specific definitive test, like a blood test, that can accurately assess that a person has BPD. People who are concerned that they may suffer from BPD might further consider that possibility by taking a self-test, either an online or printable test. To determine the presence of this disorder, practitioners conduct a mental health interview that looks for the presence of the symptoms, also called diagnostic criteria, described previously. As with any mental health assessment, the health care practitioner will usually work toward ruling out other mental disorders, including mood problems, ''depression'', ''anxiety'' disorders including ''anxiety'' attacks or generalized ''anxiety'', eating disorders such as ''binge eating disorder'', ''bulimia'' and ''anorexia'', and other personality disorders including ''narcissistic personality disorder'', dependent personality disorder or histrionic personality disorder, drug-abuse problems as well as problems being in touch with reality, like ''schizophrenia'' or delusional disorder. Besides determining if the person suffers from BPD, the mental health professional may assess that while some symptoms (traits) of the disorder are present, the person does not fully qualify for the condition.'""The professional will also likely try to ensure that the person is not suffering from a medical problem that may cause emotional symptoms. The mental health practitioner will therefore often inquire about when the person has most recently had a physical examination, comprehensive blood testing, and any other tests that a medical professional deems necessary to ensure that the individual is not suffering from a medical condition instead of or in addition to emotional symptoms. Due to the use of a mental health interview in establishing the diagnosis and the fact that this illness can be quite resistant to treatment, it is of great importance that the practitioner conduct a thorough evaluation and interview family members, when appropriate with the patient's permission. This is to assure that the person is not incorrectly assessed as having BPD when he or she does not."" "
What is the treatment for borderline personality disorder?,"'Clinical trials'' have determined that different forms of psychotherapy have been found to effectively treat BPD. Dialectical behavior therapy (DBT) is a method of psychotherapy in which the therapist specifically addresses four areas that tend to be particularly problematic for individuals with BPD: self-image, impulsive behaviors, mood instability, and problems in relating to others. To address those areas, treatment with DBT tries to build four major behavioral skill areas: mindfulness, distress tolerance, emotional regulation, and interpersonal effectiveness.'""Another psychotherapy approach that is specifically designed to treat BPD is mentalization-based treatment. Based on understanding of how, when, and the quality of attachments people form, its goal is to improve the person's ability to understand his or her own and others' mental states. This treatment approach uses weekly individual therapy and group sessions over 18 months.""'Talk therapy that focuses on helping the person understand how their thoughts and behaviors affect each other (cognitive behavioral therapy or CBT) has also been found to be effective treatment for BPD. Schema therapy, also called schema-focused cognitive therapy, is based on a theory that many maladaptive ways of thinking (cognitions) are the result of past experiences. This approach to psychotherapy has also been found to alleviate the symptoms of BPD.'""Other psychotherapy approaches that have been used to address BPD include interpersonal psychotherapy (IPT) and psychoanalytic therapy. IPT is a type of psychotherapy that addresses how the person's symptoms are related to the problems that person has in relating to others. Psychoanalytic therapy, which seeks to help the individual understand and better manage his or her ways of defending against negative emotions, has been found to be effective in addressing BPD, especially when the therapist is more active or vocal than in traditional psychoanalytic treatment and when this approach is used in the context of current rather than past relationships. Considered a form of psychodynamic psychotherapy, transference-focused psychotherapy involves the therapist clarifying, confronting, and interpreting the evolving reactions that the person with BPD has toward the therapist that are thought to be a repetition of the person's previous relationships (transference). Some BPD sufferers are found to benefit from this form of therapy, as well.""'The use of psychiatric medications, like antidepressants (for example, ''fluoxetine'' [''Prozac''], ''sertraline'' [''Zoloft''], ''paroxetine'' [''Paxil''], ''citalopram'' [''Celexa''], ''escitalopram'' [''Lexapro''], ''vortioxetine'' (Trintellix) ''venlafaxine'' [''Effexor''], ''desvenlafaxine'' (''Pristiq''), ''duloxetine'' [''Cymbalta''], vilazodone (Viibryd) or ''trazodone'' [''Desyrel'']), mood stabilizers (for example, ''divalproex'' sodium [''Depakote''], ''carbamazepine'' [''Tegretol''], or ''lamotrigine'' [''Lamictal'']), or antipsychotics (for example, ''olanzapine'' [''Zyprexa''], ''risperidone'' [''Risperdal''], ''aripiprazole'' [''Abilify''], paliperidone [Invega], iloperidone [Fanapt], asenapine [Saphris]), lurasidone (''Latuda''), or brexpiprazole (Rexulti) may be useful in addressing some of the symptoms of BPD but do not manage the illness in its entirety. On a positive note, some women who suffer from both BPD and bipolar disorder may experience a decrease in how irritable and angry they feel, as well as a decrease in how often and severely they become aggressive when treated with a mood-stabilizer medication like Depakote. On the other hand, the use of medications in the treatment of individuals with BPD may sometimes cause more harm than good. For example, while people with BPD may experience suicidal behaviors no more often than other individuals with a severe mental illness, they often receive more medications and therefore suffer from more side effects. Also, given how frequently many sufferers of BPD experience suicidal feelings, great care is taken to avoid the medications that can be dangerous if taken in overdose.''Partial hospitalization is an intervention that involves the individual with mental illness being in a hospital-like treatment center during the day but returning home each evening. In addition to providing a safe environment, support and frequent monitoring by mental health professionals, partial hospitalization programs allow for more frequent mental health interventions like professional assessments, psychotherapy, medication treatment, as well as development of a treatment plan for after discharge from the facility. While funding a long-term stay in a partial hospitalization facility may be difficult, studies show that when it is provided using a psychoanalytic or psychodynamic approach, it may help the person with BPD enjoy a decrease in the severity of general discontent, anxiety, ''depression'', and inability to feel pleasure, as well as decreasing the frequency of suicide attempts and full hospitalizations. This treatment may also help the individual develop improved relationships with others such that the BPD sufferer may be less likely to engage in social isolation. Contrary to earlier beliefs, BPD has been found to significantly improve in response to treatment with appropriate inpatient hospitalization. Family members of individuals with BPD might benefit from participation in a support group.'  "
How can someone find a specialist who treats borderline personality disorder?,'DBT Therapists''http://behavioraltech.org/resources/crd.cfm' 
What are borderline personality disorder complications?,"'The presence of BPD often worsens the course of another mental condition with which it occurs. For example, it tends to change the symptoms of ''posttraumatic stress disorder'' and to worsen ''depression''.''Individuals with BPD are at risk for self-destructive behaviors like self-mutilation, as well as for attempting or completing suicide. While cutting and other forms of self-harm, as well as suicidal behaviors seem to be associated with alleviating negative feelings, it is thought that self-mutilating behaviors are more an expression of anger, punishing oneself, distracting oneself, and maladaptively eliciting more normal feelings. In contrast, suicide attempts are thought to be more often associated with feeling survivors will be better off for their death. People who engage in self-mutilation are more likely to commit suicide compared to those who do not self-mutilate.''Although most individuals with a mental disorder do not engage in violent behavior, those who suffer from BPD have a somewhat increased risk for such behaviors. That risk is also increased for individuals who suffer from narcissism, antisocial personality disorder, have a history of previously engaging in violent behavior, frequent use of sedative medications, or experience several changes in their psychiatric medications in general.''Complications of BPD also often involve families of the person with the disorder. For example, a parent with BPD is vulnerable to having depressive symptoms in their children.' "
What is the prognosis of people with borderline personality disorder?,"""Improvement in any personality disorder is not the same as being cured, in that while the symptoms of BPD do tend to diminish (remit) with time, some often remain. Therefore, full recovery can be difficult to achieve. But how well or poorly people with BPD progress over time seems to be influenced by how severe the disorder is at the time that treatment starts, the state of the individual's current personal relationships, whether or not the sufferer has a history of being abused as a child, as well as whether or not the person receives appropriate treatment and how long it takes for that to occur. Simultaneously suffering from depression, other emotional problems, or a low level of conscientiousness have been found to be associated with a greater likelihood of the symptoms of BPD returning (relapsing). Conversely, having steady employment or school status once symptoms of BPD subside (remit) tends to protect BPD sufferers from experiencing a future relapse.""'People with BPD are at higher risk for having long-term substance abuse. Other complications that are associated with this personality disorder include unemployment, social isolation, reckless driving, legal problems, as well as suicide attempts and completion.' "
Is it possible to prevent borderline personality disorder?,"'Societal interventions like ''prevention'' of child abuse, ''domestic violence'', and substance abuse in families can help decrease the occurrence of a number of very different mental health problems. In contrast, specific prevention of BPD tends to focus on recognizing traits of the disorder as early as possible, followed by intensive treatment.' "
Where can I get more information on borderline personality disorder?,'Borderline Personality Disorder Research Foundation''Borderline Personality Disorder Resource Center''National Alliance on Mental Illness (NAMI)''National Borderline Personality Disorder Resource and Referral Center''888-4-TARA-APD''National Education Alliance for BPD''National Institute of Mental Health (NIMH)' 
Facts you should know about emotional eating," Emotional eating is responding to feelings such as stress by eating high-carbohydrate, high-calorie foods with low nutritional value. The quantity of food that is consumed is the primary difference between emotional eating and binge eating. Like most emotional symptoms, emotional eating is thought to result from a number of factors rather than a single cause. There are a number of potential warning signs for emotional eating, or stress-eating. Health professionals assess emotional eating by screening for physical and mental health issues. Overcoming emotional eating involves teaching the individual healthier ways to view food and develop better eating habits (such as mindful eating), recognize their triggers for engaging in this behavior, and develop other more appropriate ways to prevent and alleviate stress. When untreated, emotional overeating can cause obesity, problems with weight loss, and even lead to food addiction. Reducing stress, using food as sustenance rather than as a way to solve problems, and using constructive ways to handle emotions can help to prevent emotional eating."
