Questions,Answer
How long does a C-section procedure take?," Cesarean delivery takes about 45 to 60 minutes. It takes place in an operating room. So if you were in a labor and delivery room, you will be moved to an operating room. Often, the mood of the operating room is unhurried and relaxed. A doctor will give you medicine through an epidural or spinal block, which will block the feeling of pain in part of your body, but allows you to stay awake and alert. Spinal blocks work right away and completely numbs your body from the chest down. Epidural blocks take away pain, but you might be aware of some tugging or pushing. Medicine that makes you fall asleep and lose all awareness usually is only used in emergency situations. Your abdomen will be cleaned and prepped. You will have an IV for fluids and medicines. A nurse will insert a catheter to drain urine from your bladder. This is to protect the bladder from harm during surgery. Your heart rate, blood pressure, and breathing also will be monitored."
How long does it take to recover from a C-section?,"'In the weeks ahead, you will need to focus on healing, getting as much rest as possible, and bonding with your baby — nothing else. Be careful about taking on too much and accept help as needed. Questions to ask:' You will be moved to a recovery room and monitored for a few hours. You might feel shaky, nauseated, and very sleepy. Later, you will be brought to a hospital room. When you and your baby are ready, you can hold, snuggle, and nurse your baby. Many people will be excited to see you. But don't accept too many visitors. Use your time in the hospital, usually two to four days, to rest and bond with your baby. C-section is major surgery, and recovery takes about six weeks (not counting the fatigue of new motherhood). Can my baby be brought to me in the recovery room? What are the best positions for me to breastfeed?"
What are the risks and complications of a C-section?,"'Cesarean delivery is a type of surgery, so it has risks and possible complications for both mother and baby.''Possible risks from a cesarean delivery include:''A woman who has a cesarean delivery may also have to stay in the hospital longer than a woman who has had a vaginal delivery.''The more cesarean deliveries a woman has, the greater her risk of certain medical problems and problems with future ''pregnancies'', such as uterine rupture and problems with the placenta.' Infection Blood loss Blood clots in the legs, pelvic organs, or lungs Injury to surrounding structures, such as the bowel or bladder Reaction to medication or anesthesia used It is important to note that these risks also apply, to some degree, to vaginal birth."
Can you request a C-section?,"'Some women may want to have a cesarean birth even if vaginal delivery is an option. Women should discuss their options in detail with their doctor before making a decision about a type of delivery. The decision should consider the impact of the delivery not only on the current pregnancy, but also on future pregnancies. The safest method of delivery for both the mother and the fetus is an uncomplicated vaginal delivery.''Regardless of the type of delivery, unless there is a medical necessity, delivery should not occur before 39 weeks of pregnancy (called ""full term""). Watch this video to learn why it is important for the mother\'s and infant\'s health to wait until at least 39 weeks to deliver unless there is a medical reason to do so earlier.' "
Can you have a vaginal birth after a C-section (VBAC)?,"'Some women who have delivered previous babies by c-section would like to have their next baby vaginally. This is called vaginal delivery after c-section or VBAC. Women give many reasons for wanting a VBAC. Some want to avoid the risks and long recovery of surgery. Others want to experience vaginal delivery.''Today, VBAC is a reasonable and safe choice for most women with prior cesarean delivery, including some women who have had more than one cesarean delivery. Moreover, emerging evidence suggests that multiple c-sections can cause serious harm. If you are interested in trying VBAC, ask your doctor if you are a good candidate. A key factor in this decision is the type of incision made to your uterus with previous c-sections.''Your doctor can explain the risks of both repeat cesarean delivery and VBAC. With VBAC, the most serious danger is the chance that the c-section ''scar'' on the uterus will open up during labor and delivery. This is called uterine rupture. Although very rare, uterine rupture is very dangerous for the mother and baby. Less than 1 percent of VBACs lead to uterine rupture. But doctors cannot always predict if uterine rupture is likely to occur in a woman. This risk, albeit very small, is unacceptable to some women.'""The percent of VBACs is dropping in the United States for many reasons. Some doctors, hospitals, and patients have concerns about the safety of VBAC. Some hospitals and doctors are unwilling to do VBACs because of fear of lawsuits and insurance or staffing expenses. Many doctors, however, question if this trend is in the best interest of women's health.""'Choosing to try a VBAC is complex. If you are interested in a VBAC, talk to your doctor and read up on the subject. Only you and your doctor can decide what is best for you. VBACs and planned c-sections both have their benefits and risks. Learn the pros and cons and be aware of possible problems before you make your choice. If your doctor or hospital does not support VBAC, it may be necessary to find providers who will accommodate your wishes.' "
Background,"'Variant CJD (vCJD) is a rare, degenerative, fatal brain disorder in humans. Although experience with this new disease is limited, evidence to date indicates that there has never been a case of vCJD transmitted through direct contact of one person with another. However, a case of probable transmission of vCJD through transfusion of blood components from an asymptomatic donor who subsequently developed the disease has been reported.''Since variant CJD was first reported in 1996, a total of 229 patients with this disease from 12 countries have been identified. As of June 2, 2014, variant CJD cases have been reported from the following countries: 177 from the United Kingdom, 27 from France, 5 from Spain, 4 from Ireland, 4 from the United States, 3 in the Netherlands, 2 in Portugal, 2 in Italy, 2 in Canada and one each from Japan, Saudi Arabia, and Taiwan. Two of the four U.S. cases, two of the four cases from Ireland, one of the two cases from Canada, and the single case from Japan were likely exposed to the BSE agent while residing in the United Kingdom.''There has never been a case of vCJD that did not have a history of exposure within a country where the cattle disease, BSE, was occurring.''It is believed that the persons who have developed vCJD became infected through their consumption of cattle products contaminated with the agent of BSE or in three cases, each reported from the United Kingdom, through receipt of blood from an asymptomatic, infected donor. There is no known treatment of vCJD and it is invariably fatal.' "
vCJD Differs from Classic CJD,"'This variant form of CJD should not be confused with the classic form of CJD that is endemic throughout the world, including the United States. There are several important differences between these two forms of the disease. The median age at death of patients with classic CJD in the United States, for example, is 68 years, and very few cases occur in persons under 30 years of age. In contrast, the median age at death of patients with vCJD in the United Kingdom is 28 years.''vCJD can be confirmed only through examination of brain tissue obtained by biopsy or at ''autopsy'', but a ""probable case"" of vCJD can be diagnosed on the basis of clinical criteria developed in the United Kingdom.''The incubation period for vCJD is unknown because it is a new disease. However, it is likely that ultimately this incubation period will be measured in terms of many years or decades. In other words, whenever a person develops vCJD from consuming a BSE-contaminated product, he or she likely would have consumed that product many years or a decade or more earlier.''In contrast to classic CJD, vCJD in the United Kingdom predominantly affects younger people, has atypical clinical features, with prominent psychiatric or sensory symptoms at the time of clinical presentation and delayed onset of neurologic abnormalities, including ''ataxia'' within weeks or months, ''dementia'' and myoclonus late in the illness, a duration of illness of at least 6 months, and a diffusely abnormal non-diagnostic ''electroencephalogram''.''The BSE epidemic in the United Kingdom reached its peak incidence in January 1993 at almost 1,000 new cases per week. The outbreak may have resulted from the feeding of scrapie-containing sheep meat-and-bone meal to cattle. There is strong evidence and general agreement that the outbreak was amplified by feeding rendered bovine meat-and-bone meal to young calves.' "
U.S. Surveillance for variant CJD,"'The possibility that BSE can spread to humans has focused increased attention on the desirability of enhancing national surveillance for ''Creutzfeldt-Jakob disease'' (CJD) in the United States in order to detect variant CJD. Improving methods to detect classic CJD, such as increasing the number of autopsies on patients with suspected prion disease, enhances the ability to identify cases of variant CJD.''The Centers for Disease Control and ''Prevention'' (CDC) monitors the trends and current incidence of classic CJD in the United States through several surveillance mechanisms. The oldest and most systematic method includes analyzing death certificate information from U.S. multiple cause-of-death data, compiled by the National Center for Health Statistics, CDC. During 1979-2003 the average annual age adjusted death rates of classic CJD have remained relatively stable. Moreover, deaths from non-iatrogenic CJD in persons aged <30 years in the United States remain extremely rare (<5 cases per 1 billion per year). In contrast, in the United Kingdom, over half of the patients who died with vCJD were in this young age group.''In addition, CDC collects, reviews and when indicated, actively investigates reports by health care personnel or institutions of possible iatrogenic CJD and variant CJD cases. Finally and very importantly, in 1996-97, CDC established, in collaboration with the American Association of Neuropathologists, the National Prion Disease Pathology Surveillance Center at Case Western Reserve University, which performs special diagnostic tests for prion diseases, including post-mortem tests that can detect vCJD.' "
vCJD Cases Reported in the US,"'Four cases of vCJD have been reported from the United States. By convention, variant CJD cases are ascribed to the country of initial symptom onset, regardless of where the exposure occurred. There is strong evidence that suggests that two of the four cases were exposed to the BSE agent in the United Kingdom and that the third was exposed while living in Saudi Arabia. The history of the fourth patient, including extensive travel to Europe and the Middle East, supports the likelihood that infection occurred outside the United States.'""The first patient was born in the United Kingdom in the late 1970's and lived there until a move to Florida in 1992. The patient had onset of symptoms in November 2001 and died in June of 2004. The patient never donated or received blood, plasma, or organs, never received human growth hormone, nor did the patient ever have major surgery other than having ""'wisdom teeth'' extracted in 2001. Additionally, there was no family history of CJD.'""The second patient resided in Texas during 2001-2005. Symptoms began in early 2005 while the patient was in Texas. He then returned to the United Kingdom, where his illness progressed, and a diagnosis of variant CJD was made. The diagnosis was confirmed neuropathologically at the time of the patient's death. While living in the United States, the patient had no history of hospitalization, of having invasive medical procedures, or of donation or receipt of blood and blood products. The patient almost certainly acquired the disease in the United Kingdom. He was born in the United Kingdom and lived there throughout the defined period of risk (1980-1996) for human exposure to the agent of bovine spongiform ""'encephalopathy'' (BSE, commonly known as ""mad cow"" disease). His stay in the United States was too brief relative to what is known about the incubation period for variant CJD.'""The third patient was born and raised in Saudi Arabia and has lived in the United States since late 2005. The patient occasionally stayed in the United States for up to 3 months at a time since 2001 and there was a shorter visit in 1989. The patient's onset of symptoms occurred in Spring 2006. In late November 2006, the Clinical Prion Research Team at the University of California San Francisco Memory and ""'Aging'"" Center confirmed the vCJD clinical diagnosis by pathologic study of adenoid and brain biopsy tissues. The patient has no history of receipt of blood, a past neurosurgical procedure, or residing in or visiting countries of Europe. Based on the patient's history, the occurrence of a previously reported Saudi case of vCJD attributed to likely consumption of BSE-contaminated cattle products in Saudi Arabia, and the expected greater than 7 year incubation period for food-related vCJD, this U.S. case-patient was most likely infected from contaminated cattle products consumed as a child when living in Saudi Arabia. The patient has no history of donating blood and the public health investigation has identified no known risk of transmission to U.S. residents from this patient.""""The fourth patient died in Texas in May 2014. Laboratory tests confirmed a diagnosis of variant CJD. The confirmation was made when laboratory results from an autopsy of the patient's brain tested positive for variant CJD."" "
Prevention Measures against BSE Spread,"'To prevent BSE from entering the United States, severe restrictions were placed on the importation of live ruminants, such as cattle, sheep, and goats, and certain ruminant products from countries where BSE was known to exist. These restrictions were later extended to include importation of ruminants and certain ruminant products from all European countries.''Because the use of ruminant tissue in ruminant feed was probably a necessary factor responsible for the BSE outbreak in the United Kingdom and because of the current evidence for possible transmission of BSE to humans, the U.S. Food and Drug Administration instituted a ruminant feed ban in June 1997 that became fully effective as of October 1997. As of October 26, 2009, a regulation issued by FDA in April 2009 came into effect establishing an enhanced BSE-related feed ban in the U.S. This enhanced feed ban will further harmonize BSE feed control measures in the U.S. with those in Canada (see below). In addition, FDA continues to enforce its important 1997 mammalian-to-ruminant feed ban through its BSE inspection and BSE feed testing programs.''As of July 12, 2007, an enhanced BSE-related feed ban came into effect in Canada. CFIA established this ban to more effectively prevent and quickly eliminate BSE from Canada. The enhanced ban prohibits most proteins, including potentially BSE infectious tissues known as ""specified risk materials"" (SRM) from all animal feeds, pet foods, and fertilizers, not just from cattle feed as required by the ban instituted in 1997. The 1997 feed ban in Canada was similar to the feed ban instituted in the United States that same year. As recently reported by CFIA, removing SRM from the entire animal feed system addresses risks associated with the potential contamination of cattle feed during production, distribution, storage, and use. Applying the same measure to pet food and fertilizer materials addresses the possible exposure of cattle and other susceptible animals to these products. With this ban in place, CFIA expects BSE should be eliminated from the Canadian cattle herd by about the year 2017.''In late 2001, the Harvard Center for Risk Assessment study of various scenarios involving BSE in the U.S. concluded that the FDA ruminant feed rule provides a major defense against this disease.' "
What are veins and what is their function?,"'Veins are blood vessels that return blood from all the organs in the body toward the heart. When the different organs use oxygen from the blood to perform their functions, they release the used blood containing waste products (such as carbon dioxide) into the veins. Blood in the veins is then transported to the heart and returned to the lungs, where the waste carbon dioxide is released and more oxygen is loaded by the blood and taken back to the rest of the body by the arteries.''Veins also act as a storage for unused blood. When the body is at rest, only a portion of the available blood in the body circulates. The rest of the blood remains inactive in the veins and enters the active circulation when the body becomes more active and needs the additional blood to carry oxygen to the entire body. This storing capacity is due to the elasticity (flexibility to expand) of the walls of the veins.''Veins have different sizes that depends their location and function. The largest veins are in the center of the body; these collect the blood from all the other smaller veins and channel it into the heart. The branches of these large veins get smaller and smaller as they move away from the center of the body. The veins closer to the skin surface are called superficial veins. The veins that are deeper and closer to the center of the body are called deep veins. There are also other veins that connect the superficial veins to the deep veins, and these are called perforating veins.' "
What are varicose veins and spider veins?,"'Veins can bulge with pools of blood when they fail to circulate the blood properly. These visible and bulging veins, called varicose veins, are more common in the legs and thighs, but can develop anywhere in the body.''Large varicose veins'' can be visible, bulging, palpable (can be felt by touching), long, and dilated (greater than 4 millimeters in diameter). ''Small ""''spider veins''""'' also can appear on the skin\'s surface. These may look like short, fine lines, ""starburst"" clusters, or a web-like maze. They are typically not palpable. Spider veins are most common in the thighs, ankles, and ''feet''. They may also appear on the face. The medical term for spider veins is ''telangiectasias''.' "
Varicose vein and spider vein pictures,'''' 
Who gets varicose and spider veins?,"'Varicose and spider veins can occur in men or women of any age, but most frequently affect women in the childbearing years and older people. Varicose veins are very common. Some estimates suggest that about 10% to 15% of men and most older women who have varicose or spider veins.'""A family history of varicose veins and older age increase one's tendency to develop varicose and spider veins. ""'Other risk factors include:' a sedentary lifestyle,  weight gain,  prolonged standing, and  pregnancy."
What causes varicose and spider veins? ,"'The causes of varicose and spider veins are not entirely understood. In some instances, the absence or ''weakness'' of valves in the veins may cause poor venous circulation (blood flow in the veins) and lead to varicose veins. Valves inside veins normally act to ensure that blood in the veins does not flow in a backward direction (retrograde) away from the large (deep) veins and the heart. They are mainly located in perforating veins and some deep veins.''In other cases, weaknesses in the vein walls may cause pooling of the blood. The walls of the blood vessels can become weaker and less competent than normal, causing the volume of blood in the veins to increase, thus leading to varicose veins.''Less commonly, varicose veins are caused by such diseases as:''Venous disease (disease of the veins) is generally progressive and may not be prevented entirely. However, in some cases, wearing support hosiery, maintaining a normal weight, and regular ''exercise'' may be beneficial.' phlebitis (inflammation of the veins), blood clots or any obstruction to blood flow in the veins, or congenital abnormalities of the veins."
What are varicose vein symptoms?,"'Many people with varicose veins do not have any physical symptoms. They may, however, have concerns over the cosmetic appearance of the varicose veins.''Symptoms of varicose veins may include:''Some people may complain of a dull ache and pressure sensation from varicose veins.''Some less common, but more severe symptoms of varicose veins may include bleeding, ''thrombophlebitis'' (formation of a ''blood clot'' within the ''varicose vein''), skin ulceration and a weeping oozing ''dermatitis'' or stasis dermatitis. In long standing venous disease, the skin may become fibrotic and scarred, forming an inverted ""hourglass"" appearance. These complications of varicose veins should be evaluated by a doctor promptly.'   aching, cramping, itching, swelling, and fatigue."
How are varicose veins evaluated (diagnosed)?,"""Evaluation of varicose veins includes a thorough general physical examination by a doctor. This will include asking about any family history of varicose veins, the duration and presence of any symptoms, and any worsening or expansion of the varicose veins. The individual's height, weight, and other medical conditions need to be noted as well.""'In addition, general inspection and palpation (feeling the veins) and evaluation for the presence of any bleeding or ulceration also is typically performed. ''Standing up for about 5 to 10 minutes can make the veins more visible, and this may further aid the doctor in assessing the extent of the varicose veins.''Duplex''ultrasound'' visualization is very useful in evaluating of the venous system. Ultrasound can help in delineating the presence of any defective veins and pinpoint those that require intervention.Doppler ultrasound (a device which can detect and measure blood flow) may also provide additional information such as the competency of and flow through the valves in the perforating and the deeper veins. This information is especially necessary if surgery or other procedures are being considered.' "
What treatments are available for varicose veins and spider veins?,"'There are many different treatments available for varicose veins. These treatments vary based upon the size and location of the varicose veins, the presence of symptoms, and in cases of accompanying skin changes (for example, swelling, dermatitis or ulceration, for example). Briefly, potential treatments may include:''In general, sclerotherapy and laser therapy are helpful in treating spider veins (telangiectasias), while ablation and surgery may be a better option for larger varicose veins.''No, not if varicose and spider veins are primarily a cosmetic problem. But severe cases that do not respond to compression therapy, especially those associated with ulcers and dermatitis, generally require further treatment.''Thousands of people every year consider getting treatment for varicose veins and spider veins. Advertisements for treating venous disease often tout ""unique,"" ""permanent,"" ""painless,"" or ""absolutely safe"" methods, thus making it difficult for individuals make a decision on the best treatment option. If you are uncertain about the safety or effectiveness of any treatment check with a health care professional.'   leg elevation while sitting or sleeping, compression dressings with single or multilayered systems, compression stockings, sclerotherapy (injection of a liquid or foam into the vein to form a clot and permanently destroy the vessel), ablation (destruction) of abnormal veins with techniques using laser, radiofrequency or other modalities surgery (removal of the varicose veins, including ""phlebectomy"" or vein stripping)."
How can compression stockings help with varicose veins?,"'Compression stockings work simply by squeezing the leg, thereby reducing the amount of blood and pressure in the veins. There are various brands, styles, and colors of stockings available. The degree of pressure applied around the leg should be guided by a health care professional.  Ideally, they should be fitted when the leg is not swollen, and they can be made-to-order for each patient.  Older or ''obese'' individuals often have difficulty putting on the stockings, which must be worn when the patient is standing. These stockings typically lose some degree of the compression over time  so they may need to be replaced regularly.' "
What is sclerotherapy?,"'""Sclerotherapy"" involves using a fine needle to inject a substance directly into the vein. This solution irritates the lining of the vein, causing the vein to swell and the blood to clot. The vein then turns into ''scar tissue'' that may eventually fade from view. Sclerotherapy is typically used for spider veins and varicose veins. Veins up to 15 millimeters in diameter have been treated successfully. This is generally offered to patients who have tried compression stockings and leg elevation without much success.Today, the substances most commonly used in the United States for sclerotherapy are hypertonic saline and sodium tetradecyl sulfate (Sotradecol), and  polidocanol (Aethoxysklerol, Asclera) is now also approved in the U.S. for sclerotherapy. '""With sclerotherapy, after the solution is injected, the vein's surrounding tissue is generally wrapped in compression bandages for several days, causing the vein walls to stick together. Patients whose legs have been treated are put on ""'walking'"" regimens, which forces the blood to flow into other veins and prevents the development of blood clots. This method and variations of it have been used since the 1920's. In most cases, more than one treatment session will be required."" "
Pictures of sclerotherapy treatment,'Below are pictures of varicose vein and spider vein treatment. ''''' 
What are potential side effects and complications of sclerotherapy?,"'\tIn some patients treated with sclerotherapy, dark discoloration of the injected area may occur (''hyperpigmentation''). This usually happens because of disintegration of the ''red blood cells'' in the treated blood vessel. In the majority of cases, this discoloration will completely go away within 6 months.''\tAnother potential problem is the formation of new spider veins near the area that was treated with sclerotherapy. This can happen in some patients, but these new vessels also typically disappear within 6 months.''\tRare complications may include the formation of an ulcer around the injection site or the formation of small blood clots in the small surface veins (superficial thrombophlebitis).''\tSclerotherapy is generally safe for most people for the treatment of varicose and spider veins. However, in certain groups of people, such as those individuals who are unable to walk (non-ambulatory), sclerotherapy should be avoided. Other contraindications for undergoing sclerotherapy include ''obesity'', blood clots in the deeper veins, ''allergy'' to the sclerosing agent, pregnancy, and arterial obstruction (blocked blood flow in the artery near the varicose vein).' "
What surgical procedures are available to treat varicose veins?,"'Varicose veins are frequently treated by surgically eliminating the ""bad"" veins. This forces the blood to flow through the remaining healthy veins. In vein stripping surgery, the problematic veins are ""stripped"" out by passing a flexible device through the vein and removing it through an incision near the groin. Smaller tributaries of these veins also are stripped with this device or removed through a series of small incisions. Those veins that connect to the deeper veins are then tied off. This stripping method has been used since the 1950\'s. This is now usually performed using outpatient surgical procedures and rarely requires general anesthesia.''Spider veins cannot be removed through surgery. Sometimes, they disappear when the larger varicose veins feeding the spider veins are removed. The remaining spider veins also can be treated with sclerotherapy. ''For all of these procedures, the amount of ''pain'"" an individual feels will vary, depending on the person's general tolerance for ""'pain'', how extensive the treatments are, which parts of the body are treated, whether complications arise, and other factors. Because surgery is performed under anesthesia, pain is not felt during the procedure. After the anesthesia wears off, there can be some pain at or near the incision(s).''For sclerotherapy, the degree of pain will also depend on the size of the needle used and which solution is injected. Most people find hypertonic saline to be the most painful solution and experience a burning and cramping sensation for several minutes when it is injected. Some doctors mix a mild local anesthetic with the saline solution to minimize the pain.'  "
Can laser be used to treat varicose and spider veins?,"'Spider veins and small varicose veins can be treated with laser treatment applied from the surface of the skin. The laser applies an intense energy that essentially destroys the small blood vessels in the surface of the skin. Results are variable, and multiple treatments may be necessary to have some benefit. This procedure is generally less invasive than sclerotherapy and vein stripping (no insertion of needles or catheters is required). A possible problem that may arise after laser treatment is a temporary discoloration of the skin. ''Larger varicose veins may be treated with endovenous (inside the vein) catheter ablation or laser surgery. This basically involves inserting a probe (or catheter) into a large vein in the lower leg (saphenous vein) and closing the vein by applying heat generated through laser. This technique has proven to be less painful, and it also has a faster recovery time compared to vein stripping surgery.' "
What type of doctors provide treatments for varicose and spider veins?,"'Doctors who provide surgical treatments (vein stripping and laser ablation) include general and vascular surgeons. Sclerotherapy and laser treatment are often performed by dermatologists, though some general, vascular, and ''plastic'' surgeons also perform sclerotherapy treatment. Individuals may want to consult more than one health care practitioner prior to making a decision on a method of treatment. Be sure to ask the health care professional about his or her experience in performing the procedure you want.' "
What are the side effects of these treatments?,"'Patients should consult their doctor about the safety and potential side effects of each type of treatment. Thoroughly review any ""informed consent"" forms the doctor gives you explaining the risks of a procedure.''For surgical removal of veins, potential side effects include those for any surgery performed under anesthesia, including ''nausea'', ''vomiting'', as well as the risk of post-operative ''wound'' infection. Surgery may also result in scarring where small incisions are made, and the formation of blood clots is a potential complication as well.''For sclerotherapy, the side effects can depend on the substance used for the injection. People with ''allergies'' may want to be cautious. For example, sodium tetradecyl sulfate (Sotradecol) may cause ''allergic'' reactions, which can occasionally be severe. Hypertonic saline solution is unlikely to cause allergic reactions. Either substance may ''burn'' the skin (if the needle is not properly inserted) or permanently mark or ""stain"" the skin (these brownish marks are caused by the scattering of blood cells throughout the tissue after the vein has been injected and may fade over time). Occasionally, sclerotherapy can lead to the formation of blood clots.''Laser treatments can cause scarring and changes in the color of the skin.''The most worrisome complication of all these treatments is formation of blood clots, which may require further treatments, including blood thinners or other treatment, and have a very low risk of causing death.''Many factors will affect the rate at which treated varicose veins recur. These include the underlying diagnosis, the method used and its suitability for treating the particular condition, and the skill of the physician. Sometimes the body forms a new vein in place of the one removed by a surgeon. An injected vein that was not completely destroyed by sclerotherapy may reopen, or a new vein may appear in the same location as the previous one.''Many studies have found that varicose veins are more likely to recur following sclerotherapy than following surgery. However, no treatment method has been scientifically established as being free from recurrences. For all types of procedures, recurrence rates increase with time. Also, because venous (vein) disease is typically progressive, no treatment can prevent the appearance of new varicose or spider veins in the future.''Is one treatment for varicose veins or spider veins better than the other?'""The method you select for treating venous disease should be based on the physician's diagnosis, the size of the veins to be treated and the patient's:""'As noted above, small spider veins cannot be surgically removed and can only be treated with sclerotherapy. On the other hand, larger varicose veins may, according to many studies, be more likely to recur if treated with sclerotherapy.' treatment history, age, history of allergies, and ability to tolerate surgery and anesthesia, among other factors."
How can varicose veins be prevented? ,"'Prevention'' of varicose veins may be accomplished by periodic leg elevation, avoidance of prolonged standing, and wearing elastic support hose. Regular ''exercise'' and control of weight can also be beneficial. These measures can prevent or slow down the progression of varicose veins.' "
What are veins and what is their function?,"'Veins are blood vessels that return blood from all the organs in the body toward the heart. When the different organs use oxygen from the blood to perform their functions, they release the used blood containing waste products (such as carbon dioxide) into the veins. Blood in the veins is then transported to the heart and returned to the lungs, where the waste carbon dioxide is released and more oxygen is loaded by the blood and taken back to the rest of the body by the arteries.''Veins also act as a storage for unused blood. When the body is at rest, only a portion of the available blood in the body circulates. The rest of the blood remains inactive in the veins and enters the active circulation when the body becomes more active and needs the additional blood to carry oxygen to the entire body. This storing capacity is due to the elasticity (flexibility to expand) of the walls of the veins.''Veins have different sizes that depends their location and function. The largest veins are in the center of the body; these collect the blood from all the other smaller veins and channel it into the heart. The branches of these large veins get smaller and smaller as they move away from the center of the body. The veins closer to the skin surface are called superficial veins. The veins that are deeper and closer to the center of the body are called deep veins. There are also other veins that connect the superficial veins to the deep veins, and these are called perforating veins.' "
What are varicose veins and spider veins?,"'Veins can bulge with pools of blood when they fail to circulate the blood properly. These visible and bulging veins, called varicose veins, are more common in the legs and thighs, but can develop anywhere in the body.''Large varicose veins'' can be visible, bulging, palpable (can be felt by touching), long, and dilated (greater than 4 millimeters in diameter). ''Small ""''spider veins''""'' also can appear on the skin\'s surface. These may look like short, fine lines, ""starburst"" clusters, or a web-like maze. They are typically not palpable. Spider veins are most common in the thighs, ankles, and ''feet''. They may also appear on the face. The medical term for spider veins is ''telangiectasias''.' "
Varicose vein and spider vein pictures,'''' 
Who gets varicose and spider veins?,"'Varicose and spider veins can occur in men or women of any age, but most frequently affect women in the childbearing years and older people. Varicose veins are very common. Some estimates suggest that about 10% to 15% of men and most older women who have varicose or spider veins.'""A family history of varicose veins and older age increase one's tendency to develop varicose and spider veins. ""'Other risk factors include:' a sedentary lifestyle,  weight gain,  prolonged standing, and  pregnancy."
What causes varicose and spider veins? ,"'The causes of varicose and spider veins are not entirely understood. In some instances, the absence or ''weakness'' of valves in the veins may cause poor venous circulation (blood flow in the veins) and lead to varicose veins. Valves inside veins normally act to ensure that blood in the veins does not flow in a backward direction (retrograde) away from the large (deep) veins and the heart. They are mainly located in perforating veins and some deep veins.''In other cases, weaknesses in the vein walls may cause pooling of the blood. The walls of the blood vessels can become weaker and less competent than normal, causing the volume of blood in the veins to increase, thus leading to varicose veins.''Less commonly, varicose veins are caused by such diseases as:''Venous disease (disease of the veins) is generally progressive and may not be prevented entirely. However, in some cases, wearing support hosiery, maintaining a normal weight, and regular ''exercise'' may be beneficial.' phlebitis (inflammation of the veins), blood clots or any obstruction to blood flow in the veins, or congenital abnormalities of the veins."
What are varicose vein symptoms?,"'Many people with varicose veins do not have any physical symptoms. They may, however, have concerns over the cosmetic appearance of the varicose veins.''Symptoms of varicose veins may include:''Some people may complain of a dull ache and pressure sensation from varicose veins.''Some less common, but more severe symptoms of varicose veins may include bleeding, ''thrombophlebitis'' (formation of a ''blood clot'' within the ''varicose vein''), skin ulceration and a weeping oozing ''dermatitis'' or stasis dermatitis. In long standing venous disease, the skin may become fibrotic and scarred, forming an inverted ""hourglass"" appearance. These complications of varicose veins should be evaluated by a doctor promptly.'   aching, cramping, itching, swelling, and fatigue."
How are varicose veins evaluated (diagnosed)?,"""Evaluation of varicose veins includes a thorough general physical examination by a doctor. This will include asking about any family history of varicose veins, the duration and presence of any symptoms, and any worsening or expansion of the varicose veins. The individual's height, weight, and other medical conditions need to be noted as well.""'In addition, general inspection and palpation (feeling the veins) and evaluation for the presence of any bleeding or ulceration also is typically performed. ''Standing up for about 5 to 10 minutes can make the veins more visible, and this may further aid the doctor in assessing the extent of the varicose veins.''Duplex''ultrasound'' visualization is very useful in evaluating of the venous system. Ultrasound can help in delineating the presence of any defective veins and pinpoint those that require intervention.Doppler ultrasound (a device which can detect and measure blood flow) may also provide additional information such as the competency of and flow through the valves in the perforating and the deeper veins. This information is especially necessary if surgery or other procedures are being considered.' "
What treatments are available for varicose veins and spider veins?,"'There are many different treatments available for varicose veins. These treatments vary based upon the size and location of the varicose veins, the presence of symptoms, and in cases of accompanying skin changes (for example, swelling, dermatitis or ulceration, for example). Briefly, potential treatments may include:''In general, sclerotherapy and laser therapy are helpful in treating spider veins (telangiectasias), while ablation and surgery may be a better option for larger varicose veins.''No, not if varicose and spider veins are primarily a cosmetic problem. But severe cases that do not respond to compression therapy, especially those associated with ulcers and dermatitis, generally require further treatment.''Thousands of people every year consider getting treatment for varicose veins and spider veins. Advertisements for treating venous disease often tout ""unique,"" ""permanent,"" ""painless,"" or ""absolutely safe"" methods, thus making it difficult for individuals make a decision on the best treatment option. If you are uncertain about the safety or effectiveness of any treatment check with a health care professional.'   leg elevation while sitting or sleeping, compression dressings with single or multilayered systems, compression stockings, sclerotherapy (injection of a liquid or foam into the vein to form a clot and permanently destroy the vessel), ablation (destruction) of abnormal veins with techniques using laser, radiofrequency or other modalities surgery (removal of the varicose veins, including ""phlebectomy"" or vein stripping)."
How can compression stockings help with varicose veins?,"'Compression stockings work simply by squeezing the leg, thereby reducing the amount of blood and pressure in the veins. There are various brands, styles, and colors of stockings available. The degree of pressure applied around the leg should be guided by a health care professional.  Ideally, they should be fitted when the leg is not swollen, and they can be made-to-order for each patient.  Older or ''obese'' individuals often have difficulty putting on the stockings, which must be worn when the patient is standing. These stockings typically lose some degree of the compression over time  so they may need to be replaced regularly.' "
