Questions,Answer
What are the signs and symptoms of chronic kidney disease (CKD)?,"""Early kidney disease is a silent problem, like high blood pressure, and does not have any symptoms. People may have CKD but not know it because they do not feel sick. A person's glomerular filtration rate (GFR) is a measure of how well the kidneys are filtering wastes from the blood. GFR is estimated from a routine measurement of creatinine in the blood. The result is called the estimated GFR (eGFR).""'Creatinine is a waste product formed by the normal breakdown of muscle cells. Healthy kidneys take creatinine out of the blood and put it into the urine to leave the body. When the kidneys are not working well, creatinine builds up in the blood.'""An eGFR with a value below 60 milliliters per minute (mL/min) suggests some kidney damage has occurred. The score means that a person's kidneys are not working at full strength.""'Another sign of CKD is ''proteinuria'', or ''protein in the urine''. Healthy kidneys take wastes out of the blood but leave protein. Impaired kidneys may fail to separate a blood protein called albumin from the wastes. At first, only small amounts of albumin may leak into the urine, a condition known as microalbuminuria, a sign of failing kidney function. As kidney function worsens, the amount of albumin and other proteins in the urine increases, and the condition is called proteinuria. CKD is present when more than 30 milligrams of albumin per gram of creatinine is excreted in urine, with or without decreased eGFR.'  "
How can kidney damage from high blood pressure be prevented?,"'The National Heart, Lung, and Blood Institute (NHLBI), one of the National Institutes of Health (NIH), recommends that people with CKD use whatever therapy is necessary, including lifestyle changes and medicines, to keep their blood pressure below 130/80.' "
How can blood pressure be controlled?,"'The NHLBI recommends five lifestyle changes that help control blood pressure. People with ''prehypertension'' or high blood pressure should' Weight: maintain their weight at a level close to normal Diet: eat fresh fruits and vegetables, grains, and low-fat dairy foods. Sodium: limit their daily salt, or sodium, intake to 2,000 milligrams. They should limit frozen foods and trips to fast food restaurants. They should read nutrition labels on packaged foods to learn how much sodium is in one serving. Keeping a sodium diary can help monitor sodium intake. Exercise: get plenty of exercise-at least 30 minutes of moderate activity, such as walking, cycling, or swimming, most days of the week. Alcohol: avoid consuming too much alcohol. Men should have no more than two drinks-two 12-ounce servings of beer or two 5-ounce servings of wine or two 1.5-ounce servings of hard liquor-a day. Women should have no more than a single serving a day because differences in the way foods are broken down in the body make women more sensitive to the effects of alcohol."
Can medicines help control blood pressure?,"'Many people need medicine to control high blood pressure. Several effective blood pressure medicines are available. The most common types of blood pressure medicines doctors prescribe are diuretics, angiotensin-converting enzyme (ACE) inhibitors, angiotensin receptor blockers (''ARBs''), ''beta blockers'', and ''calcium channel blockers''. Two of these medicines, the ''ACE inhibitors'' and ARBs, have an added protective effect on the kidneys. Studies have shown that ACE inhibitors and ARBs reduce proteinuria and slow the progression of kidney damage. Diuretics, also known as ""water pills,"" help a person urinate and get rid of excess fluid in the body. A combination of two or more blood pressure medicines may be needed to keep blood pressure below 130/80.' "
Who is at risk for kidney failure related to high blood pressure?,"'Everyone has some risk of developing kidney failure from high blood pressure. African Americans, however, are more likely than Caucasians to have high blood pressure and its related kidney problems - even when their blood pressure is only mildly elevated. In fact, African Americans are six times more likely than Caucasians to develop ''hypertension''-related kidney failure.''2''People with ''diabetes'' also have a greater risk of developing kidney failure. Early management of high blood pressure is especially important for African Americans with diabetes.''The National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK), also part of the NIH, sponsored the African American Study of Kidney Disease and ''Hypertension'' (AASK) to find effective ways to prevent high blood pressure and kidney failure in this population. The results, published in the November 20, 2002, issue of the Journal of the American Medical Association, showed that an ACE inhibitor was the most effective drug at slowing the progression of kidney disease in African Americans. While ACE inhibitors help reduce the risk of kidney disease, they are less effective in ''lowering blood pressure'' in African Americans than in Caucasians.''2''United States Renal Data System. USRDS 2007 Annual Data Report. Bethesda, MD: National Institute of Diabetes and Digestive and Kidney Diseases, National Institutes of Health, U.S. Department of Health and Human Services; 2007.' "
Hope Through Research ,"'In recent years, researchers have learned a great deal about kidney disease. The NIDDK sponsors several programs aimed at understanding kidney failure and finding treatments to stop its progression.'""The NIDDK's Division of Kidney, Urologic, and Hematologic Diseases supports basic research into normal kidney function and the diseases that impair normal function, including diabetes, high blood pressure, glomerulonephritis, and ""'polycystic kidney disease''.''Participants in clinical trials can play a more active role in their own health care, gain access to new research treatments before they are widely available, and help others by contributing to medical research. For information about current studies, visit www.ClinicalTrials.gov.' "
What is kidney dysplasia?," Kidney dysplasia is a condition in which the internal structures of one or both of a fetus’ kidneys do not develop normally while in the womb. During normal development, two thin tubes of muscle called ureters grow into the kidneys and branch out to form a network of tiny structures called tubules. The tubules collect urine as the fetus grows in the womb. In kidney dysplasia, the tubules fail to branch out completely. Urine that would normally flow through the tubules has nowhere to go. Urine collects inside the affected kidney and forms fluid-filled sacs called cysts. The cysts replace normal kidney tissue and prevent the kidney from functioning. Kidney dysplasia can affect one kidney or both kidneys. Babies with severe kidney dysplasia affecting both kidneys generally do not survive birth. Those who do survive may need the following early in life:blood-filtering treatments called dialysisa kidney transplant blood-filtering treatments called dialysis a kidney transplant Children with dysplasia in only one kidney have normal kidney function if the other kidney is unaffected. Those with mild dysplasia of both kidneys may not need dialysis or a kidney transplant for several years. Kidney dysplasia is also called renal dysplasia or multicystic dysplastic kidney. Kidney dysplasia is a common condition. Scientists estimate that kidney dysplasia affects about one in 4,000 babies.1 This estimate may be low because some people with kidney dysplasia are never diagnosed with the condition. About half of the babies diagnosed with this condition have other urinary tract defects. Babies who are more likely to develop kidney dysplasia include those those parents have the genetic traits for the condition with certain genetic syndromes affecting multiple body systems whose mothers used certain prescription medications or illegal drugs during pregnancy."
What are the kidneys and what do they do?," The kidneys are two bean-shaped organs, each about the size of a fist. They are located just below the rib cage, one on each side of the spine. Every day, the two kidneys filter about 120 to 150 quarts of blood to produce about 1 to 2 quarts of urine, which is composed of wastes and extra fluid. Children produce less urine than adults - the amount they produce depends on their age. The urine flows from the kidneys to the bladder through the two ureters, one on each side of the bladder. The bladder stores urine. The muscles of the bladder wall remain relaxed while the bladder fills with urine. As the bladder fills to capacity, signals sent to the brain tell a person to find a toilet soon. When the bladder empties, urine flows out of the body through a tube called the urethra, located at the bottom of the bladder."
What are the signs and symptoms of kidney dysplasia?,"'Many babies with kidney dysplasia in only one kidney have no signs of the condition.' In some patients, the affected kidney may be enlarged at birth and may cause pain. The affected kidney may be enlarged at birth. Abnormalities in the urinary tract may lead to urinary tract infections. Children with kidney dysplasia may develop high blood pressure, but only rarely. Children with kidney dysplasia may have a slightly increased risk for kidney cancer. Chronic kidney disease and kidney failure may develop if the child has urinary problems that affect the normal kidney. Many children with kidney dysplasia in only one kidney have no signs or symptoms."
What causes kidney dysplasia?,"'Genetic factors can cause kidney dysplasia. Genes pass information from both parents to the child and determine the child’s traits. Sometimes, parents may pass a gene that has changed, or mutated, causing kidney dysplasia.''Genetic syndromes that affect multiple body systems can also cause kidney dysplasia. A syndrome is a group of symptoms or conditions that may seem unrelated yet are thought to have the same genetic cause. A baby with kidney dysplasia due to a genetic syndrome might also have problems of the''A baby may also develop kidney dysplasia if his or her mother takes certain prescription medications during pregnancy, such as some used to treat ''seizures'' and ''high blood pressure''. A mother’s use of illegal drugs, such as ''cocaine'', during pregnancy may also cause kidney dysplasia in her unborn child.' digestive tract, nervous system, heart and blood vessels, muscles and skeleton, or other parts of the urinary tract."
What are the complications of kidney dysplasia?,"'The complications of kidney dysplasia can include' hydronephrosis of the working kidney. A baby with kidney dysplasia in only one kidney might have other urinary tract defects. When other defects in the urinary tract block the flow of urine, the urine backs up and causes the kidneys and ureters to swell, a condition called hydronephrosis. If left untreated, hydronephrosis can damage the working kidney and reduce its ability to filter blood. Kidney damage may lead to chronic kidney disease (CKD) and kidney failure. a urinary tract infection (UTI). A urine blockage may increase a baby’s chance of developing a UTI. Recurring UTIs can also lead to kidney damage. high blood pressure. a slightly increased chance of developing kidney cancer. "
What procedures and tests diagnose kidney dysplasia?,"'If the condition is limited to one kidney and the baby has no signs of kidney dysplasia, no treatment may be necessary. However, the baby should have regular checkups that include'  checking blood pressure. testing blood to measure kidney function. testing urine for albumin, a protein most often found in blood. Albumin in the urine may be a sign of kidney damage. performing periodic ultrasounds to monitor the damaged kidney and to make sure the functioning kidney continues to grow and remains healthy. "
How is kidney dysplasia treated?,"""If the condition is limited to one kidney and the child has no symptoms, no treatment may be necessary. Regular checkups should include blood pressure measurements, blood tests to measure kidney function, and urine testing for protein. Usually the child is monitored with periodic ultrasounds to look at the affected kidney and to make sure the other kidney continues to grow normally and doesn't develop any other problems. Children with ""'urinary tract infections'' may need to take antibiotics.''Removal of the kidney should be considered only if the kidney''Researchers have not found that eating, ''diet'', and ''nutrition'' play a role in causing or preventing kidney dysplasia.'  causes pain causes high blood pressure shows abnormal changes on ultrasound Does my child have any other problems in the urinary tract? Does my child need to take antibiotics to prevent urinary tract infections? Will my child need special medical care? How often should my child be checked for high blood pressure and kidney damage? How often should the dysplastic kidney and the normal kidney be evaluated by ultrasound?"
What is the prognosis for a child if only one kidney has dysplasia?,"'The long-term outlook for a child with kidney dysplasia in only one kidney is generally good. A person with one working kidney, a condition called\xa0solitary kidney, can grow normally and may have few, if any, health problems.''The affected kidney may shrink as the child grows. By age 10,3\xa0the affected kidney may no longer be visible on x-ray or ultrasound. Children and adults with only one working kidney should have regular checkups to test for high blood pressure and kidney damage. A child with urinary tract problems that lead to failure of the working kidney may eventually need dialysis or a kidney transplant.' "
What is the prognosis for a child if both kidneys have dysplasia?,'The long-term outlook for a child with kidney dysplasia in both kidneys is different from the long-term outlook for a child with one dysplastic kidney. A child with kidney dysplasia in both kidneys' is more likely to develop CKD. needs close follow-up with a pediatric nephrologist—a doctor who specializes in caring for children with kidney disease. Children who live in areas that don’t have a pediatric nephrologist available can see a nephrologist who cares for both children and adults. may eventually need dialysis or a kidney transplant.
Can kidney dysplasia be prevented during pregnancy?, Researchers have not found a way to prevent kidney dysplasia caused by genetic factors or certain genetic syndromes. Pregnant women can prevent kidney dysplasia by avoiding the use of certain prescription medications or illegal drugs during pregnancy. Pregnant women should talk with their health care provider before taking any medications during pregnancy.
What are the kidneys? Where are they located?,"'The kidneys play key roles in body function, not only by filtering the blood and getting rid of waste products, but also by balancing the electrolyte levels in the body, controlling blood pressure, and stimulating the production of ''red blood cells''.''The kidneys are located in the abdomen toward the back, normally one on each side of the spine. They get their blood supply through the renal arteries directly from the ''aorta'' and send blood back to the ''heart'' via the renal veins to the vena cava. (The term ""renal"" is derived from the Latin name for kidney.)' "
What do the kidneys do?,"'When blood flows to the kidney, sensors within specialized kidney cells regulate how much water to excrete as urine, along with what concentration of ''electrolytes''. For example, if a person is dehydrated from ''exercise'' or from an illness, the kidneys will hold onto as much water as possible and the urine becomes very concentrated. When adequate water is present in the body, the urine is much more dilute, and the urine becomes clear. This system is controlled by renin, a hormone produced in the kidney that is part of the fluid and blood pressure regulation systems of the body.''Kidneys are also the source of ''erythropoietin'' in the body, a hormone that stimulates the bone marrow to make red blood cells. Special cells in the kidney monitor the oxygen concentration in blood. If oxygen levels fall, erythropoietin levels rise and the body starts to manufacture more red blood cells.''Urine that is made by each kidney flows through the ureter, a tube that connects the kidney to the bladder. Urine is stored within the bladder, and when urination occurs, the bladder empties urine through a tube called the urethra.' "
What are the signs and symptoms of kidney failure?,"'Initially, kidney failure may be not produce any symptoms (asymptomatic). As kidney function decreases, the symptoms are related to the inability to regulate water and electrolyte balances, clear waste products from the body, and promote red blood cell production.''If unrecognized or untreated, the following symptoms of kidney failure may develop into life-threatening circumstances.'   Lethargy Weakness Shortness of breath Generalized swelling (edema) Generalized weakness due to anemia Loss of appetite Lethargy Fatigue Congestive heart failure Metabolic acidosis High blood potassium (hyperkalemia) Fatal heart rhythm disturbances (arrhythmias) including ventricular tachycardia and ventricular fibrillation Rising urea levels in the blood (uremia) may lead to brain encephalopathy, pericarditis (inflammation of the heart lining), or low calcium blood levels (hypocalcemia)"
What causes kidney failure?,"'Kidney failure may occur from an acute situation that injures the kidneys or from chronic diseases that gradually cause the kidneys to stop functioning.''In ''acute renal failure'"", kidney function is lost rapidly and can occur from a variety of insults to the body. Since most people have two kidneys, both kidneys must be damaged for complete kidney failure to occur. Fortunately, if only one kidney fails or is diseased it can be removed, and the remaining kidney may continue to have normal kidney (renal) function. If a both patient's kidneys are injured or diseased, a donor kidney(s) may transplanted.""'The list of causes of kidney failure is often categorized based on where the injury has occurred.''Prerenal causes'' (pre=before + renal=kidney) causes are due to decreased blood supply to the kidney. Examples of ''prerenal causes of kidney failure'' are:' Hypovolemia (low blood volume) due to blood loss Dehydration from loss of body fluid (for example, vomiting, diarrhea, sweating, fever) Poor intake of fluids Medication, for example, diuretics (""water pills"") may cause excessive water loss Abnormal blood flow to and from the kidney due to obstruction of the renal artery or vein."
What causes acute kidney failure?,"'Renal causes of kidney failure (damage directly to the kidney itself) include:''Sepsis'':'"" The body's immune system is overwhelmed from infection and causes inflammation and shutdown of the kidneys. This usually does not occur with simple ""'urinary tract infections''.''Medications:'' Some medications are toxic to the kidney including:''Rhabdomyolysis'':'' In rhabdomyolysis there is significant muscle breakdown in the body, and the damaged muscle fibers clog the filtering system of the kidneys. Massive muscle injury may occur because of ''trauma'', crush injuries, and ''burns''. Some medications used to treat ''high cholesterol'' may cause rhabdomyolysis.''Multiple myeloma''Acute glomerulonephritis or inflammation of the glomeruli, the filtering system of the kidneys. Many diseases can cause this inflammation including:''Hemolytic uremic syndrome'':'' This condition results from abnormal destruction of red blood cells. It most often occurs in children after certain infections, but also may be caused by medications, ''pregnancy'', or can occur for unknown reasons.''Post renal causes of kidney failure'' (post=after + renal= kidney) are due to factors that affect outflow of the urine:' Nonsteroidal anti-inflammatory drugs (NSAIDs) like ibuprofen (Advil, Motrin, and others), and naproxen (Aleve, Naprosyn) Antibiotics like aminoglycosides gentamicin (Garamycin), tobramycin lithium (Eskalith, Lithobid) Iodine-containing medications such as those injected for radiology dye studies Systemic lupus erythematosus Wegener's granulomatosis Goodpasture syndrome. Obstruction of the bladder or the ureters can cause back pressure because the kidneys continue to produce urine, but the obstruction acts like a dam, and urine backs up into the kidneys. When the pressure increases high enough, the kidneys are damaged and shut down. Prostatic hypertrophy or prostate cancer may block the urethra and prevents the bladder from emptying. Tumors in the abdomen that surround and obstruct the ureters. Kidney stones. Usually, kidney stones affect only one kidney and do not cause kidney failure. However, if there is only one kidney present, a kidney stone may cause the remaining kidney to fail."
What causes chronic kidney failure?,"'Chronic renal failure'' develops over months and years. The most common causes of chronic renal failure are related to''Less common causes of chronic renal failure include:' poorly controlled diabetes, poorly controlled high blood pressure, and chronic glomerulonephritis. Polycystic kidney disease Reflux nephropathy (damage caused by urine backflow from the bladder into the ureters and kidney) Nephrotic syndrome Alport's disease Interstitial nephritis Kidney stones Prostate disease"
Does kidney failure cause pain?,"'Kidney failure in itself does not cause ''pain''. However, the consequences of kidney failure may cause ''pain'' and discomfort in different parts of the body.''Normal functioning kidneys filter amyloid (a protein) from the blood stream. In kidney failure amyloid proteins in the blood rise, and can separate and clump together forming amyloid deposits into a variety of tissue and organs, including joints and tendons. This can result in symptoms of:' joint stiffness, pain, and swelling. Patients who are on dialysis may have discomfort when on the dialysis machine. Pain is often a consequence of the underlying chronic disease that led to kidney failure, for example: People with poorly controlled diabetes may develop diabetic neuropathy pain. People who have peripheral vascular disease also may have pain in their extremities, and may develop claudication (leg pain that occurs with walking)."
What procedures and tests diagnose kidney failure?,"""Often, a patient is seen for another medical condition and the diagnosis of kidney failure is a consequence of the patient's disease or injury. In patients with chronic kidney disease due to diabetes, ""'high blood pressure'', or another related medical condition his or her medical care team most likely monitors kidney function as part of the his or her routine long-term medical care plan.''Diagnosis of kidney failure can be confirmed by blood tests such as BUN, creatinine, and GFR; that measure the buildup of waste products in the blood.''Urine tests may be ordered to measure the amount of protein, detect the presence of abnormal cells, or measure the concentration of electrolytes.''Other tests are used to diagnose the type of kidney failure such as:'   Abdominal ultrasound Kidney biopsy"
What is the treatment for kidney failure?,"'Prevention'' is always the goal with kidney failure. Chronic diseases such as ''hypertension'' (''high blood pressure'') and diabetes are devastating because of the damage that they can do to kidneys and other organs. Lifelong diligence is important in keeping blood ''sugar'' and blood pressure within normal limits. Specific treatments depend upon the underlying diseases.''Once kidney failure is present, the goal is to prevent further deterioration of renal function. If ignored, the kidneys will progress to complete failure, but if underlying illnesses are addressed and treated aggressively, kidney function can be preserved, though not always improved.'  "
Is there a diet for kidney failure? What foods should be avoided? Which are OK to eat?,"'Diet'' is an important consideration for those with impaired kidney function. Consultation with a dietician may be helpful to understand what foods may or may not be appropriate.''In this state of impaired kidney function, the kidneys cannot easily remove excess water, salt, or potassium from the blood, so foods high in potassium salt substitutes may need to be consumed in limited quantities. Examples of potassium rich foods include:''Phosphorus is a forgotten chemical that is associated with calcium metabolism and may be elevated in the body in kidney failure. Too much phosphorus can leech calcium from the bones and cause ''osteoporosis'' and ''fractures''. Examples of foods and ''beverages'' high in phosphorus include:'   Bananas Apricots Cantaloupe Sweet potatoes Yogurt Spinach Avocados Milk Cheese Nuts Dark cola drinks Canned iced teas Yogurt Organ meets Sardines Oysters Baked beans Black beans Lentils Kidney beans Soy beans Bran cereals Caramels Whole grain products"
What medications treat kidney failure?,"'Different classes of medications may be used to help control some of the issues associated with kidney failure including:''Once the kidneys fail completely, the treatment options are limited to dialysis or kidney replacement by transplantation.' Phosphorus-lowering medications, for example, calcium carbonate (Caltrate), calcitriol (Rocaltrol), and sevelamer (Renagel) Red blood cell production stimulation, for example, erythropoietin, darbepoetin (Aranesp) Red blood cell production (iron supplements) Blood pressure medications Vitamins"
What are dialysis and hemodialysis?,"'Dialysis cleanses the body of waste products in the body by use of filter systems. There are two types of dialysis, 1) ''hemodialysis'', and 2) peritoneal dialysis.''Hemodialysis uses a machine filter called a dialyzer or artificial kidney to remove excess water and salt, to balance the other electrolytes in the body, and to remove waste products of metabolism. Blood is removed from the body and flows through tubing into the machine, where it passes next to a filter membrane. A specialized chemical solution (dialysate) flows on the other side of the membrane. The dialysate is formulated to draw impurities from the blood through the filter membrane. Blood and dialysate never touch in the artificial kidney machine.''For this type of dialysis, access to the blood vessels needs to be surgically created so that large amounts of blood can flow into the machine and back to the body. Surgeons can build a fistula, a connection between a large artery and vein in the body, usually in the arm, that allows a large amount of blood flow into the vein. This makes the vein swell or dilate, and its walls become thicker so that it can tolerate repeated needle sticks to attach tubing from the body to the machine. Since it takes many weeks or months for a fistula to mature enough to be used, significant planning is required if hemodialysis is to be considered as an option.''If the kidney failure happens acutely and there is no time to build a fistula, special catheters may be inserted into the larger blood vessels of the arm, leg, or chest. These catheters may be left in place for weeks. In some diseases, the need for dialysis will be temporary, but if the expectation is that dialysis will continue for a prolonged period of time, these catheters act as a ''bridge'' until a fistula can be planned, placed, and matured.''Dialysis treatments normally occur three times a week and last a few hours at a time. Most commonly, patients travel to an outpatient center to have dialysis, but home dialysis therapy is becoming an option for some.''Outpatient dialysis is available on some cruise ships. They are equipped with dialysis machines with trained health care professionals ready to care for those with kidney failure while traveling.'  "
What is peritoneal dialysis?,"'Peritoneal dialysis uses the lining of the abdominal ''cavity'' as the dialysis filter to rid the body of waste and to balance electrolyte levels. A catheter is placed in the abdominal ''cavity'' through the abdominal wall by a surgeon, and it is expected to remain in place for the long-term. The dialysis solution is then dripped in through the catheter and left in the abdominal cavity for a few hours after which, it is drained out. During that time, waste products leech from the blood flowing through the lining of the abdomen (peritoneum), and attach themselves to the fluid that has been instilled by the catheters. Often, patients instill the dialysate fluid before bedtime, and drain it in the morning.'""There are benefits and complications for each type of dialysis. Not every patient can choose which type he or she would prefer. The treatment decision depends on the patient's illness and their past medical history along with other issues. Usually, the nephrologist (kidney specialist) will have a long discussion with the patient and family to decide what will be the best option available.""'Dialysis is lifesaving. Without it, patients whose kidneys no longer function would die relatively quickly due to electrolyte abnormalities and the buildup of toxins in the blood stream. Patients may live many years with dialysis but other underlying and associated illnesses often are the cause of death.' "
Is a kidney transplant an option?,"'If kidney failure occurs and is non-reversible, kidney transplantation is an alternative option to dialysis. If the patient is an appropriate candidate, the healthcare professional and nephrologist will contact an organ transplant center to arrange evaluation to see whether the patient is suitable for this treatment. If so, the search for a donor begins. Sometimes, family members have compatible tissue types and, if they are willing, may donate a kidney. Otherwise, the patient will be placed on the organ transplant list that is maintained by the United Network of Organ Sharing.''Not all hospitals are capable of performing kidney transplants. The patient may have to travel to undergo their operation. The most successful programs are those that do many transplants every year.''While kidney transplants have become routine, they still carry some risk. The patient will need to take anti-rejection medications that reduce the ability of the immune system to fight infection. The body can try to reject the kidney or the transplanted kidney may fail to work. As with any operation, there is a risk of bleeding and infection.''Kidney transplants may provide better quality of life than dialysis. After one year, 95% of transplanted kidneys are still functioning and after five years, the number is 80%. It seems that the longer a patient is on dialysis, the shorter the life of the transplanted kidney.''If the transplanted kidney fails, the alternative is another kidney transplant or a return to dialysis.' "
What is the prognosis and life expectancy for kidney failure? Can it be prevented?,"'The outlook for kidney failure depends upon the underlying condition that caused it. Kidney function may return to normal, especially if it is due to an acute obstruction and that obstruction is relieved. Other causes of decreased kidney function leading to kidney failure are due to underlying disease and occur slowly over time.''Prevention is the best chance to maintain kidney function, and controlling ''high blood pressure'' and diabetes over a lifetime can decrease the potential for progressive kidney damage. Chronic kidney failure may be managed by to help monitor electrolyte and waste product levels in the bloodstream. Major abnormalities can be life threatening, and treatment options may be limited to dialysis or transplant.' "
Introduction to hemodialysis,"'Hemodialysis'' is the most common method used to treat advanced and permanent ''kidney failure''. Since the 1960s, when hemodialysis first became a practical treatment for ''kidney failure'"", we've learned much about how to make hemodialysis treatments more effective and minimize side effects. In recent years, more compact and simpler ""'dialysis'' machines have made home dialysis increasingly attractive. However, even with better procedures and equipment, hemodialysis is still a complicated and inconvenient therapy that requires a coordinated effort from your whole health care team, including your nephrologist, dialysis nurse, dialysis technician, dietitian, and social worker. The most important members of your health care team are you and your family. By learning about your treatment, you can work with your health care team to give yourself the best possible results, and you can lead a full, active life. ' "
When Your Kidneys Fail,"'Healthy kidneys clean your blood by removing excess fluid, ''minerals'', and wastes. They also make hormones that keep your bones strong and your blood healthy. When your kidneys fail, harmful wastes build up in your body, your ''blood pressure'' may rise, and your body may retain excess fluid and not make enough ''red blood cells''. When this happens, you need treatment to replace the work of your failed kidneys. ' "
How Hemodialysis Works,"'In hemodialysis, your blood is allowed to flow, a few ounces at a time, through a special filter that removes wastes and extra fluids. The clean blood is then returned to your body. Removing the harmful wastes and extra salt and fluids helps control your blood pressure and keep the proper balance of chemicals like potassium and sodium in your body. ''One of the biggest adjustments you must make when you start hemodialysis treatments is following a strict schedule. Most patients go to a clinic-a dialysis center-three times a week for 3 to 5 or more hours each visit. For example, you may be on a Monday-Wednesday-Friday schedule or a Tuesday-Thursday-Saturday schedule. You may be asked to choose a morning, afternoon, or evening shift, depending on availability and capacity at the dialysis unit. Your dialysis center will explain your options for scheduling regular treatments. ''Researchers are exploring whether shorter daily sessions, or longer sessions performed overnight while the patient sleeps, are more effective in removing wastes. Newer dialysis machines make these alternatives more practical with home dialysis. However, the federal government has not yet established a policy to pay for more than three hemodialysis sessions a week. ''Several centers around the country teach people how to perform their own hemodialysis treatments at home. A family member or friend who will be your helper must also take the training, which usually takes at least 4 to 6 weeks. Home dialysis gives you more flexibility in your dialysis schedule. With home hemodialysis, the time for each session and the number of sessions per week may vary, but you must maintain a regular schedule by giving yourself dialysis treatments as often as you would receive them in a dialysis unit. ' "
Adjusting to Changes,"'Even in the best situations, adjusting to the effects of kidney failure and the time you spend on dialysis can be difficult. Aside from the ""lost time,"" you may have less energy. You may need to make changes in your work or home life, giving up some activities and responsibilities. Keeping the same schedule you kept when your kidneys were working can be very difficult now that your kidneys have failed. Accepting this new reality can be very hard on you and your family. A counselor or social worker can answer your questions and help you cope. ''Many patients feel ''depressed'' when starting dialysis, or after several months of treatment. If you feel depressed, you should talk with your social worker, nurse, or doctor because this is a common problem that can often be treated effectively. ' "
Getting Your Vascular Access Ready,"'One important step before starting hemodialysis is preparing a vascular access, a site on your body from which your blood is removed and returned. A vascular access should be prepared weeks or months before you start dialysis. It will allow easier and more efficient removal and replacement of your blood with fewer complications. For more information about the different kinds of vascular accesses and how to care for them, see the National Institute of ''Diabetes'' and Digestive and Kidney Diseases (NIDDK) fact sheet ''Vascular Access for Hemodialysis''. ' "
Equipment and Procedures,"""When you first visit a hemodialysis center, it may seem like a complicated mix of machines and people. But once you learn how the procedure works and become familiar with the equipment, you'll be more comfortable. ""'The ''dialysis machine'' is about the size of a dishwasher. This machine has three main jobs: ''The dialyzer is a large canister containing thousands of small fibers through which your blood is passed. Dialysis solution, the cleansing fluid, is pumped around these fibers. The fibers allow wastes and extra fluids to pass from your blood into the solution, which carries them away. The dialyzer is sometimes called an artificial kidney. ''Dialysis solution, also known as dialysate, is the fluid in the dialyzer that helps remove wastes and extra fluid from your blood. It contains chemicals that make it act like a sponge. Your doctor will give you a specific dialysis solution for your treatments. This formula can be adjusted based on how well you handle the treatments and on your blood tests. '""Many people find the needle sticks to be one of the hardest parts of hemodialysis treatments. Most people, however, report getting used to them after a few sessions. If you find the needle insertion painful, an anesthetic cream or spray can be applied to the skin. The cream or spray will numb your skin briefly so you won't feel the needle. ""'Most dialysis centers use two needles-one to carry blood to the dialyzer and one to return the cleaned blood to your body. Some specialized needles are designed with two openings for two-way flow of blood, but these needles are less efficient and require longer sessions. Needles for high-flux or high-efficiency dialysis need to be a little larger than those used with regular dialyzers. ''Some people prefer to insert their own needles. You\'ll need training on inserting needles properly to prevent infection and protect your vascular access. You may also learn a ""ladder"" strategy for needle placement in which you ""climb"" up the entire length of the access session by session so that you don\'t weaken an area with a grouping of needle sticks. A different approach is the ""buttonhole"" strategy in which you use a limited number of sites but insert the needle back into the same hole made by the previous needle stick. Whether you insert your own needles or not, you should know these techniques to better care for your access. ' pump blood and watch flow for safety clean wastes from blood watch your blood pressure and the rate of fluid removal from your body Reuse. Your dialysis center may use the same dialyzer more than once for your treatments. Reuse is considered safe as long as the dialyzer is cleaned before each use. The dialyzer is tested each time to make sure it's still working, and it should never be used for anyone but you. Before each session, you should be sure that the dialyzer is labeled with your name and check to see that it has been cleaned, disinfected, and tested. "
Tests to See How Well Your Dialysis Is Working,"'About once a month, your dialysis care team will test your blood by using one of two formulas-URR or Kt/V-to see whether your treatments are removing enough wastes. Both tests look at one specific waste product, called blood urea nitrogen (BUN), as an indicator for the overall level of waste products in your system. For more information about these measurements, see the NIDDK fact sheet ''Hemodialysis Dose and Adequacy''. ' "
