Questions,Answer
How is microscopic urinalysis done?,"'Microscopic urinalysis is done simply pouring the urine sample into a test tube and centrifuging it (spinning it down in a machine) for a few minutes. The top liquid part (the supernatant) is discarded. The solid part left in the bottom of the test tube (the urine sediment) is mixed with the remaining drop of urine in the test tube and one drop is analyzed under a microscope.''The sediment is examined through the microscope under low-power to identify what are called casts, crystals, squamous (flat) cells, and other large objects.''Examination is then performed through the microscope at higher power to further identify any cells, bacteria and clumps of cells or debris called casts.' "
What kind of cells can be detected?,"'Epithelial cells (flat cells), red and white blood cells may be seen in the urine.''Sometimes cells, cellular debris, and casts are seen in the microscopic exam. Epithelial cells (cells in the lining of the bladder or urethra) may suggest inflammation within the bladder, but they also may originate from the skin and could be contamination.''Casts and cellular debris originate from higher up in the urinary tract, such as in the kidneys. These are material shed from kidney cell lining due to injury or inflammation and travel down through the urinary tubes. These usually suggest an injury to the kidney from an inflammation or lack of blood flow to the kidneys. Rarely, ''tumor'' cells can be in the urine suggesting a urinary tract ''cancer''.' "
What can the presence of red blood cells in the urine mean?,"'Red blood cells'' can enter the urine from the vagina in ''menstruation'' or from the ''trauma'' of bladder catheterization.''A high count of red blood cells in the urine can indicate infection, trauma, tumors, or kidney stones. If red blood cells seen under microscopy look distorted, they suggest kidney as the possible source and may arise due to kidney inflammation (glomerulonephritis). Small amounts of red blood cells in the urine are sometimes seen young healthy people and usually are not indicative of any disease.' "
What can the presence of white blood cells in the urine mean?,"'Urine is a generally thought of as a sterile body fluid, therefore, evidence of white blood cells or bacteria in the urine is considered abnormal and may suggest a ''urinary tract infection'' such as, ''bladder infection'' (''cystitis''), infection of kidney (''pyelonephritis''). White blood cells (WBC) may be detected in the urine through a microscopic examination (pyuria or leukocytes in the blood). They can be seen under high power field and the number of cells are recorded (quantitative) as ""rare, few, moderate, or many.""''White cells from the vagina or the opening of the urethra (in males, too) can contaminate a urine sample. Such contamination aside, the presence of abnormal numbers of white blood cells in the urine is significant.' "
"Other than urinalysis, what are other common urine tests available?","'Other commonly performed urine tests are drug tests, ''pregnancy tests'', specific chemicals and proteins in the body, which are not a part of routine urinalysis.''Urine drug screen is done routinely to check for ''drugs'' or their byproducts in the urine. There are many purposes for these tests including athletic screening, emergency rooms settings, drug detoxification programs, school and employment screening. This test detects the presence of commonly used drugs such as''Urine ''pregnancy test'' is very common and it measures a hormone in the urine associated with pregnancy (beta-HCG or beta- human chorionic gonadotropin). This test can be done in medical settings, but numerous kits are available for home use.''Other urine tests can also be used in evaluation of many medical conditions. Examples include' cocaine, amphetamines, methamphetamines, marijuana, phencyclidine, barbiturates, benzodiazepines, and opiates. urine culture (in determining the bacterial cause of urine infection), urine creatinine (in assessing kidney disease), urine total protein and albumin (in assessing kidney disease and protein loss from kidney), urine cytology (in evaluating for possible bladder or other urinary tumors), urine calcium (in evaluating elevated blood calcium levels), 24-hour urine collection for proteins (in diagnosing causes of kidney impairment, diabetic related kidney disease, lupus related kidney disease), 24-hour urine collection for protein electrophoresis (for measuring different components of proteins in urine in evaluating multiple myeloma, kidney inflammation with increased protein loss), or 24-hour urine collection of catecholamine metabolites (in evaluating adrenal gland disease, difficult to treat high blood pressure)."
Urinary incontinence (UI) introduction,"'Urinary ''incontinence'' (UI) is the accidental leakage of urine. At different ages, males and females have different risks for developing UI. In childhood, girls usually develop bladder control at an earlier age than boys, and ''bedwetting'' -- or ''nocturnal enuresis'' -- is less common in girls than in boys. However, adult women are far more likely than adult men to experience UI because of anatomical differences in the pelvic region and the changes induced by ''pregnancy'' and ''childbirth''. Nevertheless, many men do suffer from incontinence. Its prevalence increases with age, but UI is not an inevitable part of ''aging''.''UI is a treatable problem. To find a treatment that addresses the root of the problem, you need to talk with your health care provider. The three forms of UI are' stress incontinence, which is the involuntary loss of urine during actions -- such as coughing, sneezing, and lifting -- that put abdominal pressure on the bladder urge incontinence, which is the involuntary loss of urine following an overwhelming urge to urinate that cannot be halted overflow incontinence, which is the constant dribbling of urine usually associated with urinating frequently and in small amounts"
What causes urinary incontinence (UI) in men?,"'For the urinary system to do its job, muscles and nerves must work together to hold urine in the bladder and then release it at the right time.''Any disease, condition, or injury that damages nerves can lead to urination problems. Nerve problems can occur at any age.''The prostate is a male gland about the size and shape of a walnut. It surrounds the urethra just below the bladder, where it adds fluid to semen before ejaculation.''If your prostate could be involved in your incontinence, your health care provider may ask you a series of standardized questions, either the International Prostate Symptom Score or the American Urological Association (AUA) Symptom Scale. Some of the questions you will be asked for the AUA Symptom Scale will be the following:''Your answers to these questions may help identify the problem or determine which tests are needed. Your symptom score evaluation can be used as a baseline to see how effective later treatments are at relieving those symptoms.'   Men who have had diabetes for many years may develop nerve damage that affects their bladder control. Stroke, Parkinson's disease, and multiple sclerosis all affect the brain and nervous system, so they can also cause bladder emptying problems. Overactive bladder is a condition in which the bladder squeezes at the wrong time. The condition may be caused by nerve problems, or it may occur without any clear cause. A person with overactive bladder may have any two or all three of the following symptoms:urinary frequency -- urination eight or more times a day or two or more times at nighturinary urgency -- the sudden, strong need to urinate immediatelyurge incontinence -- urine leakage that follows a sudden, strong urge to urinate urinary frequency -- urination eight or more times a day or two or more times at night urinary urgency -- the sudden, strong need to urinate immediately urge incontinence -- urine leakage that follows a sudden, strong urge to urinate Spinal cord injury may affect bladder emptying by interrupting the nerve signals required for bladder control. BPH: The prostate gland commonly becomes enlarged as a man ages. This condition is called benign prostatic hyperplasia (BPH) or benign prostatic hypertrophy. As the prostate enlarges, it may squeeze the urethra and affect the flow of the urinary stream. The lower urinary tract symptoms (LUTS) associated with the development of BPH rarely occur before age 40, but more than half of men in their sixties and up to 90 percent in their seventies and eighties have some LUTS. The symptoms vary, but the most common ones involve changes or problems with urination, such as a hesitant, interrupted, weak stream; urgency and leaking or dribbling; more frequent urination, especially at night; and urge incontinence. Problems with urination do not necessarily signal blockage caused by an enlarged prostate. Women don't usually have urinary hesitancy and a weak stream or dribbling. Radical prostatectomy: The surgical removal of the entire prostate gland -- called radical prostatectomy -- is one treatment for prostate cancer. In some cases, the surgery may lead to erection problems and UI. External beam radiation: This procedure is another treatment method for prostate cancer. The treatment may result in either temporary or permanent bladder problems. Over the past month or so, how often have you had to urinate again in less than 2 hours? Over the past month or so, from the time you went to bed at night until the time you got up in the morning, how many times did you typically get up to urinate? Over the past month or so, how often have you had a sensation of not emptying your bladder completely after you finished urinating? Over the past month or so, how often have you had a weak urinary stream? Over the past month or so, how often have you had to push or strain to begin urinating?"
How is urinary incontinence (UI) in men diagnosed?,"'The first step in solving a urinary problem is talking with your health care provider. Your general medical history, including any major illnesses or surgeries, and details about your continence problem and when it started will help your doctor determine the cause. You should talk about how much fluid you drink a day and whether you use ''alcohol'' or ''caffeine''. You should also talk about the medicines you take, both prescription and nonprescription, because they might be part of the problem.''You may be asked to keep a voiding diary, which is a record of fluid intake and trips to the bathroom, plus any episodes of leakage. Studying the diary will give your health care provider a better idea of your problem and help direct additional tests.''A physical exam will check for ''prostate enlargement'' or nerve damage. In a digital rectal exam, the doctor inserts a gloved finger into the rectum and feels the part of the prostate next to it. This exam gives the doctor a general idea of the size and condition of the gland. To check for nerve damage, the doctor may ask about tingling sensations or feelings of numbness and may check for changes in sensation, muscle tone, and reflexes.''Your doctor might recommend other tests, including an ''electroencephalogram'' (''EEG''), a test where wires are taped to the forehead to sense dysfunction in the brain. In an ''electromyogram'' (''EMG''), the wires are taped to the lower abdomen to measure nerve activity in muscles and muscular activity that may be related to loss of bladder control.''For an ultrasound, or sonography, a technician holds a device, called a transducer, that sends harmless sound waves into the body and catches them as they bounce back off the organs inside to create a picture on a monitor. In abdominal ultrasound, the technician slides the transducer over the surface of your abdomen for images of the bladder and kidneys. In transrectal ultrasound, the technician uses a wand inserted in the rectum for images of the prostate.'""Urodynamic testing focuses on the bladder's ability to store urine and empty steadily and completely, and on your sphincter control mechanism. It can also show whether the bladder is having abnormal contractions that cause leakage. The testing involves measuring pressure in the bladder as it is filled with fluid through a small catheter. This test can help identify limited bladder capacity, bladder overactivity or underactivity, weak sphincter muscles, or urinary obstruction. If the test is performed with EMG surface pads, it can also detect abnormal nerve signals and uncontrolled bladder contractions."" "
How is urinary incontinence (UI) in men treated?,"'No single treatment works for everyone. Your treatment will depend on the type and severity of your problem, your lifestyle, and your preferences, starting with the simpler treatment options. Many men regain urinary control by changing a few habits and doing exercises to strengthen the muscles that hold urine in the bladder. If these behavioral treatments do not work, you may choose to try medicines or a continence device -- either an artificial sphincter or a catheter. For some men, surgery is the best choice.''For some men, avoiding incontinence is as simple as limiting fluids at certain times of the day or planning regular trips to the bathroom -- a therapy called timed voiding or bladder training. As you gain control, you can extend the time between trips. Bladder training also includes Kegel exercises to strengthen the pelvic muscles, which help hold urine in the bladder. Extensive studies have not yet conclusively shown that Kegel exercises are effective in reducing incontinence in men, but many clinicians find them to be an important element in therapy for men.'  "
What medications relieve pain and treat urinary incontinence in men?,"'If changing medicines is not an option, your doctor may choose from the following types of ''drugs'' for incontinence:' Alpha-blockers: Terazosin (Hytrin), doxazosin (Cardura), tamsulosin (Flomax), and alfzosin (Uroxatral) are used to treat problems caused by prostate enlargement and bladder outlet obstruction. They act by relaxing the smooth muscle of the prostate and bladder neck, allowing normal urine flow and preventing abnormal bladder contractions that can lead to urge incontinence. 5-alpha reductase inhibitors: Finasteride (Proscar) and dutasteride (Avodart) work by inhibiting the production of the male hormone DHT, which is thought to be responsible for prostate enlargement. These 5-alpha reductase inhibitors may help to relieve voiding problems by shrinking an enlarged prostate. Imipramine: Marketed as Tofranil, this drug belongs to a class of drugs called tricyclic antidepressants. It relaxes muscles and blocks nerve signals that might cause bladder spasms. Antispasmodics: propantheline (Pro-Banthine), tolterodine (Detrol LA), oxybutynin (Ditropan XL), darifenacin (Enablex), trospium chloride (Sanctura), and solifenacin succinate (VESIcare) belong to a class of drugs that work by relaxing the bladder muscle and relieving spasms. Their most common side effect Is is dry mouth Large doses of antispasmodics may cause:Blurred visionConstipation.A fast heartbeatHeadacheFlushing Blurred vision Constipation. A fast heartbeat Headache Flushing"
How do you do Kegel exercises?,"  The first step is to find the right muscles. Imagine that you are trying to stop yourself from passing gas. Squeeze the muscles you would use. If you sense a ""pulling"" feeling, those are the right muscles for pelvic exercises. Do not squeeze other muscles at the same time or hold your breath. Also, be careful not to tighten your stomach, leg, or buttock muscles. Squeezing the wrong muscles can put more pressure on your bladder control muscles. Squeeze just the pelvic muscles. Pull in the pelvic muscles and hold for a count of 3. Then relax for a count of 3. Repeat, but do not overdo it. Work up to 3 sets of 10 repeats. Start doing your pelvic muscle exercises lying down. This position is the easiest for doing Kegel exercises because the muscles then do not need to work against gravity. When your muscles get stronger, do your exercises sitting or standing. Working against gravity is like adding more weight. Be patient. Do not give up. It takes just 5 minutes, three times a day. Your bladder control may not improve for 3 to 6 weeks, although most people notice an improvement after a few weeks."
Resources for urinary incontinence in men,"'American Urological Association Foundation''1000 Corporate Boulevard''Linthicum, MD 21090''Phone: 1-800-828-7866 or 410-689-3700''Fax: 410-689-3998''Email: ''[email\xa0protected]''Internet: ''www.UrologyHealth.org''National Association for Continence''P.O. Box 1019''Charleston, SC 29402-1019''Phone: 1-800-BLADDER (252-3337) or 843-377-0900''Email: ''[email\xa0protected]''Internet: ''www.nafc.org''Us Too! International, Inc.''(Prostate ''Cancer'' Survivors)''5003 Fairview Avenue''Downers Grove, IL 60515''Phone: 1-800-80-US-TOO (808-7866) or 630-795-1002''Internet: ''www.ustoo.org' "
Hope through Research,"'The National Institute of ''Diabetes'' and Digestive and Kidney Diseases (NIDDK) has many research programs aimed at finding treatments for urinary disorders. The Medical Therapy of Prostate Symptoms trial, completed in 2003, focused on drug therapies to treat BPH. The NIDDK has also formed a consortium of seven collaborative Prostate Evaluation Treatment Centers and a Biostatistical Coordinating Center to develop and conduct randomized, controlled ''clinical trials'' looking at surgical and drug therapies.''The U.S. Government does not endorse or favor any specific commercial product or company. Trade, proprietary, or company names appearing in this document are used only because they are considered necessary in the context of the information provided. If a product is not mentioned, the omission does not mean or imply that the product is unsatisfactory.' "
What is urinary incontinence?,"'Very simply stated, urinary incontinence is defined as the loss of complete control of the act of urination or the involuntary emptying of the bladder. It is also referred to as enuresis. It can be caused by any number of factors, and in young infants and toddlers, it is usually completely normal. In order to understand the different causes better, one must have some basic understanding of the processes involved in urination' "
How does the urinary system work?,"'The urinary system is made up of the kidneys, ureters, bladder, and urethra. Urine is produced by the kidneys and drains via the ureters to the bladder. The bladder serves as the storage tank, stowing the urine until emptied through micturition (urinating). The act of emptying the bladder requires significant coordination between the brain, nerves, and muscles. There are two major muscles involved in urination, the detrusor and the sphincter. The detrusor is a large muscle which contracts to squeeze urine out of the bladder, and the sphincter is a group of muscles which remains contracted to keep urine in the bladder. These two muscles must work in concert, one contracting while the other relaxes, to control the flow of urine. Dysfunction in either may result in some degree of loss of urinary control. The urethra serves as the canal which carries the urine from the bladder during voiding. Achieving bladder control must be learned, and some children learn earlier than others, and therefore urinary incontinence is normal in most young infants and children, but in older children and adolescents, it is not considered normal.' "
What are the different types of urinary incontinence in children?,"'It is easiest to divide childhood enuresis into two groups. ''Nocturnal enuresis'' occurs during ''sleep'' and diurnal (daytime) enuresis occurs during waking hours. ''Nocturnal'' enuresis is often referred to as ''bedwetting'' and is the most common type of urinary incontinence in children over 5 years of age. Diurnal enuresis is more often seen in younger children and more often a result of certain behaviors, though rarely it can be a sign of more serious problems. Another way to categorize incontinence is by the timing of the symptoms. If a child has good daytime bladder control but has never had a dry night, it is referred to as primary enuresis. Secondary enuresis is incontinence in an individual who has been dry for at least six months and then develops symptoms after that period.' "
How common is urinary incontinence in children?,"'Studies indicate that 20% of all 5-year-old children and 10% of 7-year-olds wet the bed, and of these, up to 20% also have some degree of daytime incontinence. In addition, nocturnal enuresis is more common in boys, and diurnal incontinence is more common in girls. Secondary enuresis accounts for about one-quarter of all cases and is most often associated with some psychological stressor or ''anxiety''.' "
What causes nighttime incontinence in children?,"'Any number of normal and abnormal things can cause nocturnal enuresis in children. Boys are more commonly affected than girls. Most young children who suffer from bedwetting are physically and emotionally normal. Although the exact cause is unknown, the bedwetting is believed to be the result of a number of nonorganic factors, including developmental issues, overproduction of urine, and an inability to respond to the normal physiological signals associated with bladder distension while asleep. Since bedwetting does run in families, experts believe there is a genetic disposition as well and if a parent experienced nocturnal enuresis as a child, there is a 45% risk that their child will also suffer from bedwetting. In addition to nonorganic causes, there are also some less common organic causes including infection, anatomic abnormalities, neurologic abnormalities, and endocrine abnormalities such as ''diabetes mellitus''.'  "
What causes daytime incontinence in children?,"'Common causes of daytime wetting include voluntary holding of urine, ''urinary tract infection'', ''constipation'', and wetting with giggling. Girls are more commonly affected than boys. Less common causes include more serious issues such as neurological causes (neurogenic bladder), urinary tract anatomic abnormalities, and ''diabetes'"". Voluntary holding of urine is the most common cause of daytime wetting in young children. This is often observed in 3- to 5-year-olds who don't want to take the time to use the toilet. They are just too busy to take a break and will often fidget, squirm, and hold on to their perineal areas. Most children grow out of this on their own as they get older.""  "
How do you differentiate between organic and nonorganic causes of urinary incontinence?,"'It is important to recognize that most cases of urinary incontinence are caused by nonorganic problems, but since there are organic causes, physicians may evaluate affected children with some basic studies. Evaluation always begins with a complete history and physical exam. This differentiates between the otherwise healthy child and the child with underlying disease. The clinician will probably ask about psychological stressors, such as starting a new school, the birth of a sibling, or parental strife. In addition, in order to evaluate the severity of the symptoms, parents will be encouraged to keep a voiding diary. These are diaries which document the number of daytime voids, volumes, timing, and relationship with eating and drinking. In addition, these diaries should document the frequency of daytime wetting or nighttime wetting. Besides the history, physical, and diary, a ''urinalysis'' can be helpful to screen for organic causes, such as ''diabetes'' and ''urinary tract infections''. For children with significant daytime symptoms, ''ultrasound'' imaging of the urinary tract including bladder and kidneys may be needed to evaluate for anatomic abnormalities. Lastly and rarely, if a neurological cause is suspected, an ''MRI'' of the spine may be indicated to evaluate for spinal cord abnormalities.' "
What is the treatment for urinary incontinence in children?,"'The treatment of urinary incontinence depends upon the underlying cause of the problem. The primary treatment for nocturnal enuresis most commonly involves behavioral modification. This involves positive reinforcement, encouraging frequent daytime voiding, and periodically waking the child at night, restricting fluid intake prior to bed, and alarm therapy with devices that wake the child when the underwear or bedclothes have become wet. In all cases, most children are already embarrassed by bedwetting and it is important try to reduce the social and psychological impact of the condition. Moisture alarm therapy has a high success rate and works best for motivated older children and parents. The basic process involves placing a probe in the undergarments or bed which alarms when it senses wetness. Most children will ''sleep'"" through the alarm; however, most stop voiding when the alarm goes off. The child's parent must get up and help the child to the bathroom to encourage voiding, change the wet sheets and pajamas, and reset the alarm. Moisture alarms generally work within two weeks to three months and should be discontinued if the child's symptoms persist after three months.""'In addition to behavioral modification, there are some children who will ultimate require medication. Most commonly used medications include ''desmopressin acetate'' (''DDAVP''), ''oxybutynin'' chloride (Ditropan), ''hyoscyamine'' sulphate (''Levsin''), and ''imipramine'' (''Tofranil''). All of these medications have significant potential for side effects, should be reserved for a very select population, and should be used to treat the symptoms not as a cure, while awaiting natural resolution. Medications can be used intermittently for children who attend overnight camp or for sleepovers since these are 70% effective in preventing the symptoms, and bedwetting in these environments can be humiliating and ''stress''-producing for children.' "
What is the prognosis of urinary incontinence in children?,"'The prognosis of urinary incontinence is dependent upon the underlying cause, however, most children who suffer from nonorganic causes of enuresis will simply outgrow the symptoms, and less than 1% of all affected children have persistent enuresis into their adult years.' "
Where can people get more information on urinary incontinence in children?,'American Academy of ''Pediatrics''Healthy Children Internet Site''http://www.healthychildren.org''American Urological Association Foundation''http://www.urologyhealth.org' 
What is urinary incontinence?,"'Millions of women experience involuntary loss of urine called urinary incontinence (UI). Some women may lose a few drops of urine while ''running'' or ''coughing''. Others may feel a strong, sudden urge to urinate just before losing a large amount of urine. Many women experience both symptoms. UI can be slightly bothersome or totally debilitating. For some women, the risk of public embarrassment keeps them from enjoying many activities with their family and friends. Urine loss can also occur during sexual activity and cause tremendous emotional distress.''Women experience UI twice as often as men. Pregnancy and ''childbirth'', ''menopause'', and the structure of the female urinary tract account for this difference. But both women and men can become ''incontinent'' from neurologic injury, ''birth defects'', ''stroke'', ''multiple sclerosis'', and physical problems associated with ''aging''.''Older women experience UI more often than younger women. But incontinence is not inevitable with age. UI is a medical problem. Your doctor or nurse can help you find a solution. No single treatment works for everyone, but many women can find improvement without surgery.''Incontinence occurs because of problems with muscles and nerves that help to hold or release urine. The body stores urine -- water and wastes removed by the kidneys -- in the bladder, a balloon-like organ. The bladder connects to the urethra, the tube through which urine leaves the body.''During urination, muscles in the wall of the bladder contract, forcing urine out of the bladder and into the urethra. At the same time, sphincter muscles surrounding the urethra relax, letting urine pass out of the body. Incontinence will occur if your bladder muscles suddenly contract or the sphincter muscles are not strong enough to hold back urine. Urine may escape with less pressure than usual if the muscles are damaged, causing a change in the position of the bladder. ''Obesity'', which is associated with increased abdominal pressure, can worsen incontinence. Fortunately, ''weight loss'' can reduce its severity.'  "
What are the types of incontinence?,"'If coughing, laughing, ''sneezing'', or other movements that put pressure on the bladder cause you to leak urine, you may have stress incontinence. Physical changes resulting from pregnancy, ''childbirth'', and ''menopause'' often cause stress incontinence. This type of incontinence is common in women and, in many cases, can be treated.''Childbirth and other events can injure the scaffolding that helps support the bladder in women. Pelvic floor muscles, the vagina, and ligaments support your bladder (see figure 2). If these structures weaken, your bladder can move downward, pushing slightly out of the bottom of the pelvis toward the vagina. This prevents muscles that ordinarily force the urethra shut from squeezing as tightly as they should. As a result, urine can leak into the urethra during moments of physical stress. Stress incontinence also occurs if the squeezing muscles weaken.''Stress incontinence can worsen during the week before your ''menstrual period''. At that time, lowered estrogen levels might lead to lower muscular pressure around the urethra, increasing chances of leakage. The incidence of stress incontinence increases following menopause.''If you lose urine for no apparent reason after suddenly feeling the need or urge to urinate, you may have urge incontinence. A common cause of urge incontinence is inappropriate bladder contractions. Abnormal nerve signals might be the cause of these ''bladder spasms''.''Urge incontinence can mean that your bladder empties during ''sleep'', after drinking a small amount of water, or when you touch water or hear it running (as when washing dishes or ''hearing'' someone else taking a shower). Certain fluids and medications such as diuretics or emotional states such as ''anxiety'' can worsen this condition. Some medical conditions, such as ''hyperthyroidism'' and uncontrolled ''diabetes'', can also lead to or worsen urge incontinence.''Involuntary actions of bladder muscles can occur because of damage to the nerves of the bladder, to the nervous system (spinal cord and brain), or to the muscles themselves. ''Multiple sclerosis'', '""Parkinson's""' disease, '""Alzheimer's""' disease, ''stroke'', and injury -- including injury that occurs during surgery -- all can harm bladder nerves or muscles.''Overactive bladder occurs when abnormal nerves send signals to the bladder at the wrong time, causing its muscles to squeeze without warning. Voiding up to seven times a day is normal for many women, but women with overactive bladder may find that they must urinate even more frequently.''Specifically, the ''symptoms of overactive bladder'' include''People with medical problems that interfere with thinking, moving, or communicating may have trouble reaching a toilet. A person with '""Alzheimer's""' disease, for example, may not think well enough to plan a timely trip to a restroom. A person in a wheelchair may have a hard time getting to a toilet in time. Functional incontinence is the result of these physical and medical conditions. Conditions such as ''arthritis'' often develop with age and account for some of the incontinence of elderly women in ''nursing'' homes.'""Overflow incontinence happens when the bladder doesn't empty properly, causing it to spill over. Your doctor can check for this problem. Weak bladder muscles or a blocked urethra can cause this type of incontinence. Nerve damage from ""'diabetes'' or other diseases can lead to weak bladder muscles; tumors and urinary stones can block the urethra. Overflow incontinence is rare in women.'""Stress and urge incontinence often occur together in women. Combinations of incontinence -- and this combination in particular -- are sometimes referred to as mixed incontinence. Most women don't have pure stress or urge incontinence, and many studies show that mixed incontinence is the most common type of urine loss in women.""'Transient incontinence is a temporary version of incontinence. Medications, ''urinary tract infections'', mental impairment, and restricted mobility can all trigger transient incontinence. Severe ''constipation'' can cause transient incontinence when the impacted ''stool'' pushes against the urinary tract and obstructs outflow. A ''cold'' can trigger incontinence, which resolves once the coughing spells cease.'   urinary  frequency -- bothersome urination eight or more times a day or two or more times at night urinary  urgency -- the sudden, strong need to urinate immediately urge  incontinence -- leakage or gushing of urine that follows a sudden, strong urge nocturia -- awaking at night to urinate"
How is incontinence evaluated?,"'The first step toward relief is to see a doctor who has experience treating incontinence to learn what type you have. A ''urologist'' specializes in the urinary tract, and some urologists further specialize in the female urinary tract. Gynecologists and obstetricians specialize in the female reproductive tract and childbirth. A urogynecologist focuses on urinary and associated pelvic problems in women. Family practitioners and internists see patients for all kinds of health conditions. Any of these doctors may be able to help you. In addition, some nurses and other health care providers often provide rehabilitation services and teach behavioral therapies such as fluid management and pelvic floor strengthening.''To diagnose the problem, your doctor will first ask about symptoms and medical history. Your pattern of voiding and urine leakage may suggest the type of incontinence you have. Thus, many specialists begin with having you fill out a bladder diary over several days. These diaries can reveal obvious factors that can help define the problem -- including straining and discomfort, fluid intake, use of ''drugs'', recent surgery, and illness. Often you can begin treatment at the first medical visit.''Your doctor may instruct you to keep a diary for a day or more -- sometimes up to a week -- to record when you void. This diary should note the times you urinate and the amounts of urine you produce. To measure your urine, you can use a special pan that fits over the toilet rim. You can also use the bladder diary to record your fluid intake, episodes of urine leakage, and estimated amounts of leakage.''If your diary and medical history do not define the problem, they will at least suggest which tests you need.''Your doctor will physically examine you for signs of medical conditions causing incontinence, including treatable blockages from bowel or pelvic growths. In addition, ''weakness'' of the pelvic floor leading to incontinence may cause a condition called prolapse, where the vagina or bladder begins to protrude out of your body. This condition is also important to diagnose at the time of an evaluation.''Your doctor may measure your bladder capacity. The doctor may also measure the residual urine for evidence of poorly functioning bladder muscles. To do this, you will urinate into a measuring pan, after which the nurse or doctor will measure any urine remaining in the bladder. Your doctor may also recommend other tests:'  Bladder stress  test -- You cough vigorously as the doctor watches for loss of urine from the urinary opening. Urinalysis and urine culture -- Laboratory technicians test your urine for evidence of infection, urinary stones, or other contributing causes. Ultrasound -- This test uses sound waves to create an image of the kidneys, ureters, bladder, and urethra. Cystoscopy -- The doctor inserts a thin tube with a tiny camera in the urethra to see inside the urethra and bladder. Urodynamics -- Various techniques measure pressure in the bladder and the flow of urine."
