Questions,Answer
Are there special side effects that can occur with cortisone joint injections?,"'Cortisone injections into a joint may have side effects in addition to those described above. Unique side effects of joint injections involve injury to the joint tissues, particularly with repeated injections. These injuries include thinning of the joint cartilage, weakening of the ligaments of the joint, increased inflammation in the joint (arthritis) due to a reaction to a corticosteroid that has crystallized, and introduction of infection into the joint.' "
Are there special advantages in using cortisone injections for joint inflammation (arthritis)?,"'Cortisone injections into a joint can be beneficial in rapidly reducing ''joint pain'' while restoring function to a body part immobilized by inflammation, such as an arthritic knee or elbow. This might be particularly important in certain circumstances, such as the gainful employment of a family breadwinner or someone who lives alone. Despite potential and infrequently reported adverse reactions as described above, it is generally felt that low, intermittent doses of corticosteroids pose little risk of significant side effects.''Cortisone injections into a joint also can decrease the inflammation in diseased joints throughout the body when the corticosteroids are absorbed from the joint into the circulation.' "
How are cortisone injections of soft tissues given?,"'The medical professional administering the injection draws up the corticosteroid into a syringe. A local anesthetic (such as lidocaine) may simultaneously be drawn into the syringe. Next, the area to be injected is selected. Typically, the skin over the area to be injected is sterilized with a liquid solution, either ''alcohol'' or Betadine.''Sometimes, the area is topically anesthetized by rapid cooling using a spray such as ethyl chloride. The needle of the syringe then is inserted into the tissue to be injected and the solution is ejected from the syringe into the area of inflammation. The needle then is withdrawn, and a sterile bandage is applied to the injection site.' "
How are cortisone injections into a joint given?,"'The method of administering a cortisone injection into a joint (intra-articular joint injection) is similar to that of soft-tissue injections. Betadine, however, is more commonly used for sterilization of the skin over the joint. This is an important precaution to prevent introducing infection into the joint. Furthermore, if there is an excessive amount of fluid within the joint, it often is removed first with a separate syringe and needle prior to injection of the cortisone. Removal of this joint fluid allows the doctor to examine the fluid and submit a sample to the laboratory for diagnosis. Removal also rapidly relieves pain by reducing the pressure in the fluid-filled joint. Finally, removal of fluid may allow the joint to heal more quickly. After a health care professional removes the fluid, he or she injects the cortisone medication into the joint, sometimes along with an anesthetic such as lidocaine or ''bupivacaine'' (''Marcaine''). Some health care professionals use an ''ultrasound'' to guide the needle into the exact location desired prior to injecting the cortisone into a joint (injection with ultrasound guidance).' "
How long does it take to recover after a cortisone injection?,'Recovery after a cortisone injection does not take long. Resting the joint after the injection is important to allow the inflammation to decrease. Formal ''exercise'' involving the injected joint should be avoided for several days after the injection.' 
Are cortisone injections painful?,"""In an expert's hands, the opposite is more often the case. That is, minimal pain from the procedure is noted while relief from the pain of the inflammation occurs rapidly. Occasionally, cortisone injections of joints that have degenerated (become damaged) or that are particularly small (such as finger joints) can be associated with temporary minor pain at the time of the injection. This is not generally expected. Less frequently, nerves can be irritated, either directly by the needle during the injection or by the corticosteroid medication. Again, pain after the injection is not common or anticipated."" "
How long does a cortisone injection last?,"'At times the relief from a cortisone injection begins almost immediately after the procedure, but it can take a few days for relief. A cortisone injection administered for certain conditions may be curative (such as for certain types of bursitis or mild ''trigger finger''), but with some conditions the symptoms of the condition recur after weeks or months. In this situation, another cortisone injection can be given, but risks of side effects increase with more frequent or regular injections.' "
How often can someone receive cortisone injections?,"'How often cortisone injections are given varies based on the reason for the injection. This is determined on a case-by-case basis by the health care practitioner. If a single cortisone injection is curative, then further injections are unnecessary. Sometimes, a series of injections might be necessary; for example, cortisone injections for a trigger finger may be given every three weeks, to a maximum of three times in one affected finger. In other instances, such as knee osteoarthritis, a second cortisone injection may be given approximately three months after the first injection, but the injections are not generally continued on a regular basis.' "
How many cortisone injections can someone receive?,"'There is no absolute maximum number of cortisone injections that a person may receive. The risk of side effects increases as the number of injections increases, and so the risks and benefits of each injection are considered carefully prior to administration. It is unusual to give cortisone shots in the same location on a routine basis.' "
What is a trigger point?,"'Trigger points are focal areas of spasm and inflammation in skeletal muscle. The rhomboid and trapezius back muscles, located in the upper back and behind the shoulder areas, are a common site of trigger points. Trigger points in these areas can cause ''neck pain'', ''shoulder pain'', and ''headache''. In addition to the upper spine, trigger points can also occur in the low back or less commonly in the extremities.''Often there is a palpable nodule in the muscle where the trigger point is located. The area is tender, and frequently when pushed, ''pain'' radiates from the trigger point itself to an area around the trigger point. Trigger points commonly accompany chronic musculoskeletal disorders such as ''fibromyalgia'', myofascial ''pain'' syndrome, ''neck pain'', and ''low back pain''. They may also occur with tension ''headache'' and temporomandibular pain. Acute ''trauma'' or repetitive minor injury can lead to the development of trigger points.' "
What is a trigger point injection? What medications may be in a trigger point injection?,"'A trigger point injection (TPI) is an injection that is given directly into the trigger point for ''pain management''. The injection may be an anesthetic such as ''lidocaine'' (''Xylocaine'') or ''bupivacaine'' (''Marcaine''), a mixture of anesthetics, or a ''corticosteroid'' (cortisone medication) alone or mixed with lidocaine. Sometimes, a needle alone is inserted into the trigger point, and no medication is injected. This may be helpful and is referred to as ""dry needling."" With the injection, the trigger point is made inactive and the pain is relieved.' "
What types of doctors administer trigger point injections?,"'Trigger point injections are frequently administered by ''rheumatologists'', pain-management doctors, and physical medicine and rehabilitation doctors. Some internists, family practice doctors, generalists, and neurologists perform trigger point injections.' "
How do health care providers perform trigger point injections? What technique to physicians use to administer a trigger point injection?,"""The trigger point injection is performed in the health care professional's office, usually with the patient either lying on the exam table on the stomach or sitting on the exam table. The exact technique varies. The health care professional performing the procedure locates the trigger point by manual palpation and marks the site. ""'Ultrasound'' guidance is not generally necessary. The injection site is then cleaned. ''Alcohol'' or another skin cleanser such as betadine is commonly used to clean the injection site. Frequently, a numbing spray such as ethyl chloride is used to anesthetize the skin and make the actual injection less painful. The needle is then inserted into the trigger point and the medication is injected. After the injection, a simple adhesive bandage may be applied. If the area is painful after the injection, ice, heat, ''acetaminophen'' (''Tylenol''), or ''over-the-counter'' nonsteroidal anti-inflammatory medications such as ''ibuprofen'' (''Advil'') or ''naproxen'' sodium may be used.' "
When do patients need a trigger point injection?,"'Trigger point injection is used when a patient has a painful trigger point, especially when pain radiates from the trigger point to the surrounding area. Trigger point injections may be used as a treatment for conditions such as ''fibromyalgia'' and myofascial pain syndrome. However, the trigger points commonly recur with ''chronic pain'' syndromes.' "
What are complications and side effects of trigger point injections?,"'A potential complication from the trigger point injection procedure is post-injection pain. This is relatively uncommon, but it can occur. This pain usually resolves by itself after a few days. It is more common when no medication is injected into the trigger point (dry needling). Ice, heat, or over-the-counter medications such as acetaminophen, ibuprofen, or naproxen sodium may be useful for post-injection pain.''If a steroid medication is injected into the trigger point, there is a risk of shrinkage of the fat under the skin, leaving a dent in the skin. This does not occur when only anesthetic is injected without any steroid medication. Other side effects are rare with trigger point injections but can occur anytime a needle punctures the skin, including infection and bleeding.'  "
How frequently will patients need trigger point injections?,"'Optimally, a trigger point resolves after one injection. This may happen when a patient has one isolated trigger point, especially if the cause of the trigger point has been removed (such as a trigger point caused by a repetitive minor trauma or movement that will no longer be performed). Trigger points caused by chronic conditions such as fibromyalgia and myofascial pain syndrome tend to recur due the underlying problem. In these cases, trigger point injections may be administered on a regular or as needed basis. The frequency of trigger point injections depends on the medication being injected. If only lidocaine or a mixture of anesthetics is injected, then the injections can be administered as ongoing therapy as frequently as monthly. If a steroid medication is injected, TPIs should be administered much less frequently, at the discretion of the treating health care professional, because of the risk of tissue damage or shrinkage from the steroid medication.'  "
What Is the Growth Plate?,"'The growth plate, also known as the epiphyseal plate or physis, is the area of growing tissue near the end of the long bones in children and adolescents. Each long bone has at least two growth plates: one at each end. The growth plate determines the future length and shape of the mature bone. When growth is complete--sometime during adolescence--the growth plates close and are replaced by solid bone. ' "
Who Gets Growth Plate Injuries?,"'These injuries occur in children and adolescents. The growth plate is the weakest area of the growing skeleton, weaker than the nearby ligaments and tendons that connect bones to other bones and muscles. In a growing child, a serious injury to a joint is more likely to damage a growth plate than the ligaments that stabilize the joint. An injury that would cause a sprain in an adult can be associated with a growth plate injury in a child. ''Injuries to the growth plate are ''fractures''. They comprise 15 percent of all childhood fractures. They occur twice as often in boys as in girls, with the greatest incidence among 14- to 16-year-old boys and 11- to 13-year-old girls. Older girls experience these fractures less often because their bodies mature at an earlier age than boys. As a result, their bones finish growing sooner, and their growth plates are replaced by stronger, solid bone. ''Approximately half of all growth plate injuries occur in the lower end of the outer bone of the forearm (radius) at the wrist. These injuries also occur frequently in the lower bones of the leg (tibia and fibula). They can also occur in the upper leg bone (femur) or in the ankle, foot, or hip bone. '  "
What Causes Growth Plate Injuries? ,"'While growth plate injuries are caused by an acute event, such as a fall or a blow to a limb, chronic injuries can also result from overuse. For example, a gymnast who practices for hours on the uneven bars, a long-distance runner, or a baseball pitcher perfecting his curve ball can all have growth plate injuries.''In one large study of growth plate injuries in children, the majority resulted from a fall, usually while ''running'' or playing on furniture or playground equipment. Competitive sports, such as football, basketball, softball, track and field, and gymnastics, accounted for one-third of all injuries. Recreational activities, such as biking, sledding, skiing, and skateboarding, accounted for one-fifth of all growth plate fractures, while car, motorcycle, and all-terrain-vehicle accidents accounted for only a small percentage of fractures involving the growth plate. ''Whether an injury is acute or due to overuse, a child who has ''pain'' that persists or affects athletic performance or the ability to move or put pressure on a limb should be examined by a doctor. A child should never be allowed or expected to ""work through the ''pain''."" '""Children who participate in athletic activity often experience some discomfort as they practice new movements. Some aches and pains can be expected, but a child's complaints always deserve careful attention. Some injuries, if left untreated, can cause permanent damage and interfere with proper growth of the involved limb. ""'Although many growth plate injuries are caused by accidents that occur during play or athletic activity, growth plates are also susceptible to other disorders, such as bone infection, that can alter their normal growth and development. ''Adapted from ''Play It Safe, a Guide to Safety for Young Athletes'' with permission of the American Academy of Orthopaedic Surgeons. ' Child abuse can be a cause of skeletal injuries, especially in very young children, who still have years of bone growth remaining. One study reported that half of all fractures due to child abuse were found in children younger than age 1, whereas only 2 percent of accidental fractures occurred in this age group.  Injury from extreme cold (for example, frostbite) can also damage the growth plate in children and result in short, stubby fingers or premature degenerative arthritis.  Radiation, which is used to treat certain cancers in children, can damage the growth plate. Moreover, a recent study has suggested that chemotherapy given for childhood cancers may also negatively affect bone growth. The same is true of the prolonged use of steroids for rheumatoid arthritis.  Children with certain neurological disorders that result in sensory deficit or muscular imbalance are prone to growth plate fractures, especially at the ankle and knee. Similar types of injury are seen in children who are born with insensitivity to pain.  The growth plates are the site of many inherited disorders that affect the musculoskeletal system. Scientists are just beginning to understand the genes and gene mutations involved in skeletal formation, growth, and development. This new information is raising hopes for improving treatment of children who are born with poorly formed or improperly functioning growth plates.  Inability to continue play because of pain following an acute or sudden injury  Decreased ability to play over the long term because of persistent pain following a previous injury  Visible deformity of the child's arms or legs  Severe pain from acute injuries that prevent the use of an arm or leg. 
"
How Are Growth Plate Fractures Diagnosed? ,"'After learning how the injury occurred and examining the child, the doctor will use x rays to determine the type of ''fracture'"" and decide on a treatment plan. Because growth plates have not yet hardened into solid bone, they don't show on x rays. Instead, they appear as gaps between the shaft of a long bone, called the metaphysis, and the end of the bone, called the epiphysis. Because injuries to the growth plate may be hard to see on x ray, an x ray of the noninjured side of the body may be taken so the two sides can be compared. ""'Magnetic resonance imaging'' (''MRI''), which is another way of looking at bone, provides useful information on the appearance of the growth plate. In some cases, other diagnostic tests, such as computed tomography (CT) or ''ultrasound'', will be used. ''Adapted from ''Disorders and Injuries of the Musculoskeletal System'"", 3rd Edition. Robert B. Salter, Baltimore, Williams and Wilkins, 1999. Used with the author's permission. """"Since the 1960's, the Salter-Harris classification, which divides most growth plate fractures into five categories based on the type of damage, has been the standard. The categories are as follows: ""'The epiphysis is completely separated from the end of the bone or the metaphysis, through the deep layer of the growth plate. The growth plate remains attached to the epiphysis. The doctor has to put the fracture back into place if it is significantly displaced. Type I injuries generally require a cast to keep the fracture in place as it heals. Unless there is damage to the blood supply to the growth plate, the likelihood that the bone will grow normally is excellent.''This is the most common type of growth plate fracture. The epiphysis, together with the growth plate, is separated from the metaphysis. Like type I fractures, type II fractures typically have to be put back into place and immobilized. ''This fracture occurs only rarely, usually at the lower end of the tibia, one of the long bones of the lower leg. It happens when a fracture runs completely through the epiphysis and separates part of the epiphysis and growth plate from the metaphysis. Surgery is sometimes necessary to restore the joint surface to normal. The outlook or prognosis for growth is good if the blood supply to the separated portion of the epiphysis is still intact and if the fracture is not displaced. ''This fracture runs through the epiphysis, across the growth plate, and into the metaphysis. Surgery is needed to restore the joint surface to normal and to perfectly align the growth plate. Unless perfect alignment is achieved and maintained during healing, prognosis for growth is poor. This injury occurs most commonly at the end of the humerus (the upper arm bone) near the elbow. ''This uncommon injury occurs when the end of the bone is crushed and the growth plate is compressed. It is most likely to occur at the knee or ankle. Prognosis is poor, since premature stunting of growth is almost inevitable. ''A newer classification, called the Peterson classification, adds a type VI fracture, in which a portion of the epiphysis, growth plate, and metaphysis is missing. This usually occurs with an ''open wound'' or ''compound fracture'', often involving lawnmowers, farm machinery, snowmobiles, or gunshot wounds. All type VI fractures require surgery, and most will require later reconstructive or corrective surgery. Bone growth is almost always stunted. '  "
What Kind of Doctor Treats Growth Plate Injuries?,"'For all but the simplest injuries, the doctor may recommend that the injury be treated by an orthopaedic surgeon (a doctor who specializes in bone and joint problems in children and adults). Some problems may require the services of a pediatric orthopaedic surgeon, who specializes in injuries and musculoskeletal disorders in children. ' "
How Are Growth Plate Injuries Treated?,"'As indicated in the previous section, treatment depends on the type of fracture. Treatment, which should be started as soon as possible after injury, generally involves a mix of the following: ''The affected limb is often put in a cast or splint, and the child is told to limit any activity that puts pressure on the injured area. '""If the fracture is displaced, the doctor will have to put the bones or joints back in their correct positions, either by using his or her hands (called manipulation) or by performing surgery (open reduction and internal fixation). After the procedure, the bone will be set in place so it can heal without moving. This is usually done with a cast that encloses the injured growth plate and the joints on both sides of it. The cast is left in place until the injury heals, which can take anywhere from a few weeks to two or more months for serious injuries. The need for manipulation or surgery depends on the location and extent of the injury, its effect on nearby nerves and blood vessels, and the child's age. ""'These treatments may also be recommended after the fracture is healed. '""Long-term followup is usually necessary to monitor the child's recuperation and growth. Evaluation includes x rays of matching limbs at 3- to 6-month intervals for at least 2 years. Some fractures require periodic evaluations until the child's bones have finished growing. Sometimes a growth arrest line may appear as a marker of the injury. Continued bone growth away from that line may mean that there will not be a long-term problem, and the doctor may decide to stop following the patient. ""  "
What Is the Prognosis for Growth in the Involved Limb of a Child With a Growth Plate Injury?,"'About 85 percent of growth plate fractures heal without any lasting effect. Whether an arrest of growth occurs depends on the following factors, in descending order of importance: ''Treatment depends on the above factors and also bears on the prognosis. ''The most frequent complication of a growth plate fracture is premature arrest of bone growth. The affected bone grows less than it would have without the injury, and the resulting limb could be shorter than the opposite, uninjured limb. If only part of the growth plate is injured, growth may be lopsided and the limb may become crooked. ''Growth plate injuries at the knee are at greatest risk of complications. Nerve and blood vessel damage occurs most frequently there. Injuries to the knee have a much higher incidence of premature growth arrest and crooked growth. ' Severity of the injury--If the injury causes the blood supply to the epiphysis to be cut off, growth can be stunted. If the growth plate is shifted, shattered, or crushed, a bony bridge is more likely to form and the risk of growth retardation is higher. An open injury in which the skin is broken carries the risk of infection, which could destroy the growth plate.  Age of the child--In a younger child, the bones have a great deal of growing to do; therefore, growth arrest can be more serious, and closer surveillance is needed. It is also true, however, that younger bones have a greater ability to remodel.  Which growth plate is injured--Some growth plates, such as those in the region of the knee, are more responsible for extensive bone growth than others.  Type of growth plate fracture--The five fracture types are described in the section, How Are Growth Plate Fractures Diagnosed? Types IV and V are the most serious. "
What Are Researchers Trying To Learn About Growth Plate Injuries?,"'Researchers supported by the National Institutes of Health continue to seek better ways to diagnose and treat growth plate injuries and to improve patient outcomes.''Examples of such work include:''NIAMS currently funds Core Centers for Musculoskeletal Disorders at major medical centers. These centers provide the resources for established, currently funded investigators who are often from different disciplines, to adopt a multidisciplinary approach to common research problems in musculoskeletal disorders.' Use of therapies to enhance the body's production of chondrocytes. These cells are essential to growth at the ends of the bones. Research on drugs that protect the growth plate during radiation treatment. Identifying radiologic predictors for premature closure of the growth plate following fractures. By predicting the injuries most likely to result in arrested growth, doctors could opt to treat them differently and more aggressively. Research on cancer drugs to determine which ones are likely to affect the growth plates. Further investigating the mechanisms responsible for cartilage and growth-plate defects. Development of methods to regenerate musculoskeletal tissue by using principles of tissue engineering."
Where Can People Find More Information About Growth Plate Injuries?,"'National Institute of ''Arthritis'' and Musculoskeletal and Skin Diseases (NIAMS) ''National Institutes of Health ''1 AMS Circle ''Bethesda, MD 20892-3675 ''Phone: 301-495-4484 or 877-22-NIAMS (266-4267) (free of charge) ''TTY: 301-565-2966 ''Fax: 301-718-6366 www.niams.nih.gov ''NIAMS provides information on arthritis and rheumatic disease and bone, muscle, joint, and skin diseases. It distributes patient and professional education materials and refers people to other sources of information. Additional information and updates can also be found on the NIAMS Web site. ''American Academy of Orthopaedic Surgeons''P.O. Box 2058 ''Des Plaines, IL 60017 ''Phone: 800-824-BONE (2663) (free of charge) ''www.aaos.org '""The academy provides education and practice management services for orthopaedic surgeons and allied health professionals. It also serves as an advocate for improved patient care and informs the public about the science of orthopaedics. The orthopaedist's scope of practice includes disorders of the body's bones, joints, ligaments, muscles, and tendons. For a single copy of an AAOS brochure, send a self-addressed stamped envelope to the address above or visit the AAOS Web site. ""'American Academy of ''Pediatrics'' ''141 Northwest Point Boulevard ''Elk Grove Village, IL 60007-1098 ''Phone: 847-434-4000 ''Fax: 847-434-8000 ''www.aap.org ''The American Academy of Pediatrics (AAP) and its member pediatricians dedicate their efforts and resources to the health, safety, and well-being of infants, children, adolescents, and young adults. Activities of the AAP include advocacy for children and youth, public education, research, professional education, and membership service and advocacy for pediatricians. ''American Orthopaedic Society for Sports Medicine ''6300 N. River Road, Suite 500 ''Rosemont, IL 60018 ''Phone: 847-292-4900 ''Fax: 847-292-4905 ''E-mail: ''[email\xa0protected]'' ''www.sportsmed.org ''The society is an organization of orthopaedic surgeons and allied health professionals dedicated to educating health care professionals and the general public about sports medicine. It promotes and supports educational and research programs in sports medicine, including those concerned with ''fitness'', as well as programs designed to advance knowledge of the recognition, treatment, rehabilitation, and ''prevention'' of athletic injuries. ''The NIAMS gratefully acknowledges the assistance of R. Tracy Ballock, M.D., of Case Western Reserve University, Cleveland, OH; Michael G. Ehrlich, M.D., of Brown University, Providence, RI; James S. Panagis, M.D., M.P.H., of NIAMS, NIH; and Robert B. Salter, M.D., of the Hospital for Sick Children, Toronto, Ontario, Canada, in the preparation and review of this booklet. ''The NIAMS also acknowledges the American Academy of Orthopaedic Surgeons for the use of its publication, Skeletal Growth and Development: Clinical Issues and Basic Science Advances. ''The mission of the National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS) is to support research into the causes, treatment, and prevention of arthritis and musculoskeletal and skin diseases, the training of basic and clinical scientists to carry out this research, and the dissemination of information on research progress in these diseases. The NIAMS Information Clearinghouse is a public service sponsored by the NIAMS that provides health information and information sources. Additional information and research updates can be found on the NIAMS Web site at www.niams.nih.gov. ' "
What is an inner ear infection? What does the ear look like?,"'An inner ear infection is technically an infection of the innermost part of the ear. Often, an inner ear infection is not an infection, but an inflammation or irritation of the parts of the ear responsible for balance and hearing. Less commonly, an inner ear infection is a true infection caused by a virus or bacteria. When the inner ear is inflamed or irritated, symptoms such as ''dizziness'', loss of balance, ringing in the ear (''tinnitus''), ''nausea'', and ''vomiting'' may come on suddenly.''The ear anatomy is divided into three parts, the outer, middle, and inner ear.' The outer ear consists of the parts you can see outside the body, the auricle (also known as pinna), the earlobe, and the ear canal up to the eardrum. The middle ear consists of the eardrum (tympanic membrane) and the auditory bones (ossicles) - the incus, malleus, and stapes. The inner ear consists of the fluid-filled semicircular canals, snail-shaped cochlea, vestibular nerve, and auditory nerve."
What are the signs and symptoms of an inner ear infection?,"'Some people with an inner ear infection may have few or no symptoms at all. When symptoms do appear, they tend to come on rapidly. Symptoms of an inner ear infection may include:''The symptoms of inner ear infections are very similar to other inner ear disorders such as ''labyrinthitis'' and ''vestibular'' neuritis.'   Dizziness or spinning sensation (vertigo) Nausea and vomiting Problems with balance or walking Hearing loss (or decrease in sound volume) in one ear Earache or ear pain Fever (sometimes) Feeling of fullness in the ear Ringing in the ear (tinnitus) or hearing abnormal sounds"
What causes inner ear infections?,"'A viral infection is the most common cause of an inner ear infection. ''Viruses'' associated with inner ear infections include ''influenza'', ''herpes'' viruses, ''Epstein-Barr virus'', and ''polio''. Less frequently, a bacterial infection may cause an inner ear infection.'  "
How long does an ear infection last? How long do symptoms last?,"'How long an ear infection lasts depends on how severe the infection is. When treated promptly, most inner ear infections will resolve in days to about 2 weeks duration, with no permanent damage to the ear. Some inner ear infections may lead to permanent partial or total ''hearing loss''. There can also be damage to the ''vestibular system'', which is responsible for balance, which may prolong the time for recovery.''Most ear infections that affect the outer or middle ear are mild and go away within one to two weeks. Inner ear disorders can last longer. Chronic ear infections can last 6 weeks or more.' "
How can you tell if you have an inner ear infection?,"'The only way to know if you have an inner ear infection or another ear problem is to see a doctor. If you experience symptoms of an ear infection such as ear ''pain'', nausea, vomiting, dizziness, spinning sensation, fullness in the ear, ringing in the ear, problems with balance or walking, or hearing loss, see a doctor.''A doctor will look into the ear with an instrument called an otoscope. An otoscope helps see inside the ear canal and eardrum to see if there is redness or swelling, build up of ''earwax'"", or if there are any abnormalities in the ear. The doctor may gently puff air against the eardrum to see if it moves, which is normal. If it doesn't, this may indicate fluid buildup in the middle ear.""'Inner ear infection symptoms such as dizziness and loss of balance can resemble other medical problems, so a doctor will rule out conditions that may cause the symptoms such as ''head injury'', ''heart disease'', ''stroke'', side effects of medications, ''anxiety'', and neurological disorders.''Other ways to tell if you have an inner or middle ear infection include:' Most ear infections are infections of the middle ear (otitis media). Middle ear infections are commonly associated with upper respiratory infections (common cold), and a virus or bacteria may cause them. They are more common in children. Symptoms differ slightly from inner ear infections. Symptoms of middle ear infection include ear pain, fever and ear discharge. Hearing reduction may also be noted with a middle ear infection. Since middle ear infections commonly occur with an upper respiratory infection (a ""cold""), other symptoms of a middle ear infection include sinus pressure, sore throat, and runny nose. Nausea, vomiting, and dizziness usually are not symptoms of a middle ear infection."
Will antibiotics or other medication treat and cure inner ear infections?,"'Over-the-counter'' (OTC) and prescription medications may be used to treat symptoms associated with an inner ear infection.'   Symptoms of nausea, vomiting, dizziness, and vertigo may be relieved with diphenhydramine (Benadryl). Acetaminophen (Tylenol) or ibuprofen (Advil, Motrin) may be taken to relieve pain. Do not give children and teenagers aspirin as this has been linked with a serious condition called Reye's syndrome. AVOID: cold and cough medicines, especially in young children, as these can have dangerous side effects. Steroids such as prednisone may help with inflammation. Antibiotics or antiviral medications to treat the infection Nausea may be controlled with:meclizine (Antivert)promethazine hydrochloride (Phenergen)lorazepam (Ativan)diazepam (Valium) meclizine (Antivert) promethazine hydrochloride (Phenergen) lorazepam (Ativan) diazepam (Valium) If you become dehydrated from severe vomiting, you may need medical treatment with intravenous (IV) fluids."
What home remedies relieve ear pain and other symptoms?,"'Home remedies cannot treat or cure an inner ear infection, but they may help relieve ear pain and other symptoms.''Some natural remedies and alternative treatments are touted as treatment or cures for inner ear infections, including ''garlic'' oil or ''tea tree oil'' eardrops, apple cider vinegar, basil, olive oil, and hydrogen peroxide. Scientific studies do not show any of these to be effective.''Some chiropractors also claim to be able to treat inner ear infections with manipulation. There are currently no studies that show chiropractic to be effective.''Talk to your doctor before using any home remedies for an ear infection.' A warm compress may ease pain Standing or keeping your head upright while sitting can help drain the ear A saltwater gargle may help clear Eustachian tubes and soothe a sore throat. Do not smoke and limit alcohol intake Use stress management techniques to control emotional and psychological stress becase it can worsen symptoms"
How can I prevent an inner ear infection?,"'An inner ear infection itself is not ''contagious'', but the viruses and bacteria that may cause them are. To prevent infection, practice good hygiene.''Children should be vaccinated, specifically with pneumococcal conjugate ''vaccine'' and the ''H. ''flu'' ''vaccine'' to protect against several types of pneumococcal and ''H. ''flu'' bacterial ear infections.' Wash your hands frequently Avoid sharing food and drinks, especially with someone you know to have an ear infection Don't smoke and avoid secondhand smoke"
Facts you should know about stinging insect allergies," Severity of reactions to stings varies greatly. Most insect stings do not produce allergic reactions. Anaphylactic reactions are the most serious reactions and can be fatal. Anaphylactic reactions can cause swelling of the tongue, hoarseness, difficulty breathing, and loss of consciousness. Itching, hives, skin flushing, and tingling or itching inside the mouth are typical signs and symptoms of an allergic reaction to insect stings. Avoidance and prompt treatment are essential. Allergists are physicians specialized in the diagnosis and treatment of allergies. Epinephrine (available in portable, self-injectable form) is the treatment of choice for anaphylactic reactions. In selected people, allergy injection therapy is highly effective in preventing future reactions. The three ""A's"" of insect allergy are adrenaline, avoidance, and allergist."
What are stinging insects?,"'Stinging insects found in the United States include honeybees, yellow jackets, hornets, wasps, and fire ants. While not everyone is allergic to insect venom, reactions in the skin such as mild ''pain'', swelling, and redness may occur with an ''insect sting''.' "
What types of insect sting reactions occur?,"'Most insect-sting reactions are not allergic and result in local ''pain'', itching, swelling, and redness at the site of the sting. Some extension of the swelling is expected. Local treatment is usually all that is needed for this type of reaction. Disinfect the area, keep it clean, and apply ice. Topical ''corticosteroid'' creams are sometimes used to decrease inflammation, and ''antihistamines'' can help control itching.''Large local reactions may involve increased swelling (that lasts for 48 hours up to one week) that may be accompanied by ''nausea'' and ''vomiting''. Large local reactions occur in about 10% of insect stings and are not allergic in origin. Occasionally, the site of an ''insect sting'' will become infected, and antibiotics are needed.''Systemic (body-wide) reactions are allergic responses and occur in people who have developed antibodies against the insect venom from a prior exposure. It is estimated that between 0.3%-3% of stings trigger a systemic allergic reaction.'  "
What are signs and symptoms of insect sting allergies?,"'The allergic reaction to an insect sting varies from person to person. Symptoms of an allergic reaction can include itching, hives, flushing of the skin, tingling or itching inside the mouth, and ''nausea'' or ''vomiting''. The most serious allergic reaction is called ''anaphylaxis'', which can be fatal. Difficulty breathing, swallowing, ''hoarseness'', swelling of the tongue, ''dizziness'', and ''fainting'' are signs of a ''severe allergic reaction''. These types of reactions usually occur within minutes of the sting but have been known to be delayed for up to 24 hours. Prompt treatment is essential, and emergency help is often needed.' "
Who is at risk for insect sting allergies?,"'Over 2 million Americans are allergic to stinging insects. The degree of ''allergy'' varies widely. Most people are not allergic to insect stings, and most insect stings result in only local itching and swelling. Many, however, will have severe allergic reactions. Severe allergic reactions to insect stings are responsible for at least 50 deaths each year in the U.S.''If you are known to be allergic to insect stings, then the next sting is more likely to be similar or worse than the previous sting. Since most stings occur in the summer and fall, you are at greatest risk during these months. Males under the age of 20 are the most common victims of serious insect-sting allergic reactions, but this may reflect a greater exposure to insects of males, rather than a true predisposition.' "
What tests do doctors use to diagnose an insect sting allergy?,"'In a person with a known ''insect sting allergy'', the presence of the signs and symptoms of an allergic reaction following a sting or bite is typically sufficient to establish the diagnosis of an allergic reaction.''A person who is unsure whether or not they have an allergy to stinging insects can consult an allergist/immunologist physician for testing. Two types of tests, skin tests and blood tests, can be used to determine whether or not you have an allergy to specific types of stinging insects. Skin testing involves placing a sample of the insect venom on or slightly under the top level of skin and observing the area for signs of an allergic reaction. Blood testing involves a test called a radioallergosorbent test (RAST) to determine the amount of IgE antibodies in your blood to a specific substance.' "
What specialists treat insect sting allergies?,"'Allergy specialists and immunologists are physicians specialized in diagnosing ''allergies'' and prescribing allergy injection therapy for stinging-insect allergy (see below). The actual allergic reaction itself may be treated by emergency-medicine or primary-care physicians, including pediatricians, internists, or family practitioners.' "
