Questions,Answer
Bladder cancer,"'(Note that bladder cancer is only one of many causes of blood in the urine.)''All people who are current or former ''cigarette'' ''smokers'' or who have a history of occupational exposure to certain chemicals such as those used in the dye, leather, tire, and rubber industries should have a urine examination for blood periodically after the age of 60 years.''Early bladder cancer may produce no symptoms and no gross blood in the urine. However, the blood is almost always visible microscopically.''Treatment can be effective if the cancer is detected early, and survival is strongly associated with the stage of disease at the time of initiation of treatment.''Cessation of ''cigarette smoking'' is always advisable.' Initial  screening for bladder cancer  is carried out by determining if there is blood in the urine (hematuria). This may be done using a dipstick that is placed in the urine. If positive, the urine should be examined under the microscope. Alternatively, the urine may be visualized microscopically without the dipstick being used. Bladder cancer can cause gross hematuria (a large amount of blood in the urine), or microscopic hematuria (the blood can only be seen with the aid of a microscope). Bladder cancer is only one of many causes of hematuria."
Glaucoma,"'Glaucoma'' is a condition with abnormally elevated intra-''ocular'' pressures (pressure within the eyeball).'""The American Academy of Ophthalmology's recommended intervals for eye exams, including ""'glaucoma'' screening, are:''Although there is no formal screening recommendation for healthy subjects with normal risk, everyone over 60 years of age should have periodic intra-ocular pressure measurements periodically, perhaps yearly.''Glaucoma can cause extensive damage of the retina, as well as\xa0irreversible ''loss of vision'' without warning symptoms and before the individual becomes aware of a loss of vision.''There is good evidence that treatment of ''elevated eye pressure''\xa0from glaucoma can prevent blindness.' Measurement of intra-ocular pressure should be a standard component of a comprehensive eye examination. Note that a checkup for vision does not always measure intra-ocular pressure. Intra-ocular pressure should be measured by eye care specialists. Have an eye examination every three to five years. Others should have an eye exam at least once during this period. Age 20-29: Individuals of African descent or a family history of glaucoma should have two screenings during this period. Age 30-39: Individuals of African descent or with a family history of glaucoma.  Age 40-64: Every two to four years. Age 65 or older: Every one to two years."
Melanoma and other skin cancers,'Melanoma'' is the most serious form of ''skin cancer''.' 
Screening tests,"'The American Cancer Society recommends a skin check every three years between the ages of 20 and 40, and a skin check annually over age 40.''Adults with higher than normal risk for ''melanoma'' should be particularly vigilant if they have:''See a doctor if the mole has the following characteristics:''Skin cancer'' is the most common cancer. Even though the benefit of skin ''cancer screening'' is uncertain (so far, research has not shown that death from ''skin cancer'' can be decreased following the institution of a regular screening program is instituted), early treatment of ''skin cancer'' can be effective. Melanomas may be detected at an earlier stage with regular skin exams. Thinner melanomas are more successfully treated than are thick ones that have grown downward into the deeper portions of the skin.''Previous contributing author and editor: Daniel L. Gornel, MD, MPH and Dennis Lee, MD' a family history of melanoma; are middle-aged adults with frequent sun exposure; a history of serious or frequent sunburn. Childhood sunburn is particularly risky; more than 50 moles; and fair skin. a diameter more than 6mm; asymmetric, meaning an uneven shape; an irregular border; and a variable color pattern, usually blue or black."
Facts you should know about diffuse idiopathic skeletal hyperostosis (DISH)," DISH is characterized by unique, flowing calcification along the sides of the contiguous vertebrae of the spine. Symptoms of DISH include intermittent pains and stiffness in the areas of the bony changes of the spine and inflamed tendons. DISH is diagnosed when the characteristic flowing calcifications are detected with images of the spine, such as in plain film X-ray methods. Nonsteroidal anti-inflammatory medications (NSAIDs) can be helpful in both relieving pain and inflammation of DISH."
What is diffuse idiopathic skeletal hyperostosis?,"'Diffuse idiopathic skeletal hyperostosis'' (DISH) is considered a form of ''degenerative arthritis'' or ''osteoarthritis''. However, DISH is characterized by unique, flowing calcification along the sides of the contiguous vertebrae of the spine. And, very unlike typical degenerative ''arthritis'"", it's also commonly associated with inflammation (tendinitis) and calcification of tendons at their attachments points to bone. This can lead to the formation of ""'bone spurs'', such as ''heel spurs'"". In fact, heel spurs are common among individuals with DISH. DISH has also been called Forestier's disease."" "
What causes diffuse idiopathic skeletal hyperostosis?,'It is not known what causes DISH. DISH is associated with the ''metabolic syndrome'' and is more frequent in people with ''diabetes mellitus''.' 
What are signs and symptoms of diffuse idiopathic skeletal hyperostosis?,"'Symptoms of DISH include intermittent pains in the areas of the bony changes of the spine and inflamed tendons. Stiffness and dull ''pain'', particularly in the upper and lower back, are common. Sometimes pains in these areas can be sharp with certain body movements, such as twisting or bending over.''DISH is only slowly progressive. Calcifications between the vertebrae occur over many years. This calcification can lead to limitation of motion of the involved areas of the spine.'  "
How do health care professionals diagnose diffuse idiopathic skeletal hyperostosis?,"'DISH is diagnosed when the characteristic flowing calcifications are detected with images of the spine, such as in plain film X-ray methods.' "
What is the treatment for diffuse idiopathic skeletal hyperostosis?,"'Because areas of the spine and tendons can become inflamed, anti-inflammatory medications (NSAIDs), such as ''ibuprofen'' (''Advil'', ''Motrin'') and ''naproxen'' (''Aleve''), can be helpful in both relieving pain and inflammation of DISH. It is hoped that by minimizing inflammation in these areas, further calcification of tendons and ligaments of the spine leading to calcific bony outgrowths (''osteophytes'') will be prevented.'  "
What is the prognosis for patients with diffuse idiopathic skeletal hyperostosis?,"'DISH often causes no symptoms, and the long-term outlook is generally good. DISH can lead to limitation of range of motion of the spine. There is no associated threat to any internal organs with this disorder. Rarely, large bone spurs can form in front of the spinal vertebrae of the neck. These spurs occasionally interfere with the passage of food through the upper ''esophagus'' (swallowing tube).' "
Is it possible to prevent diffuse idiopathic skeletal hyperostosis?,'There is no ''prevention'' of DISH.' 
Facts you should know about a dislocated ankle," An isolated dislocated ankle is a rare injury. Usually, there is an associated fracture of the bones that make up the ankle. The ankle usually dislocates as a result of a fall, motor-vehicle crash, or sporting injury causing damage to ligaments and bones. In addition to the bony injury, there can be damage to blood vessels, nerves, and skin. The diagnosis is often made clinically. The emergency treatment is to reduce the dislocation as soon as possible and then splint the ankle to prevent further damage. Orthopedic or podiatric consultation is usually required since surgery may be required depending upon the patient's situation. Arthritis is a common complication of an ankle dislocation. Most dislocated ankles result from accidental injury and are difficult to prevent."
What is a dislocated ankle?,"'The ankle is a hinge joint that connects the lower leg to the foot. The tibia and fibula of the leg come into contact with the talus of the foot, forming the ankle mortise. The majority of the weight bearing in the ankle occurs between the tibia and talus. While the shape of the mortise helps align the ankle joint, the surrounding ligaments are very important in providing stability.''A dislocated joint describes the situation where the bones that come together to form a joint no longer maintain that normal relationship. In the ankle, it means that the tibia and talus no longer maintain their normal anatomic relationship.''Most commonly, a dislocated ankle is associated with ''fractures'' of the distal ends of the tibia and fibula (called the malleolus) in association with damage to the ligaments that help support the ankle joint. Less commonly, isolated ligament injuries can result in the dislocation.' "
What are causes and risk factors for an ankle dislocation?,"'Ankle dislocations do not happen spontaneously but are a result of a ''trauma''. Forces are placed on the ankle that cause the bones to ''fracture'' or the ligaments to tear, resulting in the dislocation injury.''The ankle is an inherently stable joint and the direction of the dislocation depends upon the position of the foot and where the force arises. Ankle dislocations are more often associated with ''fractures'' of the bones that make up the joint.''Common causes of dislocations include falls, motor-vehicle crashes, and sports injuries.''The most common type of ankle dislocation is posterior, where the talus moves backward in relation to the tibia. For this to occur, the foot needs to be plantar flexed (the toes are pointing downward) when the injury occurs. The ankle is either forced inward from the outside (inversion) or outward from the inside (eversion), tearing the ligaments and tissues that hold the ankle stable.''Anterior dislocations, where the talus is pushed forward, occur when the foot is fixed or dorsiflexed (where the toes are pointed upward). The force from in front of the foot pushes the tibia backward.''Lateral dislocations occur when the ankle is twisted, either inverted or everted, but there are always fractures associated with either the medial or lateral malleolus or both.'""Superior dislocation describes where the talus is jammed upward, into the space between the tibia and fibula, as a result of an axial loading injury and is called a pilon injury. This may be due to landing on one's ""'feet'' from a fall or from being in a car wreck where the foot is held firm against the brake pedal.' "
What are dislocated ankle symptoms and signs?,"'Dislocations are ''painful'', and there is usually obvious deformity of the ankle joint. It may be very difficult or ''impossible to stand or walk''.''If the nerves that run across the ankle joint are damaged or inflamed, there can be numbness and ''tingling of the foot''.''There is almost immediate swelling of the ankle joint area and ecchymosis (''bruising'') may occur quickly.''Depending upon the mechanism of injury, there can be associated other injuries of the foot, knee, or spine.'  "
How do health care professionals diagnose a dislocated ankle?,"'It is important for the health care professional to take a history as to how the injury occurred. Appreciating the mechanism helps makes sense of the injury and may help direct treatment. Past medical history and previous ankle injury may provide useful information.''The dislocated ankle is often diagnosed clinically by the appearance of the ankle. Physical examination can determine the abnormal relationship of the tibia, fibula, and talus. In addition to the ankle, the health care professional may also exam the structures of the foot and knee, looking for other potential associated injuries.''Because blood vessels and nerves can become stretched and damaged when the ankle dislocates, pulses and sensation in the foot are evaluated. Skin complications are common because as the skin stretches over a bony prominence when the ankle is dislocated, it can lose its blood supply and die.''X-ray is the initial diagnostic test used to determine the extent of injury, where the bones are in relation to each other and whether a fracture is present. Once the dislocation is reduced and the bones realigned, another post-reduction X-ray may be done to confirm that realignment is good (bones in normal position). Depending upon the situation, ''CT'' or ''MRI'' scans might be considered to evaluate damage to the joint surface, to look for occult or hidden fractures, and to assess the ligaments and tendons that surround and stabilize the ankle joint.' "
What is the treatment for a dislocated ankle?,"'Once the initial evaluation is complete, the goal of emergency treatment of an ankle dislocation begins with trying to reduce the injury, returning the bones as close as possible to their normal anatomic position. Often the bones will fall back into place with gentle traction. Sometimes medication is required to sedate the patient and help the surrounding muscles relax.''If there is evidence that the blood and nerve supply to the foot are in jeopardy or if the skin is tented and stretched and the clinical diagnosis of ankle dislocation is made, attempts to reduce the ankle joint may be necessary even before an X-ray is taken to preserve nerve and blood vessel function.''Once the ankle is reduced, examination of the blood and nerve supply to the foot is repeated and a temporary plaster or fiberglass splint is placed.''An orthopedic or podiatric consultation may need to occur emergently, especially if there are unstable fractures present, if nerve or artery damage exists, or if the ankle cannot be reduced and an emergency operation is needed.''Even if the ankle dislocation is reduced, many times an operation is eventually required to stabilize the structures that were damaged. The decision as to whether surgery is required and what type of surgery might be needed is individualized for each patient and their situation.'  "
What is the recovery time for a dislocated ankle?,"'After the initial treatment is complete, whether or not surgery is required, rehabilitation may take six to 12 weeks before returning the patient to their pre-injury activities.' "
What is the prognosis of an ankle dislocation?,"'While the goal for every injury is to return the patient to their pre-injury level of function, patients who have dislocated their ankle may not necessarily be able to achieve that goal.''When the ankle dislocates, blood supply to the cartilage that lines the bone within the joint may be damaged, eventually leading to ''arthritis'' (arthro=joint + it is=inflammation). As well, if the bones do not perfectly align after injury, the risk of arthritis in the future increases.''Arthritis of the joint may cause ''pain'' and ''stiffness''. Loss of range of motion in the ankle can alter gait, the motion of ''walking'', and subsequently affect other parts of the skeleton including the hips and back.' "
Is it possible to prevent a dislocated ankle?,"'A dislocated ankle is an accidental injury and most often cannot be prevented.''The risk factors are few:' Recurrent sprained ankles that cause the joint to be lax Weakness of the muscles that surround and support the ankle, especially the peroneal muscle Diseases that cause joints to be hypermobile (for example, Ehlers-Danlos syndrome, Marfan syndrome, Down syndrome)"
What is a dislocated elbow? What are the types of elbow dislocations?,"'An elbow dislocation is when the forearm bones (radius and ulna) move out of place relative to their articulating joint formation with the humerus bone of the upper arm. There are several types of elbow dislocations based on their location and complexity:''In young children (ages less than about 4-5 years), the elbow dislocation is termed a ''radial head subluxation'' or '""nursemaid's elbow""'.' Simple Complex (involving bone fracture[s] and/or other problems) Posterior (about 90% of all elbow dislocations) Anterior Lateral Partially displaced"
What are the causes and risk factors of a dislocated elbow?,"""Falling onto an outstretched hand or a traumatic event like a car accident commonly cause an elbow dislocation. Risk factors include contact sports, gymnastics, rollerblading, and similar activities. In children, radial head subluxations may occur when the child's elbow is extended and then pulled or yanked (for example, pulling a child up off the floor by the child's arm, wrist, or hand)."" "
What are the signs and symptoms of a dislocated elbow?,"'The signs and symptoms of a dislocated elbow begin quickly after a dislocation and may include'""In children with nursemaid's elbow, signs and symptoms may include immediate pain in the injured arm/elbow, ""'anxiety'', and refusal or inability to move the injured arm/elbow. Usually, there is no sign of serious injury (no deformity, swelling, or bruising).'  a visible deformity, a pop sound at the time of injury, pain, swelling, stiffness, inability to bend the elbow, bruising, numbness/weakness in the arm, wrist, and/or hand."
How do doctors diagnose a dislocated elbow?,"""Doctors use X-rays (anteroposterior and lateral films) and CTs to diagnose a dislocated elbow. Many doctors take X-rays before and after the elbow undergoes reduction (being put back in its normal position). Medical professionals usually use CT and ultrasound with more complex dislocations. Unless there are indications of bone fractures, doctors do not use X-rays to diagnose a nursemaid's elbow. They use a patient's history and physical exam to make a diagnosis."" "
What are treatments and home remedies for a dislocated elbow?,"'Medical professionals should reduce the displacement as soon as possible to help avoid complications and minimize the time to recover in both children and adults. Rehab may be helpful for many adults after elbow joint reduction. Some patients may require an elbow brace to reduce discomfort from ''nerve pain''. Some patients require oral pain medications. Discuss home remedies like ice, heat, and rest with your doctor after elbow reduction.' "
What are complications of a dislocated elbow?,"'Complications of an elbow dislocation may include'""Untreated nursemaid's elbow may result in a limited ability to move the elbow."" brachial artery disruption, ulnar and/or median nerve problems, bone fractures, compartment syndrome, ectopic calcifications, and myositis. "
What is the prognosis and recovery time for a dislocated elbow?,"'Early treatment (reduction of the dislocation) and follow-up rehab of the dislocated elbow can result in a good prognosis. Long delays of reduction and complications can reduce the prognosis. Recovery times vary. An appropriately treated simple dislocation may recover in 3-6 weeks, but if the elbow joint is in the pitching arm, throwing recovery may take up to 3 months. Any complications increase recovery times.' "
Is it possible to prevent a dislocated elbow?,"'It may be possible to prevent some dislocations by avoiding risk factors. Wear protective gear while doing any activities that could cause a fall on an outstretched arm and do not pick up or swing a baby, toddler, or young child by an arm.' "
Facts you should know about hip dislocations," Hip dislocations occur most often as a 
result of motor vehicle crashes. They also can be an athletic injury, most 
commonly from football or downhill skiing trauma. The hip can dislocate forward or 
backward (anteriorly or posteriorly). Posterior dislocation of the hip is most 
common. It is important to try to relocate 
(reduce) the dislocated hip joint as soon as possible to prevent complications. Doctors usually accomplish reduction of the dislocated hip with 
traction, but an operation may be required if that is unsuccessful. A person may need physical therapy and rehabilitation for many months to regain normal function. Complications of hip dislocations 
include damage to the sciatic nerve, osteoarthritis, and death of the femur bone 
of the hip (avascular necrosis of the femoral head)."
What is a hip dislocation? What are the types of hip dislocations?,"'The hip is a ball and socket joint. The ball is the head of the femur or thighbone and the socket in the pelvis is called the acetabulum. Surrounding muscles and ligaments and a thick band of cartilage called the labrum stabilize the joint. A hip dislocation occurs when the femoral head is forcibly removed from the acetabulum.''Doctors describe hip dislocations according to where the femoral hip bone moves in relationship to the acetabulum. ' Posterior dislocations, where the 
femoral head moves backward, are most common and often occur from car wrecks 
and athletic injuries. Anterior hip dislocations occur when the 
femoral head pushes forward out of the socket of the acetabulum. This type of 
hip dislocation can occur in downhill skiing accidents. Patients who have had hip replacements 
can also dislocate their prosthetic hip. Developmental dysplasia of the hip 
(dys=bad + plasia=formation) is an abnormal design of the hip at birth (was formerly 
referred to as congenital hip dysplasia). Developmental dysplasia can lead to hip 
dislocation in infants and children."
What causes a dislocated hip?,"'Hip dislocations are an uncommon injury in a normal hip. It takes a lot of energy to dislocate a hip, and most dislocations of the hip are due to motor vehicle injuries. Athletic injuries most often occur in football and rugby, downhill skiing, and snowboarding.''In patients who have had hip replacements, a simple fall or abnormal movement may provide enough energy to dislocate the hip prosthesis.' "
What are risk factors for hip dislocations?,"'The risk of a hip dislocation exists with any high-impact, high-energy accident. Hip dislocations occur most commonly in motor vehicle crashes, pedestrians hit by cars and, less commonly, athletic injuries.' "
What are signs and symptoms of hip dislocations?,"'Pain'', deformity, ''muscle spasm'', and inability to move the hip are common symptoms and signs of hip dislocation. The patient will not be able to bear weight or stand on the hip.''On physical examination, the hip and leg will be in an abnormal position and there will be physical deformity.'   For posterior hip dislocations, the hip 
will be short and internally rotated, meaning that the foot will be pointing 
inward toward the midline of the body. Anterior hip dislocations will have a 
shortened leg with the foot externally rotated or pointing away from the midline 
of the body."
How do doctors diagnose a dislocated hip?,"'Physical examination often clinically diagnoses hip dislocations. The health care provider might be able to observe a deformity at the hip, as well as abnormal positioning of the hip. ''X-rays'' confirm the diagnosis of hip dislocation.''The health care provider will also look for complications associated with hip dislocation, including injury to the femoral artery that runs in front of the joint and the ''sciatic nerve'' located in the back of the hip.''Depending upon the situation, the health care provider may assess the patient for other injuries that might be present.' "
What is the treatment for a hip dislocation?,"'The initial treatment of a dislocated hip is to try to relocate it, replacing the femoral head into the hip socket. Because of ''pain'' and ''muscle spasm'' associated with the injury, the patient often requires medications for sedation and muscle relaxation to allow the hip to be relocated. There are different techniques that can be used to relocate the hip, but all involve traction on the leg to replace the femoral head back into the acetabulum. This is called closed reduction.''Sometimes the hip cannot be relocated, even with the patient undergoing general anesthesia. A ''CT scan'' may be needed to look for small bone fragments that may have fractured (broken off) off the acetabulum or pieces of torn ligament or cartilage that get in the way of the relocation. In this situation, open reduction is required, meaning that an orthopedic surgeon has to operate to remove any foreign objects in the joint and then reduce or replace the hip back into its socket. Sometimes doctors do this using arthroscopic surgery.''After hip reduction, physical therapy and rehabilitation will be required to return range of motion and regain strength in the muscles surrounding the hip.' "
What are complications of a dislocated hip?,"'Common complications include the following:' Sciatic nerve injury: The nerve runs 
behind the hip and can be stretched and damaged with a hip dislocation. Avascular necrosis of the femoral head 
(a=loss + vascular=blood supply; necrosis=death): The femoral head, or ball of 
the hip, gets its blood supply from small arteries that run along the ligaments 
that help hold the hip joint stable. These arteries can be stretched, damaged, or 
torn with a hip dislocation and the part of the bone that they supply can die 
(necrosis). This causes the hip joint to gradually lose its range of motion and 
potentially require hip joint replacement. For this reason, the goal is to 
reduce a dislocated hip as soon as possible. A follow-up MRI of the hip is usually recommended at 6 weeks to look for this 
complication. Osteoarthritis of the hip joint Recurrent hip dislocation: The 
structures that keep the hip stable may not heal adequately, leading to repeated 
dislocations."
What is the recovery time for a hip dislocation?,"'Physical therapy is important and begins with non-weight-bearing exercises that can start after the first week. This is important to prevent loss of range of motion.''Strengthening of leg muscles can begin when the patient is ''pain'' free and can walk without crutches, usually after 4-8 weeks.''If all goes well, it may take 3-4 months to return to full activity after a hip dislocation.' "
What is the prognosis for a dislocated hip?,'Hip dislocations are a significant injury and the prognosis depends upon how long it takes to reduce the dislocation and whether other structures are damaged.''About 70% of patients with posterior hip dislocations will have an associated acetabulum ''fracture''.''Approximately 10%-15% of patients with hip dislocation will have sciatic nerve injury.''About 2%-10% of patients with a hip dislocation will develop avascular necrosis of the femoral head if it is reduced within 6 hours.''Approximately 20% of patients with hip dislocation will eventually develop ''osteoarthritis'' in the hip joint.' 
Is it possible to prevent hip dislocation?,'Hip dislocations occur because of unexpected events and cannot be prevented.' 
Facts you should know about dislocated knees,"  Knee dislocations are a result of significant force or trauma. With a dislocated knee, the relationship between the femur and tibia is lost and at least three of four ligaments that hold the knee stable must be torn. Fractures often accompany the dislocation. Surgeons most often repair the torn knee ligaments to allow the knee to be stable and function again. Knee dislocations are a potential vascular emergency and can be associated with damage to the popliteal artery in the back of the knee. If the artery injury is not repaired within a few hours, there is high risk of leg amputation. Compartment syndrome is also a common complication. Physical therapy and postoperative rehabilitation is a long process and can last more than a year."
What causes a knee dislocation?,"'The knee is the leg joint where the femur (thighbone) meets the tibia (shinbone). Four ligaments cross the joint attaching to both the femur and tibia, stabilizing the knee:''The ''quadriceps'' muscles on the front of the thigh and the hamstrings on the back of the thigh add to the knee’s stability.''A knee dislocation is a relatively rare injury. It takes significant force and energy to dislocate the knee, and at least three of the four stabilizing ligaments need to be torn to lose the relationship between the femur and tibia. Common causes include motor vehicle crashes, car-pedestrian accidents, industrial accidents, athletic injuries, and falls. ''Fractures'' often accompany a knee dislocation.''The knee most commonly dislocates anteriorly or posteriorly, where the tibia is shoved forward or back compared to the femur. This can tear the popliteal artery that runs behind the knee and supplies the leg and foot with blood. The popliteal artery can suffer a partial or complete tear, and if medical professionals do not recognize and repair the damage quickly, the leg may require amputation.''An associated complication is ''compartment syndrome''. Muscles in the calf and shin are in compartments tightly bound by fascia (thick tissue). If there is swelling or bleeding in a compartment, the pressure can rise high enough to damage muscle tissue and prevent blood from flowing through the compartment to the foot.''Another complication of knee dislocation is damage to the peroneal nerve, which supplies the muscles that dorsiflex, or lift the toes and foot off the ground when we walk. Damage to this nerve can cause foot drop and numbness of part of the foot.''A knee dislocation is an orthopedic emergency and is different from a kneecap (patellar) dislocation, where the kneecap, located in front of the knee, slides laterally out of place. The ''knee joint'' itself is not involved in a kneecap dislocation. The treatment is to pop the kneecap back into place and start physical therapy to strengthen the muscles around the kneecap to prevent recurrence.' Medial and lateral collateral ligaments (MCL, LCL) Anterior and posterior cruciate ligaments (ACL, PCL)"
What are signs and symptoms of a dislocated knee?,"'A knee dislocation is very painful, and marked swelling and deformity often accompany the injury. About half of knee dislocations will reduce or realign themselves spontaneously. The bones may look aligned, but the joint remains very unstable. The patient will have too much ''pain'' to lift the leg off the stretcher or to try and walk at all.''If there is damage to the peroneal nerve, the patient may complain of numbness in the foot and be unable to dorsiflex the foot or flex the toes in the direction of the nose.''If there is damage to the popliteal artery and no blood is pumping to the leg, the foot may be ''cold'' and develop increasing ''pain''.' "
How do doctors diagnose a knee dislocation?,"'The initial diagnosis of knee dislocation occurs by history and physical exam. The care provider will learn about mechanism of injury and the appearance of the leg at time of injury. Knee examination will look for swelling, areas of tenderness, and stability of the knee ligaments. Knee dislocations are associated with significant swelling and bleeding, and it may be difficult to appreciate on physical exam how unstable the knee might be. The provider needs to have a high index of suspicion to make the diagnosis.''The provider will also look for nerve and artery damage.''Medical professionals test for peroneal nerve damage by looking for decreased sensation on the top of the foot between the big and second toe and by assessing the ability for the patient to dorsiflex the foot (bend the toes back toward the nose).''Popliteal artery injury is an important concern. Doctors will check pulses in the foot (dorsalis pedis and posterior tibial arteries) and in the back of the knee (popliteal artery). Hard signs of a popliteal injury include''Hard signs of popliteal artery injury will cause the patient to be taken immediately to the operating room for artery repair.''Because the risk of popliteal injury is so high, if hard signs aren’t present, medical professionals may perform other testing to look for artery damage:''If there is concern for ''compartment syndrome'', medical professional can insert needles into each of the four muscle compartments in the leg to directly measure the pressure within each compartment.''Medical professionals take plain ''X-rays'' to look for broken bones (fractures) and to determine the misalignment of the femur and tibia.''If there is no arterial damage and a doctor admits a patient to the hospital for continued observation for the potential of delayed injury, a medical professional may perform a knee ''MRI'' to better understand the extent of the injuries.' loss of pulses, enlarging hematoma (blood clot in the back of the knee), bruits (an audible sound heard with a stethoscope due to turbulent blood), thrills (palpable turbulent blood flow under the skin), and if there is a wound, pulsatile bleeding. The ankle-brachial (ABI) index compares blood pressures in the arm and leg. Lower leg blood pressure could signal artery damage. Doppler ultrasound of the leg blood vessels CT angiogram Doctors no longer routinely perform arteriography, where dye is injected directly into the artery."
What specialists treat dislocated knees?," Orthopedic surgeons operate to repair any bone injuries and fractures, as well as torn knee ligaments. Vascular surgeons are responsible for repairing artery injuries. Physical therapists help the patient recover from the injury, including recovering strength and range of motion in the leg."
What are treatments for dislocated knees?,"'Initial treatment and stabilization includes looking after the whole patient, including assessing and treating any other injuries that might be present.''If the knee is dislocated when the patient comes to the emergency department, a medical professional might attempt to relocate the knee dislocation, if possible, to minimize the risk of continued popliteal artery damage.''Knee dislocations are unstable. Most patients will require repair of their fractures and reconstruction of their torn ligaments. This requires an orthopedic surgeon to perform an operation.''Vascular surgeons are also actively involved in the care of knee dislocations because popliteal artery injuries can be catastrophic.''Observation for compartment syndrome is also an important part of the care. If this develops, the patient needs to go to the operating room to have a fasciotomy to relieve the pressure and save the muscle from damage.''Repairing damage to the popliteal vein or the peroneal nerve is controversial as to whether that repair is beneficial in the long term. The surgeon usually decides along with the patient as to the best course of action.' If there are hard signs of popliteal artery injury, a patient will go immediately to the operating room for artery repair. If hard signs are not present, medical professionals may evaluate of the artery with ABI measurements, ultrasound, or CT angiography. If there is evidence of injury, then the patient will go to the operating room for repair. Doctors often perform fasciotomy along with the artery repair to prevent the development of compartment syndrome. Physicians split open the thick tissues that divide the muscles in the lower leg to allow swelling to occur. If there is no arterial injury, doctors will observe a patient for 2-3 days in the hospital, with repeated testing to make certain that a delayed injury to the artery does not develop."
What is the recovery time for a dislocated knee?,"'After surgery, physical therapy, rehab treatment, and recovery time take months, lasting up to a year or more.' "
What are complications of knee dislocations?,"'The major complications of knee dislocation include the following:' Ligament damage to the knee: Three of the knee four ligaments (ACL, PCL, MCL, LCL) must tear for the knee to dislocate. Popliteal artery injury Popliteal vein injury Peroneal nerve damage Compartment syndrome Infection Venous thromboembolism (deep vein thrombosis, pulmonary embolus)"
What is the prognosis for a dislocated knee?," About 60%-70% of patients with reconstructed knee dislocations have a good result with a functional painless knee. Approximately 10%-15% will have adequate function. Another 10%-15% will have a chronically unstable and painful knee. Patients may complain of instability with the knee giving way, recurrent swelling, decreased range of motion, and pain. In those patients who have a popliteal artery injury repaired more than 8 hours after injury, 80% will need a leg amputation. That complication falls to 20% if the artery repair occurs sooner."
What is dislocation of the shoulder? What causes a shoulder dislocation?,"'The shoulder joint is the most mobile joint in the body and allows the arm to move in many directions. This ability to move makes the joint inherently unstable and also makes the shoulder the most often dislocated joint in the body.''In the shoulder joint, the head of the humerus (upper arm bone) sits in the glenoid fossa, an extension of the scapula, or shoulder blade. Because the glenoid fossa (fossa = shallow ''depression'') is so shallow, other structures within and surrounding the shoulder joint are needed to maintain its stability. Within the joint, the labrum (a fibrous ring of cartilage) extends from the glenoid fossa and provides a deeper receptacle for the humeral head. The capsule tissue that surrounds the joint also helps maintain stability. The ''rotator cuff'' muscles and the tendons that move the shoulder provide a significant amount of protection and stability for the shoulder joint.'""Dislocations of the shoulder occur when the head of the humerus is forcibly removed from its socket in the glenoid fossa. It's possible to dislocate the shoulder in many different directions, and a ""'dislocated shoulder'' is described by the location where the humeral head ends up after it has been dislocated. Ninety-five percent or more of shoulder dislocations are anterior dislocations, meaning that the humeral head has been moved to a position in front of the joint. Posterior dislocations are those in which the humeral head has moved backward toward the shoulder blade. Other rare types of dislocations include luxatio erecta, an inferior dislocation below the joint, and intrathoracic, in which the humeral head gets stuck between the ribs.''Dislocations in younger people tend to arise from ''trauma'' and are often associated with sports (football, basketball, and volleyball) or falls. Older patients are prone to dislocations because of gradual weakening of the ligaments and cartilage that supports the shoulder. Even in these cases, however, there still needs to be some force applied to the shoulder joint to make it dislocate.''Anterior dislocations often occur when the shoulder is in a vulnerable position. A common example is when the arm is held over the head with the elbow bent, and a force is applied that pushes the elbow backward and levers the humeral head out of the glenoid fossa. This scenario can occur with throwing a ball or hitting a volleyball. Anterior dislocations also occur during falls on an outstretched hand. An anterior dislocation involves external rotation of the shoulder; that is, the shoulder rotates away from the body.''Posterior dislocations are uncommon and are often associated with specific injuries like lightning strikes, electrical injuries, and ''seizures''. On occasion, this type of dislocation can occur with minimal injury in the elderly, and because ''X-rays'' may not easily show a posterior dislocation, the diagnosis is often missed should the patient present for evaluation of ''shoulder pain'' and/or decreased range of motion of the shoulder joint.''A shoulder separation is a totally different injury and does not involve the gleno-humeral shoulder joint. Instead, the acromio-clavicular joint is involved. This is where the clavicle (collarbone) and acromion (part of the shoulder blade) come together in the front of the shoulder. A direct blow laterally, often from falling directly onto the outside part of the shoulder, damages the joint, the cartilage inside, and the numerous ligaments that maintain stability. While there may be ''pain'' and swelling at the end of the collarbone, the patient usually is able to somewhat move the shoulder itself.'  "
What are risk factors for a dislocated shoulder?,"'Shoulder dislocations tend to occur in two age groups:' Most frequently, the shoulder dislocates in younger adults due to a sporting injury. The second most common age group affected is the elderly patient who falls. As the body ages, the collagen fibers that are the building blocks of tendons, cartilage, and the labrum begin to break down and lose the tight-knit appearance that provides strength to the structures. With age, a reduced amount of trauma (usually a fall on an outstretched hand) is required to dislocate the shoulder."
