Questions,Answer
Male HPV: The Symptoms,'The types of high-risk HPV that can cause cancer rarely present any symptoms in men or in women. Genital ''warts'' are the first symptom you may see with low-risk HPV ''strains'' that cause warts but not cancer.' 
Tests for HPV Virus in Men,"""To diagnose genital warts in men, the doctor will visually check a man's genital area to see if warts are present. Some doctors will apply a vinegar solution to help identify warts that aren't raised and visible. But the test is not foolproof. Sometimes normal skin is mistakenly identified as a wart. ""'There is no routine test for men to check for high-risk HPV strains that can cause cancer. However, some doctors are urging anal Pap tests for gay and bisexual men, who are at higher risk of anal cancer caused by HPV. In an anal ''Pap test'', the doctor collects cells from the anus, and then has them checked for abnormalities in a lab. ' "
Treatments for HPV,"'There is no treatment for asymptomatic HPV infection. Instead, doctors treat the health problems that are caused by the HPV virus.''When genital warts appear, a variety of treatments can be used. The patient can apply prescription creams at home. Or a doctor can surgically remove or freeze off the warts. ''Early treatment of warts is discouraged by some doctors because genital warts can go away on their own. It can also take time for all warts to appear. So a person who treats warts as soon as they appear may need another treatment later on. ''Anal cancer can be treated with ''radiation'', ''chemotherapy'', and surgery. The specific treatments depend on the stage of cancer - how big the ''tumor'' is and how far the cancer has spread. ' "
HPV Vaccine for Men?,"'The ''HPV vaccine'' ''Gardasil'', approved for use in women in 2006, is not yet approved for men. ''Studies are still being done to determine if the ''vaccine'' works in males. Eventually, public health experts say, boys and men may be vaccinated. ' "
How to Manage HPV in a Relationship,"""If a man's long-term sexual partner has HPV, chances are good HPV transmission has already occurred and he also has it. HPV in men may clear from the body more easily than in women. Women, in general, often clear the virus in two years or less. ""'The HPV types associated with ''cervical cancer'' usually do not cause health problems for a heterosexual man having sex with an HPV-infected woman. ''If a partner has HPV, it does not necessarily mean they have had sex with someone else recently. The virus can lay dormant in the body for years without causing noticeable symptoms. ' "
How to Prevent Transmission of HPV,"'Abstinence is the only sure way to prevent HPV transmission. Risk of transmission can be lowered if a person has sex only with one person who is not infected and who is monogamous. ''To lower the risk of HPV transmission, men can also limit the number of sex partners and pick partners who have had few or no partners in the past. ''Condoms'"" can provide some protection against HPV transmission. But they aren't 100% effective, since HPV is transmitted primarily by skin-to-skin contact. The virus can still infect the skin uncovered by the ""'condom''. ''In a recent study of young women who had just become sexually active, those whose partners used a condom each time they had sex were 70% less likely to get an HPV infection than were women whose partners used a condom less than 5% of the time.''WebMD Medical Reference''SOURCES: Joel Palefsky, MD, professor of medicine, University of California, San Francisco. CDC: ""HPV and Men,"" and ""HPV Vaccine: Questions and Answers."" American Social Health Association: ""HPV: Genital Warts: Questions &amp; Answers,"" and """"What Men Should Know."" Diane Harper, MD, MPH, professor of community and family medicine and obstetrics and gynecology, Dartmouth Medical School, Hanover, N.H. Joan Walker, MD, gynecologic oncologist, University of Oklahoma Health Sciences Center, Oklahoma City. Winer R. New England Journal of Medicine, June 22, 2006: vol 354: pp 2645-2654. ''Reviewed by Louise Chang, MD on April 24, 2007 ''© 2007 WebMD, Inc. All rights reserved.' "
What are genital warts (HPV infection)? Who gets them?,"'HPV infection (genital warts) is the most common sexually transmitted disease (STD, ''sexually transmitted infection'', ''STI'') in the U.S. About 75% of the men and women of reproductive age has been infected with sexually transmitted genital warts at some point. Approximately 6 million people become infected with HPV every year in the US, and approximately 50% of those infected are between the ages of 15 and 25.'""HPV infection is common and does not usually lead to the development of warts, cancers, or even symptoms. In fact, the majority of people infected with HPV have no symptoms or lesions at all. Determination of whether or not a person is infected with HPV involves tests that identify the genetic material (DNA) of the virus. Moreover, it has not been definitely established whether the body's immune system is able to permanently clear the body of an HPV infection. Many people will test positive for HPV infection, and then have negative HPV tests for months to years, only to have a positive test result later. Currently, it is unclear if this is due to a latent (continuing but hidden) viral infection or if the person has become re-infected with the virus.""'Asymptomatic people infected with HPVs (those without HPV-induced warts or lesions) are still able to spread the infections to others through sexual contact.''It is important to note that in the U.S. and other developed countries, screening and early treatment of precancerous changes of the cervix have dramatically reduced the incidence of ''cervical cancer''. In developing countries lacking the medical infrastructure or financial means to implement a screening program, the incidence of cervical ''cancer'' resulting from HPV infection is much higher. In fact, cervical ''cancer'' develops in around 500,000 women each year worldwide, and, in many countries, it is the most common cause of cancer deaths.' "
What are the signs and symptoms of genital warts in women?,"'Women who have genital warts inside the vagina may experience symptoms such as bleeding following sexual intercourse or an abnormal ''vaginal discharge''. Rarely, bleeding or urinary obstruction may occur if the wart involves the urethral opening.'  Genital warts appear as raised, flesh-colored lumps or bumps. They may have a corrugated (cauliflower-like) appearance. Many women with genital warts have no symptoms, but sometimes they may occur at the location of the warts, and include:ItchingBurningTenderness Itching Burning Tenderness Size of the warts may vary, and multiple warts may be present at the same time. They may appear anywhere on body surfaces that are exposed in sexual contact, including the vulva, vagina, cervix, or groin in women and the penis, scrotum, thigh, or groin in males."
Are genital warts painful?,"'Usually, genital warts are not painful, although they may be associated with itching, tenderness or burning at the site of the wart.' "
What is the incubation period for genital warts?,"'The time between exposure or infection with HPV and the development of genital warts is very variable. Because most people who have the infection do not have any symptoms and do not develop warts, it is not possible to determine when the warts will arise after infection. Warts may appear days, months, or even years after the infection has been aquired.' "
How do you get genital warts (HPV infection) and What Are HPV Types?," Over 100 types of human papillomaviruses (HPVs) infect humans. Of these, more than 40 types can infect the genital tract and anus (anogenital tract) of men and women. Sometimes, they cause genital lesions known as condylomata acuminata or venereal warts. A subgroup of the HPVs that infect the anogenital tract can lead to precancerous changes in the uterine cervix and cervical cancer. HPV infection is also associated with the development of other anogenital cancers. The HPV types that cause cervical cancer have been linked with both anal and penile cancer in men as well as a subgroup of head and neck (oropharyngeal) cancers in both women and men. Genital warts and HPV infection are transmitted primarily by sexual intimacy, and the risk of infection increases as the number of sexual partner's increases. The most common HPV types that infect the anogenital tract are HPV types 6, 11, 16, and 18 (HPV-6, HPV-11, HPV-16, and HPV-18), although other HPV types can also cause infection. Among these, HPV-6 and HPV-11 are most commonly associated with benign lesions such as genital warts are termed ""low-risk"" HPV types. In contrast, HPV-16 and HPV-18 are the types found most commonly in cervical and anogenital cancers as well as severe dysplasia of the cervix. These belong to the so-called ""high-risk"" group of HPVs. Other HPV types infect the skin and cause common warts elsewhere on the body. Some types of HPVs (for example, HPV 5 and 8) frequently cause skin cancers in people who have a condition known as epidermodysplasia verruciformis (EV). The HPV infection is spread through skin-to-skin contact including sexual intercouse."
Is there a vaccine for genital warts and HPV infection?,"'A ''vaccine'' is available against common HPV types associated with the development of genital warts and cervical and anogenital carcinomas.' This vaccine (Gardasil 9) has received FDA approval for use in females and males aged 9 through 45. It confers immunity against 9 HPV types: 6, 11, 16, 18, 31, 33, 45, 52, and 58. An earlier version of this vaccine (Gardasil) was directed at four common HPV types (6, 11, 16, and 18). Another vaccine directed at HPV types 16 and 18, known as Cervarix, was approved for use in females aged 10 to 15, but was withdrawn from the market in 2016 due to low demand."
Is there a treatment or cure for genital warts? Can they be removed or cured?,"'No treatment will cure genital warts or HPV infection. The only treatment is to remove the lesions caused by the virus. Unfortunately, even removal of the warts does not necessarily prevent the spread of the virus, and genital warts frequently recur. None of the available treatment options is ideal or clearly superior to others.''Available treatments for genital warts lesions, signs, and symptoms include:'  A 0.5% solution or gel of podofilox (Condylox). Alternatively, a 5% cream of imiquimod (Aldara), which is a substance that stimulates the body's production of cytokines, chemicals that direct and strengthen the immune response). Only an experienced doctor can perform some of the treatments for genital warts. These include, for example, placing a small amount of a 10% to 25% solution of podophyllin resin on the lesions, and then, after a period of hours, washing off the podophyllin. The treatments are repeated weekly until the genital warts are gone. An 80% to 90% solution of trichloroacetic acid (TCA) or bichloracetic acid (BCA) can also be applied weekly by a doctor to the lesions. Injection of 5-flurouracil epinephrine gel into the lesions has also been shown to be effective in treating genital warts. Interferon alpha, a substance that stimulates the body's immune response, has also been used in the treatment of genital warts. Alternative methods include cryotherapy (freezing the genital warts with liquid nitrogen) or laser surgery. Laser surgery and surgical excision both require a local or general anesthetic, depending upon the extent of the lesions. It is important to note that you should not use home remedies or treatments for common skin warts on genital warts."
What happens if genital warts aren't treated?," In some people, genital warts may go away in their own within months to a few years. In other cases they may persist if not removed and may grow larger and form clusters. Even removal is not a guarantee that the warts will not return at some point."
What if a woman has precancerous changes (dysplasia) of the cervix? Can genital warts cause cancer?,"'Women who have evidence of moderate or severe precancerous changes in the uterine cervix require treatment to ensure that these cells do not progress to cancer. In this case, treatment usually involves surgical removal or destruction of the involved tissue.' Conization is a procedure that removes the precancerous area of the cervix using a knife, a laser, or by a procedure known as LEEP (loop electrosurgical excision procedure, which uses an electric current passing through a thin wire that acts as a knife). LEEP is also referred to as LLETZ (large loop excision of the transformation zone). Cryotherapy (freezing) or laser therapy may also be used to destroy tissue areas that contain potentially precancerous changes."
Will birth control protect against genital warts or HPV infection?," Abstinence from sexual activity can prevent the spread of HPVs that are transmitted via sexual contact. A person who abstains from sex may still become infected with other HPV types, such as those that cause common skin warts. Some researchers have postulated that HPV infection might be transmitted from the mother to her infant at the time of delivery because some studies have identified genital HPV infection in populations of young children and cloistered nuns. Hand-genital and oral-genital transmission of HPV has also been documented and is another means of transmission. HPV usually is transmitted by direct genital contact during sexual activity. The virus is not found in or spread by bodily fluids, and HPV is not found in blood or organs harvested for transplantation. Condom use seems to decrease the risk of transmission of HPV during sexual activity, but it does not completely prevent HPV infection. Spermicides and hormonal birth control methods cannot prevent the spread of HPV infection."
What do you do if you have been exposed to genital warts (HPV infection)?,"'Both people with HPV infection and their partners need to be counseled about the risk of spreading HPV and the appearance of the lesions. They should understand that the absence of lesions does not exclude the possibility of transmission and that condoms are not completely effective in preventing the spread of the infection. It is important to note that it is not known whether treatment decreases infectivity.'""Finally, female partners of men with genital warts should be reminded of the importance of regular Pap smears to screen for cervical cancer and precancerous changes in the cervix, as precancerous changes can be treated and reduce a woman's risk of developing cervical cancer. Similarly, men should be informed of the potential risk of anal cancers, although it is not yet been determined how to optimally screen for or manage early ""'anal cancer''.' "
Is there a test to diagnose genital warts?,"'HPV sometimes can be suspected by changes that appear on a ''Pap smear'', since pap smears identify infected abnormal cells that may be precursors to cancer. HPV infection can lead to precancerous changes in the cervix that are recognized on a Pap smear. If a woman has an abnormal Pap smear, more advanced tests may be performed. HPV also can be seen on biopsy (for example, from a ''genital wart'' or from the uterine cervix).' "
Is there a DNA test for types of HPV infection?," In 2009, the U.S. FDA approved the first DNA tests for diagnosis of the common cancer-causing HPV types in cervical samples. Two tests known as Cervista HPV 16/18 and Cervista HPV HR, are used to diagnose the presence of DNA from the two most common HPV types associated with cancer. These are HPV types 16 and 18, as well as other ""high risk"" or cancer-associated HPV types. These tests do not replace standard Pap testing or clinical examination, and they are used in combination with traditional screening methods to help estimate a woman's risk and aid in management decisions."
What do genital warts look like (pictures) in women and men?,'Female patient with extensive labial venereal warts. Photo courtesy of Centers for Disease Control/Joe Millar.' 
What are GERD (gastroesophageal reflux disease) and GER (gastroesophageal reflux) in infants and children?,"'Gastroesophogeal reflux (GER) is the upward flow of stomach contents from the stomach into the esophagus (""swallowing tube""). While not required by its definition, these contents may continue from the esophagus into the pharynx (throat) and may be expelled from the mouth, and in infants, through the nostrils.''Gastroesophogeal reflux is different from ''vomiting'' because usually it is not associated with a violent ejection. Moreover, GER is generally a singular event in time, whereas the ''vomiting'' process is commonly several back-to-back events that may ultimately completely empty all stomach contents and yet still persist (""dry heaves""). The difference between GER and GERD (''gastroesophageal reflux disease'') is a matter of severity and associated consequences to the patient.''The large majority of healthy, full term infants will have episodes of ""''spitting up''"" or ""''wet burps'',"" which technically qualify to be considered gastroesophogeal reflux. These infants generally do not seem in distress before, during, or after by the reflux process. Likewise, the loss of calories as an outcome of GER is inconsequential since growth parameters including weight gain are not affected. Lastly, there seem to be no short or long-term consequences of these reflux experiences. In short, infants with GER are ""''messy spitters''.""''GERD implies a much different condition. Infants and children with GERD often experience distress because of their reflux even if the refluxed stomach contents are not completely ejected from the mouth. Infants and young children may lose so many calories by expulsion that growth is compromised. Some infants or children with GERD may even become averse to feeding due to repeated associations with feeding and ''pain''. Finally, there are a number of short and long term consequences of GERD that are not associated with infants and children with GER.'  "
What are the symptoms of GER and GERD in infants and children?,"'Infants with GER generally have no symptoms other than the obvious reflux of fluid out the mouth. As mentioned previously, they do not appear to have any discomfort associated with their reflux.''Infants and children with GERD may have multiple symptoms including:'   frequent fussiness during feeding or thereafter, frequent or recurrent cough, especially when lying down or asleep, recurrent rejection of the breast or bottle which may lead to poor weight gain, wheezing, especially when lying down or asleep, recurrent pneumonia, and descriptions of ""heartburn,"" ""chest pain,"" or upper midline abdominal pain. Older children may have a bitter taste (similar to that associated with vomiting) in their mouth during reflex episodes"
What causes GER and GERD in infants and children?,"'Infants with gastroesophogeal reflux reflect the immaturity their nervous system. In most infants the junction between the esophagus and stomach is ""closed,"" opening only to allow passage of formula or breast milk into the stomach or to allow the escape of swallowed air via burping.''During episodes of reflux, this junction is continuously open allowing a backwards flow of stomach contents into the esophagus. This reverse flow may occur as a consequence of a relatively large volume of fluid relative to a smaller stomach volume, pressure on the abdominal cavity (for example, placed face down [prone] following a feeding), or overfeeding. Infant GER occurs in over 50% of healthy infants with a peak incidence (65%) at approximately 4 months of age. Most episodes resolve by 12 months of age. GER may occur in both ''breastfed'' and/or formula fed infants. Several studies document that breast fed infants empty their stomach faster than formula fed infants and are thus less likely to experience GER symptoms.''Gastroesophogeal reflux disease also reflects a relaxation of the esophageal-stomach junction similar to infant GER. Factors that may contribute to GERD in infants and children include:' Increased pressure on the abdomen (over eating, obesity, straining with stool due to constipation, etc.). Slower than normal emptying of stomach contents may predispose infants or children to GERD. Certain medications, foods, and beverages may also be implicated in facilitating such pathological reflux. Cured meats (salami, pepperoni) and carbonated and caffeinated drinks may aggravate GERD symptoms. Recent studies indicate that between 2% to 8 % of children 3 to 17 years of age experience GERD symptoms (detailed later)."
How are GER and GERD in infants and children diagnosed?,"""The diagnosis of GER is based upon characteristic historical facts reported by the infant's parents coupled with an elimination of pathological conditions by a normal physical exam. It is very rare to need laboratory studies to establish or support the diagnosis. Part of the evaluation of an infant who may have GER is to rule out pyloric stenosis. Pyloric stenosis is the thickening of the region of the stomach (pyloris) as it transitions into the first section of the small intestine. Studies show that most infants with pyloric stenosis have recurrent symptoms of forceful emesis shortly after a meal. The child is generally content until just before vomiting. There is a genetic predisposition favoring the first-born male. Diagnostic evaluation includes abdominal ""'ultrasound'' or ''barium swallow'' (see below). A surgical procedure provides a cure of the condition.''Pediatricians diagnosis GERD in infants and children by taking a thorough history supported by a complete physical examination enabling the elimination of other conditions that might cause similar symptoms. While rare, studies may be necessary either to establish/support the diagnosis of GERD or to determine the extent of damage caused by the repeated reflux events.''These studies may include:' Barium swallow/upper GI series: This X-ray study involves drinking a material (barium) that allows visualization of the act of swallowing from mouth into the stomach by the propulsive motions of the esophagus and then emptying of the barium from the stomach into the upper part of the intestinal tract. This test is designed to confirm normal anatomy and function of the areas studies. pH probe studies: This test involves passage of a thin, flexible tube through the nose and into the lower regions of the esophagus. The goal is to document the frequency of reflux of stomach acid contents over a prolonged period (usually 24 hours). Endoscopy: Performed by a pediatric gastroenterologist, this procedure involves the passage of an endoscope (a thin, flexible tube with a light source and camera at the leading end) from the throat, through the esophagus and into the stomach. Any damage that is caused by GERD because of stomach acid erosion can be seen through the scope. Erosion caused by refluxed stomach acid (esophagitis) is a characteristic finding. Gastric emptying study: This study involves drinking a mildly radioactive dye and monitoring the speed of passage from the stomach into the upper intestinal tract. Delay in emptying of stomach contents may predispose and aggravate GERD symptoms."
How are GER and GERD treated in infants and children?,"'Rarely, an infant with GER\xa0 generates substantial discomfort, demonstrate aversion to feeding, or show suboptimal weight gain. Conversely, toddlers and older children may experience more substantial symptoms, and thus may need a trial of lifestyle modifications including:''There are several groups of medications that may need to be considered in certain cases of infant GER (rare) or toddler/childhood GERD. These include:''The use of these medications follows a stepwise approach (from #1 to #4) based upon severity of symptoms. Consultation with a pediatric gastroenterologist may be helpful for patients whose response to the above approach is disappointing.''There are very cases where children whose GERD is so severe that a surgical procedure must be considered to manage symptoms. The procedure, called a Nissen ''fundoplication'', involves wrapping the top part of the stomach around the lower esophagus. The displaced stomach contracts during the digestive process, and thus closes off the lower esophagus and prevents reflux. In extraordinary circumstances, a feeding tube directly into the stomach is necessary to complement the Nissen fundoplication.'   mild elevation of the head of bed, serving smaller but more frequent meals, monitoring your child's diet to determine whether specific foods or drinks may tend to aggravate his or her symptoms, and weight reduction if indicated. Medication to lessen gas, for example, Mylicon or Gaviscon Medication to neutralize stomach acid, for example, Mylanta or Maalox Medication to lessen stomach acid histamine blockers, for example, ranitidine (Zantac), famotidine (Pepcid) or cimetidine (Tagamet), and proton pump inhibitors or PPIs, for example, omeprazole (Prilosec), lansoprazole (Prevacid) or rabeprazole (Aciphex) Medication to promote emptying of stomach contents, for example, metoclopramide (Reglan, however, it has a number of side effects) or erythromycin (more routinely used as an antibiotic but known to have side the effect of increasing stomach contractions, but may be helpful with GERD)"
What natural or home remedies treat GER in infants?,"'Since the fundamental issue for infants with GER is ""tincture of time,"" most infants need no specific therapy. Lifestyle adjustments that have been helpful for some infants include:''Rarely, an infant may require medications to ''bridge'' the gap during the neurologic maturation process that enables your child to ""outgrow"" his or her GER. These medications are discussed later.' Mild elevation of the head of the crib mattress Maintaining an upright position for the first 20 to 30 minutes following a feeding Thickening of the formula with rice cereal Utilization of an ""elemental"" formula (for example, Alimentum) Introduction of solid foods at the safe and appropriate age (please check with your child's pediatrician prior to initiating these processes)."
What is the prognosis for GER and GERD in infants and children?,"'The prognosis for infants with GER is excellent. The majority of infants will have resolved their symptoms by 9 to 12 months of age. Infants who required medications during the first few months of life generally ""outgrow"" their medication during the end of the first year of life.''Children who experience GERD symptoms also have a favorable prognosis though it may require longer use of medications and utilization of life style changes for many months. It is important to note that classic ""heartburn"" symptoms may resolve, but more subtle evidence of reflux (for example, persisting cough, especially when laying face up [supine]) may develop. Your child\'s pediatrician is a valuable asset to help monitor for these less obvious presentations of GERD.' "
What is fundoplication?,"   Fundoplication is the standard surgical method for treating gastro-esophageal reflux disease (GERD). GERD causes inflammation, pain (heartburn), and other serious complications (such as scarring and stricture) of the esophagus. GERD results when acid refluxes (regurgitates, or backwashes) from the stomach back up into the esophagus. Under normal conditions, there is a barrier to the reflux of acid from the stomach. One part of this barrier is the lower-most muscle of the esophagus (called the lower esophageal sphincter). Most of the time, this muscle is contracted (constricted, or tight), which closes off the esophagus from the stomach. In patients with GERD, the sphincter does not function normally. The muscle is either weak or relaxes inappropriately. Fundoplication is a surgical technique that strengthens the barrier to acid reflux when the sphincter does not function normally."
What happens during fundoplication?,"'During the fundoplication procedure, the part of the stomach that is closest to the entry of the esophagus (the fundus of the stomach) is gathered, wrapped, and sutured (sewn) around the lower end of the esophagus and the lower esophageal sphincter. (The gathering and suturing of one tissue to another is called plication.) This procedure increases the pressure at the lower end of the esophagus and thereby reduces acid reflux.''Also, during fundoplication, other surgical steps frequently are taken that also may reduce acid reflux. For instance, if the patient has a ''hiatal hernia'' (which occurs in 80% of patients with GERD), the contents of the ''hernia'' sac (the stomach) may be pulled down from the chest and the opening the ''diaphragm'' (the hiatus) through which the esophagus passes from the chest into the abdomen sutured so that stomach remains within the abdomen. Fundoplication may be done using a large incision (laparotomy in the abdomen or thoracotomy in the chest) or a laparoscope, which requires only several small punctures in the abdomen. The advantage of the laparoscopic method is a speedier recovery and less post-operative ''pain''.' "
What are alternatives to fundoplication?,"'Although fundoplication is the standard surgical method for treating GERD, endoscopic methods for treating GERD are being developed. ''Endoscopy'' utilizes endoscopes, which are long flexible tubes that are passed by the doctor through the mouth into the esophagus and stomach. The inside of the esophagus can be viewed through the endoscope and various instruments can be passed through channels in the endoscope.''In one endoscopic method for treating GERD, an instrument is inserted that delivers an electrical current to the lower esophageal sphincter. This results in scarring which tightens the sphincter. In asecond method, ''sutures'' are placed in the sphincter to tighten the sphincter. Another treatment for GERD invloves placing a ring around the lower esophageal sphincter to prevent acid from refluxing into the esophagus. This is called the LINX procedure.''Other methods also have been employed experimentally. Endoscopic methods offer a simpler way of treating GERD than fundoplication. As more data is being accumulated as to how effective, safe, or long-lasting they are, their use is increasing.' "
What is esophageal pH monitoring?,'Esophageal pH (pH is a measure of the acidity or alkalinity of a solution) monitoring is a procedure for measuring the reflux (regurgitation or backwash) of acid from the stomach into the ''esophagus'' that occurs in ''gastroesophageal reflux disease'' (''GERD'').' 
When is esophageal pH monitoring used?,"'Esophageal pH monitoring is used to diagnose ''GERD'', to determine the effectiveness of medications that are given to prevent ''acid reflux'', and to determine if episodes of acidic reflux are causing episodes of ''chest pain''. Monitoring esophageal pH also can be used to determine if acid is reaching the pharynx (lower throat) and is possibly responsible for such symptoms as ''cough'', ''hoarseness'', and ''sore throat''.'  "
How is esophageal pH monitoring performed?,"'Esophageal pH monitoring is performed by passing a thin ''plastic'' catheter a sixteenth of an inch in diameter through one nostril, down the back of the throat, and into the esophagus as the patient swallows. The tip of the catheter contains a sensor that senses acid. The sensor is positioned in the esophagus so that it is just above the lower esophageal sphincter, a specialized area of esophageal muscle that lies at the junction of the esophagus and stomach and prevents acid from refluxing back up into the esophagus. In this position the sensor records each reflux of acid. The catheter protruding from the nose is connected to a recorder that registers each reflux of acid. ''The patient is sent home with the catheter and recorder in place and returns the next day to have them removed. During the 24 hours that the catheter is in place, the patient goes about his or her usual activities, for example, eating, sleeping, and working. Meals, periods of ''sleep'', and symptoms are recorded by the patient in a diary and/or by pushing buttons on the recorder.  After the catheter is removed, the recorder is attached to a computer so that the data it has gathered can be downloaded into the computer where it is analyzed and put into graphic form. The procedure can be modified by placing the sensor in the upper esophagus or pharynx to determine if refluxed acid is reaching the pharynx.''The most recently-developed device for monitoring esophageal pH uses a capsule also known as the Bravo Capsule. The capsule contains an acid sensing probe, a battery, and a transmitter. The probe monitors the acid in the esophagus and transmits the information to a recorder that is worn by the patient on a belt. The capsule is introduced into the esophagus on a catheter through the nose or mouth and is attached to the lining of the esophagus with a clip. The catheter then is detached from the capsule and removed. Thus, there is no catheter protruding from the nose. The capsule transmits for two days or three days, and then the battery dies. Five to seven days later, the capsule falls off the esophageal lining and is passed in the ''stool'' as the capsule is not reusable. ''The advantages of the capsule device are related to the absence of a catheter connecting the probe to the recorder.  There is greater comfort without a catheter in the back of the throat, and patients are more likely to go to work and do more of their normal activities without feeling self-conscious about the appearance of the catheter to others. The disadvantages of the capsule are that it cannot be used in the pharynx (where it would be impossibly uncomfortable) and, so far, it has not been used in the stomach. '  "
How is esophageal pH monitoring used?,"'Almost everyone has some acidic reflux, but the amount of reflux is small and rarely causes inflammation of the esophagus (''esophagitis''). As the amount of acid reflux increases above the normal range, so does the probability of developing esophagitis and its symptoms. In patients with symptoms that suggest acid reflux, a diagnosis of reflux can be made by demonstrating an acid pH in the esophagus for a greater than normal amount of time.'""A common alternative method to diagnose reflux is to treat patients with medications that reduce reflux. If the patient's symptoms stop, then the symptoms are likely to be due to acid reflux. Another way of diagnosing acid reflux as the cause of symptoms is to demonstrate that episodes of acid reflux recorded by esophageal pH monitoring occur at exactly the same time as esophageal ""'pain''.''Esophageal pH monitoring also can be used to determine why treatment for reflux is not working. For example, a patient treated for acidic reflux may continue to have symptoms. If so, then the question must be asked as to why the symptoms are continuing. Is it because the medication is not adequate or is it because the symptoms are not due to reflux and, therefore, are not going to respond to treatment for reflux? If the pH monitoring study performed while the patient takes his or her medication for reflux shows abnormal amounts of reflux, then treatment is inadequate and needs to be changed. If the amount of acid reflux is within the normal range, then it is likely that the symptoms are not being caused by acid reflux, and other potential problems need to be considered as the cause of the symptoms.' "
What are the limitations of esophageal pH monitoring?,"'The demonstration of abnormal amounts of acid reflux does not mean that symptoms are being caused by the reflux.  Only treatment with medications that treat reflux coupled with a marked reduction of symptoms can be used to substantiate reflux as the cause of the symptoms.  Nevertheless, it is important to remember that treatment is associated with a placebo response. For instance, 10% to 20% of patients without acid reflux report an improvement in  symptoms with anti-reflux medications.  Therefore, even a good response to treatment does not definitely prove that reflux is the cause of symptoms.''Some of the strongest evidence that episodic ''chest pain'' is being caused by acid reflux is provided by demonstrating that the painful episodes coincides with an episode of acid reflux.  If there are very frequent episodes of reflux, however, it may not be possible to separate a true association between a symptom and reflux from a chance association due to the great frequency of episodes of reflux.  Conversely, if a symptom occurs infrequently, for example, once every few days, it is unlikely that the symptom will occur during a routine 24 hour monitoring session, and therefore, a correlation will not be possible.  One attempt to get around the latter problem is to extend the monitoring to several days, but this extended monitoring is done infrequently.' "
Are there other ways in which pH monitoring can be used?,"'If the pH sensor is left in the stomach instead of the esophagus, it is possible to determine the effectiveness of medications that shut off the production of acid in the stomach.  This information may be useful in determining the proper doses of medications among patients with acid-related conditions of the stomach and duodenum (for example, peptic ulcers).  It also is possible to place a catheter with two acid sensors so that one sensor is in the stomach and the other is in the lower esophagus.  With this catheter, it is possible to evaluate both acidic ''esophageal reflux'' and the effectiveness of acid-suppressing medications.''The pH sensor may be placed in the upper esophagus or in the pharynx just above the upper esophageal sphincter in patients with unexplained symptoms of ''sore throat'', ''hoarseness'', or ''cough''.  In these patients, the demonstration of acid reflux into the upper esophagus or pharynx suggests that acid reflux may be the cause of the symptoms. Recent studies however have shown that the association of these symptoms with acidic reflux may not be reliable.' "
What are the side effects of esophageal pH monitoring?,"'There are very few side effects of esophageal pH monitoring. Although there may be mild discomfort in the back of the throat while the catheter is in place, particularly during swallows, the majority of patients have no difficulty eating, sleeping, or going about their daily activities. Most patients, however, prefer not to go to work because they feel self-conscious about the catheter protruding from their nose. The capsule device may cause discomfort when swallowing. The discomfort is felt in the chest and may be due to food or the wave of esophageal contraction tugging on the capsule as it passes.' "
Are there alternatives to esophageal pH monitoring?,"'There are no alternatives for obtaining the information that esophageal pH monitoring provides.  Nevertheless, the presence of esophagitis visually at the time of ''endoscopy'"" strongly suggests the presence of acidic reflux among patients who don't have other likely causes of esophageal ""'pain''.  This may obviate the need to do a pH monitoring study.' "
What are the complications of GERD?,"'If GERD is left untreated, the protective lining of the esophagus gets corroded by the ''acid reflux'' and can give rise to complications. These below complications make the healing of GERD difficult:' Esophagitis (inflammation of the esophagus) Esophageal ulcers (sores in the lining of the esophagus) Barrett esophagus (abnormal changes in the esophagus that can lead to cancer) Esophageal stricture (narrowing of the esophagus) Dental problems (wearing of the teeth enamel, dental cavities) Increased risk of esophageal cancer Asthma flare-ups (GERD worsens asthma and asthma worsens GERD)"
What lifestyle changes can help prevent GERD symptoms?,"'Diet'' and lifestyle changes form the cornerstone of therapy for managing and preventing the ''symptoms of GERD''. These include:''Cut down on foods that can trigger GERD. These include:' Eat frequent smaller meals (instead of three large meals) Maintain a healthy weight (belly fat puts pressure on your stomach) Relax when you eat (stress triggers heartburn) Beat the stress (try relaxation therapies, such as deep breathing, meditation, massage, or yoga) Remain upright during and after eating (for at least 45-60 minutes) Eat at least three hours before going to bed (do not eat anything just before bed) Avoid tight accessories (such as tight belts, waistbands) and other clothing on your belly (these can put pressure on your stomach) High-fat foods (including dairy products) Spicy dishes Tomatoes Tomato sauce Garlic Onions Citrus fruits (lemons, oranges) Carbonated drinks Coffee Chocolate Peppermint Alcoholic drinks Avoid smoking Raise the head of your bed by at least 6-8 inches (use wooden blocks under the bedposts)"
