Questions,Answer
How do you treat a swollen eyelid?,"'Treatment of the swollen eyelids will depend on the cause. Until you can see your doctor, you can try resolving the swelling of your eyelids at home by' Applying a compress: Put a clean, wet cloth on your eyes twice a day for 15 minutes. Use a warm (hot) compress if the problem is due to a stye. Cleaning the eyes: Clean your eyes with sterile water or saline solution if there is a discharge from the eyes.  Avoiding contact lenses: Avoid wearing contact lenses, which might irritate the eyelids further. Avoiding eye makeup: Avoid applying eyeliner or mascara until the eyelid swelling goes away. Use of over-the-counter eye drops: Over-the-counter eye drops contain antihistamines that help in treating eye allergies and relieve the redness and itching. Getting adequate sleep: Get adequate sleep to give rest to your eyes if you feel that the cause of the swollen eyelids is exhaustion and lack of sleep."
When should you see a doctor for swollen eyelid?,"'A simple eyelid swelling usually resolves within 24 hours. If it does not go away with simple home remedies as described above, you should see a doctor. You should also visit a doctor if:''Your doctor will examine your eyes and take your complete history. He will prescribe you antibiotics in the form of eye drops or oral pills if he/she suspects infection.\xa0''Depending on the cause, your doctor might even advise you on some medical procedure or eye surgery, e.g., Dacryocystorhinostomy for dacryocystitis.' You have painful eyes You cannot bear to look at a bright light The eyelid swelling is blocking your vision Your eyelids are drooping You have blurred vision You suffer fromHypertensionDiabetes mellitusThyroid diseaseKidney problemLiver diseaseHeart disease Hypertension Diabetes mellitus Thyroid disease Kidney problem Liver disease Heart disease"
What is low vision?,"'Low vision means diminished vision; the visual acuity is 20/70 or worse that cannot be fully corrected by surgery, wearing glasses or contact lenses. In\xa0low vision, a person does not become completely blind; there is still some sight that can sometimes be coped with or improved with the help of visual aids and visual rehabilitation. With appropriate management and regular follow-up, the vision loss can be prevented from worsening.''The American Optometric Association classifies low vision into two categories:''The ratio measurement of vision:''This describes the visual acuity or the sharpness of vision at 20 ''feet'' from an object. For example, 20/70 vision means that the patient is at 20 feet to see what a person with normal vision would be able to see at 70 feet.' Partially sighted: The person has visual acuity between 20/70 and 20/200 with conventional prescription lenses. Legally blind: The person has visual acuity no better than 20/200 with conventional correction and/or a restricted field of vision, which is less than 20 degrees."
What are the types of low vision?,"'The most common types of low vision include:' Loss of central vision: Characterized by a blind spot in the center of one's vision. Loss of peripheral (side) vision: The person does not have any vision on either side or above and below eye level. Central vision, however, remains intact. Night blindness: The inability to see in poor lighting or dark and when outside at night. Blurred vision: Objects both near and far appear blurry or out of focus. Hazy vision: The entire field of vision appears to be covered with a film of haze or glare."
What causes low vision?,"'Anyone at any age can be affected by low vision. Low vision is relatively more common in adults over the age of 45 and the risk increases further over the age of 75. Low vision is not a typical sign of ''aging''. There may be one or more conditions causing low vision. These are usually the result of disorders or injuries affecting the eye or a systemic disorder affecting the eyes, such as ''diabetes''. There are several causes of low vision, including:' Diabetes/Diabetic retinopathy Macular degeneration Glaucoma (increased pressure in the eye) Cataracts Retinitis pigmentosa Inherited diseases Eye trauma Corneal opacity"
What are the signs and symptoms of low vision?,"'Low vision can cause difficulty in performing daily activities. It can also be dangerous because it causes difficulty while driving, crossing the road, and operating heavy machinery. Hence, leading to accidents. People with low vision may experience the following symptoms:' Loss of central vision Night blindness Loss of peripheral vision Blurred vision Hazy vision Difficulty distinguishing colors Difficulty identifying faces of people Difficulty viewing digital screens Eyestrain"
How is low vision diagnosed?,"'A thorough eye examination is needed to diagnose the causes of low vision. Several diseases can cause low vision. Low vision can be diagnosed by an ophthalmologist by simple out-patient diagnostic tests as a part\xa0of a detailed eye exam. The doctor\xa0would\xa0ask the patient to read letters and numbers from different distances, near and far. The field of vision is also studied.' "
What is perioral dermatitis?,"'Perioral dermatitis'' (POD) is a ''rash'' that involves the skin around the mouth. The ''rash'' of POD is bumpy and scaly in appearance. There may be ''itching'' and ''pain'', along with the discharge of clear fluid from the rash. POD mostly occurs in women and children.\xa0''The exact cause of perioral ''dermatitis'' is not known. Long-term use of steroid creams and ointments for minor ''skin conditions'' of the face can possibly lead to perioral dermatitis.\xa0' "
What causes perioral dermatitis?,"'The underlying cause of perioral dermatitis is not always known. Factors that may trigger perioral dermatitis include the following:' Drugs: steroid creams, ointments, and inhalers  Fluorinated toothpaste  Skincare lotions and creams, especially those containing petroleum jelly, paraffin base, and isopropyl myristate  Sunscreens Makeup products Certain scented skincare products Ultraviolet (UV) light Heat Dust Wind Certain infections Oral contraceptives Hormones Vitamin B12 deficiency"
What are the signs of perioral dermatitis?,"'Common signs and symptoms of perioral dermatitis include:' Redness and bumps around the skin of the mouth Itching may be present Burning sensation Dry, flaky skin Crusting A tightening sensation on the skin around the mouth Watery discharge from the rashes Rash may involve the eyelids, nose, forehead, and genitals"
How is perioral dermatitis treated?,"'Treatment of perioral dermatitis depends on the extent of the disease and the underlying cause. Steroid creams or ointments should be discontinued. Treatment options include:' Praziquantel cream Pimecrolimus cream Antibiotic creams  Oral vitamin A analogs Oral antibiotics Non-steroidal anti-inflammatory drugs (NSAIDs) Avoid the use of cosmetics, cleansers, and moisturizers during the treatment Avoid strenuous physical exercise until the skin heals"
Does perioral dermatitis go away on its own?, 
What should I do to prevent perioral dermatitis?,"'When the exact cause of perioral dermatitis is not known, there are no specific strategies to prevent it. Following precautions may help avoid episodes of perioral dermatitis:' Avoid using steroid creams and ointments unless prescribed by your doctor Avoid using harsh cosmetics and fragrances  Protect your skin from strong sunlight Keep your face clean with water and gentle cleansers Minimize the use of makeup Consume a healthy diet"
How is perioral dermatitis diagnosed?," The diagnosis of perioral dermatitis usually does not require any tests.  Your dermatologist or physician can diagnose it by visual examination of your face.  They may ask you about the use of steroid creams and ointments apart from other relevant histories. Swabs may be collected to perform skin culture for ruling out a possible infection.  In rare circumstances, your doctor may take a sample of the affected skin and send it for a skin biopsy. This is done when the standard treatment regimen is ineffective. Blood tests may be used to rule out nutritional deficiencies."
Mild cases of polyhydramnios,'Doctors treat polyhydramnios by looking at its severity and causes.''Doctors will usually monitor mild cases of polyhydramnios for several weeks before deciding to treat them. Mild cases most often do not need treatment.' 
Moderate polyhydramnios,'Doctors recommend expectant mothers with moderate polyhydramnios to take bed rest. This helps prevent preterm ''labor'' that may happen due to polyhydramnios.' 
Severe cases of polyhydramnios,"'Depending upon the risks involved, severe cases of polyhydramnios can be treated in any of the following ways''The condition can cause a lot of distress if not addressed. ''Pregnant'' women should make sure that they follow their doctor’s instructions throughout their gestational period to have a successful delivery.' Amniocentesis: This is a procedure that involves removing amniotic fluid from the uterus at regular intervals using a large needle.  Oral medication: An oral pill of Indocin (indomethacin) can be given before 31 weeks of pregnancy. This medication helps in the treatment of polyhydramnios by reducing fetal urine production and amniotic fluid volume. Early induction of labor: If all other treatments fail or are deemed unfit for you, your doctor may plan to induce labor."
What is polyhydramnios?,"'Polyhydramnios is a condition in which the uterus of a pregnant woman becomes filled with excess amniotic fluid (>2000 mL). It is a rare condition that happens in one out of every 100 pregnant women.''The amniotic fluid is a clear, yellow fluid that is present in a bag-like structure known as the amniotic sac in the uterus. The baby lies in this amniotic sac and derives its ''nutrition'' from the amniotic fluid. The amniotic fluid also protects the baby from any external shocks or injuries.''Polyhydramnios generally presents in the ''second trimester'' of pregnancy (13th to 28th week).' "
What causes polyhydramnios?,"'For most women, the cause of their polyhydramnios condition remains unknown.''The most common causes of polyhydramnios include''Other causes include' Gestational diabetes (mother has diabetes either before or after becoming pregnant) Birth defects that affect the baby’s swallowing of amniotic fluid Infections in the baby Carrying identical twins with twin-to-twin transfusion syndrome (TTTS) (a condition in which there is imbalance in the blood flow between identical twins) Difference in the blood types of the mother and her baby (the mother has Rh-negative blood group, whereas the baby has Rh-positive blood group) Abnormalities in the baby’s digestive system Problems with the placenta Presence of infections Fetal anemia Presence of diabetes in the mother"
What are the signs and symptoms of polyhydramnios?,"'Mild polyhydramnios usually does not cause any symptoms.''Women with a severe form of the condition may experience symptoms that include' Abdominal tightness or discomfort  Indigestion Constipation Decrease in urination Enlargement of the vulva Shortness of breath Swollen legs, thighs, hips, ankles and/or feet"
How is polyhydramnios diagnosed?,"'Polyhydramnios is suspected when the mother’s abdomen measures more than it should for its gestational age. The diagnosis is usually confirmed by performing ''ultrasonography'' (USG) of the mother’s pelvis. USG is used to determine the amount of amniotic fluid.''Polyhydramnios may also affect the health of the baby. To check the baby’s condition, the doctor may also order additional tests that include' Amniocentesis: A sample of the amniotic fluid is sent to the lab to check if the baby has any genetic problems. Non-stress test: This test uses a special device (tied to the mother’s abdomen) to track the changes in the baby’s heart rate in response to the activities of the mother. Doppler ultrasound: This is a special type of ultrasound technique that helps to visualize the baby’s circulatory system."
What are the complications of polyhydramnios?,'Complications may not come with mild to moderate polyhydramnios. The possible risks of severe polyhydramnios include' Maternal dyspnea (mother finds it difficult to breathe) Preterm labor Premature rupture of the membranes (early water breaking) Premature birth Fetal malposition (the baby turns to an abnormal position) Umbilical cord prolapse (the cord drops down from the vagina before the baby) Postpartum hemorrhage (excessive bleeding after delivery) Large baby Placental abruption (the placenta separates from the uterus before childbirth) Stillbirth (death of a baby in the womb after the 20th week of pregnancy)
What is saphenous nerve block?,"'Saphenous nerve block is a type of anesthetic procedure that blocks the saphenous nerve, a pure sensory nerve of the leg, to anesthetize the lower extremity.''Saphenous nerve block is performed by injecting local anesthetic (usually ''lidocaine'' or ''bupivacaine'') with a small needle near the knee or ankle. Sometimes an ''ultrasound'' machine is used to locate the nerve that runs behind the leg and near the knee. Injecting an anesthetic in the area of the nerve near the knee or ankle will numb all the structures served by that nerve, which includes the shin, fibula, ankle, and foot.' "
What is a saphenous nerve block used for?,'Saphenous nerve block is used:' For wound repair or exploration of the ankle or lower leg  As part of an ankle block required to manipulate a fractured or dislocated ankle  For incision and drainage of an abscess in the ankle or lower leg For foreign body removal in the ankle or lower leg To control pain after surgical repair of the meniscus (partial meniscectomy)
How do you treat saphenous nerve pain?,"'A saphenous nerve block can be used to temporarily stop saphenous ''nerve pain'' during surgery, but, other treatments for more chronic nerve ''pain'' include:' Nonsteroidal anti-inflammatory pain medications (NSAIDs) such asibuprofen (Advil, Motrin), naproxen (Aleve), oracetaminophen (Tylenol) ibuprofen (Advil, Motrin),  naproxen (Aleve), or acetaminophen (Tylenol) Physical therapy Leg braces Medications that modify nerve pain such asgabapentin (Neurontin) andpregabalin (Lyrica) gabapentin (Neurontin) and pregabalin (Lyrica) Opioid pain medications(not recommended for long-term use) (not recommended for long-term use) Lidocaine patches Capsaicin cream Biofeedback Acupuncture Transcutaneous electrical nerve stimulation (TENS)"
How is the saphenous nerve block procedure performed?,"'The block may be performed at the knee or ankle. The following are the usual steps for performing a saphenous nerve block:' The patient is positioned laying down.  An ultrasound machine is sometimes used to find the location of the nerve at the knee or ankle.  The area to be anesthetized at the knee or ankle is draped with sterile drapes and prepped with a cleaning solution, usually betadine or chlorhexidine.  The anesthetic (usually lidocaine or bupivacaine) is slowly injected into the area around the nerve, being careful not to inject directly into the nerve or the vascular structures nearby.  After a few minutes, the patients will notice numbness in the area of the lower leg, ankle, or foot.  The area where the anesthetic was injected is cleaned again, and a sterile bandage is placed over the area.  The anesthesia (numbness) from the nerve block can last from 1 to 36 hours, depending on the anesthetic used."
What are the risks and complications of a saphenous nerve block?,"'Complications of a saphenous nerve block procedure include:' Infection: Any procedure that involves injecting medications into the skin has the potential to cause infection. This can occur if the injection site is not properly cleaned prior to the procedure.  Nerve injury: If the anesthetic medication is injected into the nerve itself, it may result in temporary or permanent damage to the nerve. The patient may have numbness, tingling, or pain, at the site of the injection if this occurs.  Allergic reaction: Most anesthetic blocks are safe and rarely cause allergic reactions. When allergic reactions occur, they can range from delayed hypersensitivity (mild itching and swelling) to full anaphylactic shock. If you have a known allergy to injectable anesthetic medications such as lidocaine or bupivacaine, discuss this with your doctor prior to receiving a saphenous nerve block.  Bleeding: Because a saphenous nerve block is performed with injectable medication, bleeding under the skin (bruise or hematoma) may occur. "
How do you treat sexual dysfunction in women? ,"'Sexual dysfunction is recurrent or persistent problems with sexual response, desire, ''orgasm'' or ''pain'' that can potentially create a strain in relationships. Sexual dysfunction can occur in men and women. Female sexual dysfunction may include problems with sexual desire, arousal, attaining an orgasm, painful spasms of the vaginal muscles causing contraction of the vagina and ''painful intercourse''. Sexual dysfunction in women is fairly common. Around 43% of women experience sexual dysfunction at some point in their lives. Some may have difficulties throughout their lives.\xa0 Sexual dysfunction can occur at any stage of life. It may either occur in only some specific sexual situations or in all sexual situations.''Female sexual dysfunction may be due to multiple reasons. Treatment of sexual dysfunction involves addressing the underlying cause, which may be due to a medical, psychological or hormonal condition. Treatment of sexual dysfunction involves more than one approach and is a team effort of multiple healthcare professionals.' "
What is normal female sexual function?,"'Normal sexual function and responses involve the mind and body. A woman can have problems at any stage of sexual function' Motivation or desire: Motivation or desire is required to engage in a sexual activity or continue it. Sexual desire could be triggered by thoughts, words, sights or touch and varies with each woman. Arousal: Arousal is the sexual excitement that is felt and it has a physical element. The blood flow increases to the genital area, the vaginal wall starts to swell and vaginal secretions increase. Orgasm: Orgasm is the peak of sexual excitement. There is increased muscle tension throughout the body and the muscles around the vagina start contracting rhythmically. Resolution: This occurs following an orgasm or sexual activity. There is widespread muscular relaxation throughout the body and a feeling of well-being."
What causes female sexual dysfunction?,"'Sexual dysfunction can occur due to various physical, hormonal and psychological causes or a combination of multiple factors. Factors contributing to sexual dysfunction include' Physical: Several medical conditions and major illnesses such as cancer, chronic pain, severe arthritis, physical injuries, diabetes, heart disease, kidney failure, multiple sclerosis and bladder problems can lead to sexual dysfunction. Certain medications such as antidepressants, blood pressure medications, antihistamines and chemotherapy drugs can affect sexual function. Hormonal: Decline in estrogen levels after menopause can lead to changes in the genital tissues such as dryness, decreased elasticity and decreased sensation that can cause pain during intercourse. Sexual desire may also decrease after menopause. Decrease in estrogen leads to decreased blood flow to the genitals. Women also have hormonal imbalance after childbirth and while breastfeeding that can cause sexual dysfunction. Psychological and/or social: Untreated psychological conditions such as anxiety, post-traumatic stress disorder (PTSD), history of sexual abuse, stress, insecurity, body image issues and depression can cause sexual dysfunction. Having problems with other aspects of the relationship and cultural and religious beliefs may also contribute to sexual dysfunction."
Can female sexual dysfunction be treated?,"'Sexual dysfunction requires treatment only if one is bothered by it. If not, it doesn’t require treatment because it doesn’t affect health.''Treatment varies depending on the symptoms and cause of sexual dysfunction. Most women require a combined treatment approach that treats medical, psychological and relationship problems that contribute to sexual dysfunction.''Non-medical treatment options\xa0''Medical treatment for female sexual dysfunction''Certain medications can cause sexual dysfunction. The doctor may prescribe an alternate or adjust the dose of such medications. Sexual dysfunction caused due to hormones and other medical illnesses may require medical treatment, which includes' Communication: Communicating openly with the partner about sexual preferences or resolving conflicts can solve most relationship problems that may be contributing to sexual dysfunction. Counseling: Consulting with a licensed therapist or psychiatrist can help treat psychological and emotional problems or relationship problems contributing to sexual dysfunction. Lifestyle modifications: Lifestyle modifications includeReducing alcohol consumptionPerforming regular physical activityConsuming a healthy, balanced diet  Reducing alcohol consumption Performing regular physical activity Consuming a healthy, balanced diet  Vaginal lubricants: A vaginal lubricant can reduce dryness, pain and discomfort during intercourse. Using a device: Arousal may be stimulated by using a vibrator over the clitoris to stimulate it. Hormone therapy: Localized estrogen therapy is administered in the form of creams, vaginal rings or tablets. This improves vaginal dryness, tone, and elasticity and increases blood flow locally. Additionally, there are medications that modulate estrogen receptors, reducing pain during sex. Hormone replacement therapy (HRT) can help reduce the symptoms of menopause throughout the body, including the genitals. Addyi (flibanserin) and Vyleesi (bremelanotide): These are the two Food and Drug Administration (FDA)-approved medications for hypoactive sexual drive in women. These may be taken after discussion with the physician. They cause chemical changes in the brain and thus lead to arousal. Androgen therapy: Testosterone is an androgen that affects sexual function in women as well, but the use of testosterone to treat female dysfunction is still controversial. Treatment of psychological conditions: Medical treatment to manage stress, anxiety, post-traumatic stress disorder (PTSD), depression and other psychological conditions may be prescribed by the doctor."
What are strictures?,'Strictures are narrowed parts in the intestine that often leads to bowel obstruction.\xa0''Factors causing strictures are as follows:' Tuberculosis Inflammatory bowel disease such as Crohn's disease Cancer Infections Previous surgery
What is strictureplasty?,'Strictureplasty is a surgical procedure to repair strictures by enlarging the narrowed area without removing any portion of your intestine. Strictureplasty is a well-established treatment for Crohn’s disease.\xa0''Strictureplasty is generally a safe procedure and is most effective in treating lower sections of the small intestine called the ileum and jejunum.' 
Why is strictureplasty done?,'Strictureplasty is performed under the following conditions:' Multiple strictures in the long segment of the bowel A previous resection surgery (surgical removal of more than 100 cm of the small bowel) Rapid reoccurrence of Crohn’s disease with obstructive symptoms Obstructive small bowel strictures without associated sepsis formation
How is strictureplasty performed?,"'Strictureplasty depends on various factors:''Strictureplasty techniques depend on the length of strictures, which are as follows:''Heineke Miulicz technique:''Finney strictureplasty technique:''Jaboulay (side-to-side isoperistaltic) technique:' Length of strictures Positioning of strictures within the small intestine Number of strictures present For short strictures (less than 10 cm in length), the Heineke Miulicz strictureplasty technique is used. For medium strictures (10-20 cm in length), the Finney strictureplasty technique is used. For long strictures (longer than 20 cm in length), the side-to-side isoperistaltic strictureplasty technique is used. Strictureplasty is performed under general anesthesia or local anesthesia. An incision (surgical cut) is made along the bowel that is slightly longer than strictures. The incision is transverse (perpendicular) to the stricture length. Two stitches are placed at the ends of the opening of strictures. The incision is closed using absorbable sutures. This causes widening of strictures. The intestine is folded at the stricture site. A U-shaped incision is made along strictures without disturbing the adjacent healthy tissues. Strictures are sealed by stitching it side-to-side creating a widened passage in the intestine. This is done where the opening is too narrow. The intestine is folded at the stricture site. Two short incisions are made along strictures without disturbing the adjacent healthy tissues. In this, a bypass is created around strictures."
How do you treat strictures in Crohn's disease?,"'Inflammatory bowel disease'' such as Crohn’s disease can lead to scarring within your ''intestines''. Over time, this can lead to narrow sections in your bowels (strictures). Surgery is needed to widen strictures to remove an obstruction.''Strictureplasty does not involve the removal of any part of the intestine, and hence, it is a bowel-preserving surgery. Strictureplasty reduces the risk of short bowel syndrome, which is usually the complication of resection surgery.' "
What are the complications of strictureplasty?,"'As with any surgery, complications are inevitable with strictureplasty. Some uncommon possible complications caused due to strictureplasty are as follows:' Infection at the surgical incision Bowel obstruction Bleeding in your bowel Fluid leaking from the stitches Recurrence of strictures"
When should strictureplasty be avoided?,"'Strictureplasty should be avoided in the following conditions:' Inflammation, swelling, or hole at the affected site Strictures close to a planned surgical site Multiple strictures in a short segment of the bowel Any stricture with cancerous cells"
What are splints?,"'A splint is a rigid or flexible device that maintains in position a displaced or movable part and protects it from any further damage.''Splints are usually applied to reduce movement and provide support and comfort by stabilizing an injury.\xa0''Splints are primarily used during nonemergency injuries to the bones or ligaments until they can be evaluated by a consultant such as an orthopedic surgeon. They are also used to temporarily immobilize an extremity before the surgery (e.g., for an open ''fracture'') or enable healing.''Unlike casts, splints are preferred in an emergency setting, where injuries are often acute and swelling may continuously increase. All patients with injuries that are splinted should be referred for evaluation by a consultant within two to seven days.' "
How does a thumb spica splint work?,'Thumb spica splints are a type of orthopedic splint\xa0applied to minimize movement and provide support and comfort by stabilizing an injury of the thumb. This kind of splint\xa0usually allows the other fingers to move freely.\xa0''Immobilizing the joint reduces ''pain'' and helps the injury heal faster. Studies report the combination of ''corticosteroid'' injection with thumb spica cast may yield better results than injection alone in inflammatory conditions.' 
When is a thumb spica splint done?,"'A thumb spica splint can be used for various injuries, including the following:' Injuries and fractures of the anatomical snuffbox (area over the thumb base) and thumb Ligament injuries and inflammation Inflammation of the tendon  Gamekeeper’s or skier’s thumb: It is an injury and inflammation of the ligament in the space between the thumb and index finger. Patients present with pain, swelling, and inability to grasp any object between the index finger and thumb. Tenosynovitis: Inflammation of the tendon sheath (where the muscle connects the bone) that may occur in the hand, wrist, or foot. It is caused by trauma, joint overuse, playing racquet sports (e.g., tennis, golf, etc.) regularly, or infection. Patients present with pain, swelling, and difficulty moving the joint. A thumb injection with corticosteroid along with thumb spica splinting is usually effective in 80% of patients with tenosynovitis."
When is a thumb spica splint not done?,"'There are no absolute contraindications for thumb spica splint. Relative contraindications involve injuries that require immediate evaluation or an intervention by a consultant (an orthopedic surgeon, a hand surgeon or a ''plastic surgeon'') such as the following:' Complicated fractures Open fractures Injuries with associated neurovascular compromise"
How do you wrap a thumb spica splint?,"'There are various types of thumb splints made of various materials and have different techniques of application. Thumb spica splints are generally applied by a healthcare professional.''Thumb spica splinting is usually tolerated without the use of anesthesia. In case of significant pain during joint manipulation or reduction of fracture, anesthesia and painkillers would be required.''The injured limb is completely exposed. A stockinette is applied to the thumb, extending beyond the wrist. Soft padding is applied over the stockinette. The padding should extend 2-3 cm beyond the overlying plaster on both ends.\xa0''Plaster of Paris (POP) is applied over the padding. A bandage wrap is applied over the wet plaster. The thumb and wrist remain immobile until the splint is dry. Patients may feel some warmth released from the plaster as it dries.''In case of a simple sprain, the doctor may advise a simple brace with Velcro clips or a bandage wrap to be worn for two to six weeks to immobilize the joint.''Patients are advised to rest, elevate, and ice the injured limb. If they experience ''weakness'', numbness, color change (pale or bluish), increasing pressure or pain, or spreading redness, they are advised to remove the splint and visit the emergency department right away.\xa0''The splint must be kept clean and dry. Patients may be tempted to use sticks, pens, or hangers to scratch an ''itch'' inside the splint. Sticking objects into the splint to scratch an ''itch'' can wrinkle the padding and lead to pressure injuries or cause ''cuts'' in the skin, leading to infection. The splint is usually rechecked in 48 hours by the doctor.' "
What are the complications of thumb spica splints?,"'Thermal ''burns'' may occur due to the warmth as the plaster dries' Pressure sores Contact dermatitis Neurovascular compromise (damage to nerves and blood vessels) Decreased range of motion from immobilization Because of these complications, splint aftercare often requires physical therapy."
What is a biventricular pacemaker?,"'A biventricular pacemaker is a type of pacemaker to treat heart failure with abnormal electrical systems. This type of pacemaker stimulates the two chambers of the heart.''In a normal heart, the lower chambers of the heart pump together in sync with the heart’s upper chamber. During heart failure, the lower chamber and upper chamber do not pump together. When the contraction is out of sync, the ''left ventricle'' fails to pump sufficient blood to the body. Insufficient blood pumping ultimately leads to worsening of symptoms, such as:' Cough especially when sleeping or lying down Shortness of breath Swelling in the ankles or legs Weight gain Increased urination Fatigue Rapid or irregular heartbeat"
Who should receive a biventricular pacemaker?,"'People with ejection fraction less than 35% are at a greater risk of fast, irregular, or sometimes, life-threatening heart rhythms. Ejection fraction is the measure of the blood volume pumped from the left ventricles. A biventricular pacemaker is appropriate for patients associated with the below factors:' History of cardiac arrest or are at risk of getting cardiac arrest Moderate to severe heart failure symptoms Take many medicines for a failed heart Delayed electrical activation of the heart"
What happens during the biventricular pacemaker implantation?,"'A pacemaker can be implanted by one of the two methods:' Endocardial, transvenous approach: This is the most common and simple method of pacemaker implantation. A lead is implanted into the vein present under the collar bone and guided to the heart. The tip of the lead attaches to the heart muscle. The other end is attached to the pulse generator, which is placed under the skin in the upper chest. Epicardial approach: The physician opens the chest to attach the tip of the lead outside the heart. The other end is attached to the pulse generator, which is placed under the skin in the abdomen."
What happens after the biventricular pacemaker implantation?,"'After the implant, you will have to stay in the hospital overnight. The leads are tested to make sure it is correctly placed and functioning. Small amounts of energy are delivered through the leads into your heart muscle, causing it to contract. Once the testing is successful, the physician connects the lead to the device. The nurses continuously monitor your heart rate and rhythm to see for any variations. The Holter monitor attached to your chest records your heart rhythm for 12 hours to ensure that the pacemaker is functioning.' "
How does a person get hepatitis?,"'A person can get ''hepatitis A'' through the following sources:''A person can get ''hepatitis B'' in many ways, which include:''A person can get ''hepatitis C'' through:''Hepatitis'' D'' can be spread through:''Hepatitis E'' mainly infects people who eat or drink food or water contaminated with the virus. Under-cooked foods can also spread ''hepatitis E''. It is more dangerous in ''pregnant'' women.' Food or water contaminated with the fecal matter of an infected person Sexual contact (rare)  Having sexual contact with an infected person Blood transfusion Sharing needles (while doing drugs or during procedures) Being in direct contact with an infected person’s blood Transferred from mother to the fetus Getting an infected needle prick Being in contact with an infected person’s body fluid (semen or other body fluids) Tattoo needles Sharing infected needles Blood transfusion Being in direct contact with an infected person’s blood Getting an infected needle prick Having sexual contact with an infected person (less common) Transferred from mother to the fetus Being in contact with the infected fluid or blood A person can get hepatitis D only if they are infected previously with hepatitis B."
What is hepatitis?,"'Hepatitis'' is the swelling of the ''liver'' and is mainly caused due to ''viruses''. The other causes of hepatitis include:''Viral hepatitis'' is caused by a virus and can be of two types:''The most common type of ''viral hepatitis'' includes:' Autoimmune reactions (allergy to one’s own body’s proteins) Medications, drugs, or toxins Drinking alcohol in more than recommended amounts for a long time Acute (lasting less than six months) Chronic (lasting more than six months) Hepatitis A: It is caused by the hepatitis A virus (HAV). This form of hepatitis heals on its own and does not lead to a chronic infection. It generally does not have any complications. Hepatitis A can be prevented by vaccination. Hepatitis B: Most of the patients with hepatitis B recover from it and do not become chronically infected. It can be prevented by a vaccine. Hepatitis C: Hepatitis C is the most common cause of liver disease. Most of the cases can lead to chronic liver infection. It cannot be prevented using a vaccine. Hepatitis D: Hepatitis D happens to people infected with the hepatitis B virus. Vaccination against hepatitis B virus gives protection from hepatitis D virus. Hepatitis E: This infection is common throughout the world. Vaccines are not available everywhere."
How do you know if you have hepatitis?,"'You may be a carrier of the hepatitis virus and may be unaware of it completely. This is true, particularly in ''hepatitis B and C.'' Symptoms may occur only after significant liver damage.''Symptoms of ''acute hepatitis'' appear quickly, which include:''Symptoms of ''chronic hepatitis'' develop slowly and may not be noticeable.' Fatigue Flu-like symptoms Dark urine Nausea  Stomach pain Loss of appetite Joint ache Jaundice (yellowing of the skin and eyes) Low-grade fever Pale-colored stool Unexplained weight loss"
How do you prevent hepatitis?,"'You need to follow these tips to prevent hepatitis:' Practice safe sex using condoms Do not share needles, razors, or toothbrush with anyone Do not touch spilled blood Practice good hygiene, such as handwashing with soap and water Avoid eating undercooked shellfish and oysters Avoid eating raw vegetables Take vaccination on time Refrain from heavy drinking Drink bottled water while traveling Use precautions during piercing and tattooing"
What are the complications of hepatitis?,'Hepatitis is considered as a serious health issue due to the following reasons:' Damages liver tissue Spreads easily from person to person Weaken the immune system of the body Cause liver cancer (Hepatitis B and C) Liver failure Result in death
What is a polyamorous relationship?,"'The traditional belief is that every person should seek a single soulmate and they should commit to that person completely. There are people who don’t believe that a single individual can fulfill all their needs in a relationship, so they prefer having many partners.''Polyamory, or consensual nonmonogamy, is the practice of having multiple intimate relationships with the full knowledge and consent of all the parties involved. It is not\xa0gender-specific. Anyone can have multiple partners of any\xa0gender. Polyamorous relationships require consent, open-mindedness, immense trust, communication skills, clear boundaries, and mutual respect, without feelings of\xa0jealously, to work in the long run.''Numerous studies conducted in the United States have reported that about four to eight percent of the population are in polyamorous relationships.''Polyamory differs from other types of open relationships such as swinging (couples having casual sex outside of the relationship, without being emotionally attached). Polyamory may often be confused with polygamy. Polygamy is being married to more than one person at the same time, whereas polyamory involves both married partners having the freedom to have relationships outside their primary relationship. Polyamorous relationships are not illegal, but polygamy is illegal in many parts of the world, including the United States.''Polyamorous relationships face a social stigma. Hence, it is often practiced privately and maybe kept a secret even from close friends and family out of fear of being judged. Polyamory is not a sexual orientation, but more of a lifestyle choice. Numerous studies have reported that individuals in polyamorous relationships have more chances of practicing ''safe sex'' and get tested more frequently for sexually transmitted infections (STIs) and ''human immunodeficiency virus'' (''HIV'').''Some polyamorous people have a primary relationship and engage in casual relationships with others with consent from the other partner. Some may introduce a secondary partner that requires the primary couple to agree on a set of rules, such as date times and the type of\xa0intimacy\xa0allowed. Some relationships start off as being polyamorous, whereas others may become polyamorous after being together for a while. Each couple may have their own set of rules. However, if one partner wants a polyamorous relationship and the other does not, it could be threatening to the relationship.''Polyamorous relationships definitely benefit from regular counseling sessions to cope with feelings of jealousy and ''anxiety'', which may surface in the long run. The couple may start off being polyamorous but may want to change the parameters of the relationship and this is okay.' "
